#{"t_start": 1772323696.8541048, "env_id": "None"}
r,l,t,termination_reason
-214.567924,180,40.309504,collision
-245.518547,179,40.600004,collision
-234.94705,108,40.769447,collision
-244.884321,142,41.16475,collision
-238.15902,164,41.425418,collision
-241.603073,150,41.701896,collision
-239.772893,119,41.893788,collision
-239.47892,148,42.311051,collision
-252.340551,152,42.560485,collision
-257.631174,164,42.828142,collision
-235.792925,92,42.976073,collision
-237.786093,204,43.468662,collision
-239.045187,167,43.736701,collision
-251.976884,195,44.214768,collision
-243.6043,168,44.503588,collision
-224.047838,171,44.788605,collision
-254.734936,170,45.231537,collision
-248.047638,185,45.519012,collision
-241.852936,189,45.824708,collision
-246.022155,189,46.291882,collision
-218.814149,156,46.543632,collision
-221.271419,175,46.820188,collision
-230.763746,173,47.25559,collision
-242.847974,184,47.546453,collision
-206.52943,118,47.734849,collision
-204.666594,120,47.922511,collision
-231.881889,164,48.346545,collision
-221.96015,172,48.620279,collision
-222.857868,158,48.876992,collision
-218.884533,162,49.309938,collision
-206.527509,176,49.603069,collision
-237.297995,177,49.90185,collision
-202.787302,126,50.273072,collision
-209.473594,203,50.676084,collision
-217.209589,167,51.012772,collision
-201.806782,151,51.427111,collision
-181.449429,162,51.690155,collision
-189.571596,165,51.952837,collision
-195.576466,167,52.393394,collision
-197.0987,155,52.647552,collision
-202.217989,105,52.814407,collision
-202.277431,161,53.24155,collision
-188.350249,149,53.478599,collision
-191.820377,131,53.688525,collision
-179.051368,137,53.938421,collision
-204.125771,138,54.334227,collision
-198.777528,156,54.58421,collision
-185.159715,161,54.858669,collision
-201.239746,153,55.277007,collision
-199.095165,141,55.50369,collision
-190.672056,135,55.721819,collision
-202.63919,166,55.98945,collision
-185.404782,151,56.395683,collision
-186.466284,147,56.627418,collision
-191.83719,158,56.880135,collision
-192.898881,95,57.029073,collision
-178.053748,145,57.464285,collision
-195.597603,150,57.713758,collision
-174.468291,152,57.981782,collision
-182.538165,150,58.391219,collision
-189.736985,160,58.644461,collision
-186.050484,159,58.896654,collision
-188.988145,102,59.057546,collision
-187.448453,130,59.423726,collision
-192.407962,90,59.564806,collision
-175.931199,141,59.790884,collision
-182.08965,150,60.029595,collision
-183.1931,137,60.412459,collision
-186.901782,142,60.639458,collision
-181.357935,138,60.857394,collision
-180.702344,144,61.253081,collision
-183.269626,140,61.469341,collision
-177.338608,136,61.686814,collision
-175.556402,147,61.929758,collision
-171.671846,136,62.307023,collision
-172.226886,141,62.530642,collision
238.535349,130,62.739149,success
-173.410285,131,62.95085,collision
-181.772227,156,63.361771,collision
-174.299549,152,63.602979,collision
-170.16587,139,63.823898,collision
-174.825021,138,64.214299,collision
-169.468941,138,64.428961,collision
-178.539037,151,64.666288,collision
-176.98101,148,64.906571,collision
-183.447596,149,65.305334,collision
-176.204903,139,65.521547,collision
-171.179194,141,65.744519,collision
236.887566,134,66.129272,success
-201.347017,72,66.241733,collision
-192.207592,88,66.379703,collision
240.02209,133,66.590007,success
237.48691,131,66.795059,success
239.177542,140,67.192414,success
-167.934095,135,67.411707,collision
-209.69859,62,67.510413,collision
235.087736,140,67.735146,success
240.575275,124,68.110034,success
-171.55356,136,68.320254,collision
-165.271571,129,68.533638,collision
-206.453694,64,68.639445,collision
237.694952,132,68.856066,success
240.06973,124,69.290379,success
-162.822952,133,69.530406,collision
-159.808816,127,69.728826,collision
241.219086,121,69.91827,success
237.951924,128,70.290165,success
245.962968,123,70.481055,success
241.652465,117,70.663047,success
235.550158,125,70.863173,success
242.014092,121,71.219566,success
247.673748,111,71.390517,success
-167.558987,131,71.592835,collision
-196.963795,64,71.692344,collision
241.431536,120,71.880428,success
245.121581,121,72.268302,success
-159.455237,115,72.460576,collision
240.931979,123,72.658401,success
242.291779,118,72.867868,success
240.926293,114,73.218362,success
-166.598146,131,73.438064,collision
243.691808,119,73.639714,success
243.060086,122,73.836033,success
-173.635756,133,74.226439,collision
244.325828,118,74.417871,success
239.267232,121,74.614934,success
-164.532024,122,74.811798,collision
244.71083,122,75.175998,success
-189.368783,74,75.301246,collision
242.261698,116,75.486031,success
246.154687,117,75.670178,success
245.34368,119,75.861199,success
245.854488,118,76.208682,success
248.111423,116,76.395966,success
-198.085555,57,76.486578,collision
244.686359,115,76.667337,success
246.239294,107,76.843674,success
-163.580136,121,77.210087,collision
247.147183,115,77.395403,success
245.220575,111,77.58361,success
244.616117,112,77.782007,success
-184.793082,76,77.902051,collision
249.314797,113,78.250326,success
243.056904,112,78.429351,success
245.222707,113,78.637923,success
-165.262572,122,78.838008,collision
-161.506925,109,79.205355,collision
-164.076924,115,79.386368,collision
-164.90177,107,79.564296,collision
-157.235513,113,79.750592,collision
-160.707225,117,79.951002,collision
-167.315449,122,80.326533,collision
247.652149,111,80.526067,success
242.550933,112,80.750449,success
248.309082,104,80.919921,success
249.105066,102,81.083423,success
244.674037,114,81.457176,success
244.445638,110,81.643039,success
248.520365,107,81.815852,success
252.304584,107,81.989223,success
246.793433,111,82.345876,success
-188.002241,64,82.45133,collision
-159.654597,116,82.634473,collision
250.950353,107,82.80219,success
248.219061,106,82.976539,success
253.672241,104,83.321558,success
252.406683,103,83.495939,success
253.899161,102,83.657334,success
250.923422,105,83.831549,success
249.411921,108,84.002757,success
244.675028,106,84.358994,success
251.170429,99,84.546746,success
246.806567,108,84.717075,success
253.321128,102,84.896555,success
250.56535,99,85.079904,success
250.312794,100,85.406714,success
252.222191,99,85.564806,success
257.406898,98,85.724354,success
248.196453,102,85.894614,success
250.87074,101,86.053249,success
254.020729,98,86.218294,success
254.971215,100,86.550856,success
251.239137,97,86.708136,success
249.141504,103,86.876943,success
251.94231,95,87.027194,success
-155.591903,107,87.19908,collision
256.034796,99,87.523143,success
251.228654,101,87.686706,success
247.402241,104,87.85844,success
253.972443,98,88.016347,success
255.789892,98,88.173867,success
254.94517,94,88.484926,success
246.563598,105,88.650535,success
256.663237,92,88.799561,success
252.968206,95,88.966982,success
252.254087,93,89.138061,success
255.078748,95,89.484496,success
253.035742,97,89.635721,success
255.151177,96,89.786538,success
254.202131,93,89.94306,success
252.508036,93,90.118138,success
253.669924,94,90.266607,success
252.673204,97,90.590738,success
252.324732,92,90.740767,success
253.411106,91,90.884514,success
256.762562,91,91.03182,success
256.004503,92,91.17844,success
255.205718,94,91.495477,success
255.710835,90,91.639715,success
256.106119,92,91.784903,success
257.15316,89,91.928561,success
252.593836,93,92.077198,success
259.029173,94,92.237898,success
257.073048,91,92.575265,success
252.630415,89,92.735423,success
255.889945,89,92.878476,success
254.997402,92,93.02163,success
254.874095,91,93.166753,success
251.894854,90,93.489756,success
253.857213,90,93.630328,success
257.053716,86,93.762997,success
255.158098,91,93.907982,success
253.947009,87,94.048522,success
256.183062,93,94.195849,success
256.575197,91,94.506677,success
256.912742,88,94.666517,success
256.143956,92,94.815115,success
256.879652,89,94.962157,success
253.391749,92,95.126224,success
255.450263,93,95.275142,success
257.2441,87,95.577718,success
254.66331,87,95.720232,success
252.392938,87,95.85855,success
254.496711,90,96.000453,success
255.58089,89,96.144081,success
254.316806,87,96.461225,success
254.349627,90,96.605739,success
258.803001,83,96.737811,success
255.159783,87,96.877524,success
255.281234,91,97.024693,success
256.260238,89,97.169703,success
257.715183,83,97.467495,success
256.146901,84,97.602494,success
257.498258,84,97.735907,success
258.778831,84,97.871131,success
258.457585,84,98.00799,success
257.370883,90,98.155277,success
256.015174,83,98.450471,success
259.293482,85,98.587259,success
255.680604,82,98.719691,success
256.731348,87,98.867067,success
256.115982,85,99.00901,success
258.661035,89,99.152278,success
261.126195,83,99.466568,success
258.174826,87,99.605883,success
256.530563,84,99.756331,success
255.251984,87,99.905145,success
259.90074,82,100.035329,success
260.773458,86,100.176084,success
263.930963,83,100.482158,success
260.259473,83,100.620383,success
257.570411,85,100.757137,success
257.279709,83,100.892441,success
257.719239,87,101.03947,success
259.720925,83,101.169913,success
259.645343,82,101.300431,success
260.264448,82,101.604143,success
259.654762,84,101.738771,success
257.420606,86,101.876465,success
258.375011,81,102.004096,success
257.326133,81,102.136393,success
259.293702,80,102.273643,success
261.955128,81,102.577493,success
257.995187,81,102.705251,success
259.56339,83,102.836126,success
260.382959,81,102.967314,success
265.286075,81,103.094189,success
260.078828,81,103.226256,success
257.412286,80,103.520348,success
264.092074,78,103.647053,success
262.008147,81,103.777688,success
261.245241,80,103.904101,success
262.054076,78,104.028299,success
258.93612,84,104.161393,success
260.431201,79,104.454577,success
260.131017,81,104.581191,success
259.21628,80,104.707504,success
256.657732,81,104.835335,success
261.968666,77,104.959243,success
258.848571,78,105.088706,success
258.374436,81,105.218488,success
258.711348,78,105.505417,success
260.427291,79,105.629761,success
261.327839,80,105.755598,success
259.535422,80,105.88586,success
264.849177,78,106.00896,success
261.39058,78,106.133871,success
261.054332,80,106.424133,success
261.68949,82,106.550503,success
263.811593,77,106.680136,success
262.425928,79,106.807758,success
259.40355,79,106.934962,success
262.646698,79,107.060751,success
262.519208,79,107.186155,success
259.798782,79,107.477453,success
259.603988,80,107.6023,success
261.353609,78,107.728685,success
257.997657,80,107.856024,success
260.059588,77,107.979361,success
261.47061,81,108.108318,success
262.204481,79,108.397431,success
263.099229,76,108.517911,success
262.442997,78,108.64146,success
259.597156,78,108.766165,success
258.033315,76,108.906719,success
262.549099,78,109.032041,success
262.362867,75,109.148426,success
259.193124,76,109.437279,success
262.487427,76,109.556452,success
258.718694,77,109.677179,success
262.150929,76,109.798905,success
258.813172,80,109.924958,success
260.647161,79,110.051034,success
264.924165,76,110.171847,success
262.390111,75,110.453516,success
259.089866,75,110.632762,success
261.613881,76,110.7607,success
259.746525,78,110.886933,success
263.0613,75,111.007428,success
263.438655,72,111.124405,success
259.305432,77,111.414346,success
255.977517,80,111.545657,success
264.064168,74,111.664726,success
260.380358,74,111.784573,success
262.063152,75,111.905084,success
260.999418,75,112.023209,success
261.499043,76,112.14451,success
264.376676,77,112.43816,success
263.459891,73,112.552256,success
262.863918,77,112.676486,success
262.342874,74,112.794974,success
262.49951,75,112.914272,success
261.809953,74,113.030605,success
264.825159,75,113.150985,success
262.639716,75,113.437319,success
261.1079,74,113.55372,success
265.886438,74,113.674544,success
265.134908,75,113.794354,success
260.530508,79,113.919568,success
263.272442,75,114.039838,success
265.696401,75,114.158731,success
260.868824,77,114.44842,success
263.266605,75,114.567981,success
261.24166,73,114.682465,success
263.684208,75,114.803921,success
260.908146,74,114.922778,success
260.877267,75,115.042181,success
263.286316,75,115.161308,success
262.95885,74,115.443146,success
263.140045,75,115.55781,success
263.337831,75,115.676523,success
264.564147,71,115.791615,success
263.340222,72,115.905173,success
263.950895,77,116.029056,success
263.334297,74,116.146736,success
265.203295,73,116.433538,success
264.878533,70,116.546054,success
261.860259,70,116.659501,success
264.798287,73,116.778011,success
265.987201,73,116.893351,success
263.147309,76,117.010034,success
261.134129,72,117.125959,success
263.184759,71,117.411815,success
266.822208,72,117.530805,success
263.876375,70,117.642642,success
264.573693,72,117.755819,success
264.083542,71,117.869765,success
264.236794,70,117.98257,success
262.61775,72,118.098084,success
262.462818,71,118.375408,success
262.689944,73,118.491488,success
267.533663,70,118.599824,success
265.248304,71,118.707231,success
262.219955,70,118.823272,success
266.403977,69,118.934228,success
263.48485,69,119.046022,success
259.220437,71,119.329716,success
266.944355,70,119.441718,success
263.166972,71,119.55672,success
265.412574,69,119.665983,success
267.725108,72,119.784384,success
263.269187,69,119.893429,success
263.954398,69,120.004247,success
266.430556,69,120.284391,success
267.398882,72,120.402035,success
266.481124,69,120.513976,success
264.39159,70,120.630955,success
262.461949,69,120.74267,success
267.893691,69,120.850228,success
268.263077,69,120.959488,success
265.998383,71,121.068133,success
266.049921,70,121.348819,success
267.811984,68,121.455611,success
262.910574,71,121.571969,success
265.997152,70,121.686263,success
265.835553,69,121.799641,success
266.228125,68,121.90877,success
266.544352,69,122.015624,success
264.789969,69,122.30022,success
268.558615,68,122.408468,success
267.179666,70,122.521243,success
263.609587,69,122.630758,success
267.412677,69,122.744079,success
266.161863,67,122.847815,success
268.887214,69,122.956767,success
264.284234,68,123.06582,success
269.884058,67,123.339863,success
266.019713,70,123.450099,success
266.513343,68,123.560278,success
268.474912,69,123.671571,success
267.370595,69,123.780218,success
265.797828,68,123.890114,success
264.305277,67,123.997459,success
265.596477,69,124.276007,success
265.010512,69,124.385284,success
264.862283,67,124.491042,success
267.979302,67,124.597809,success
268.24317,68,124.709978,success
266.759552,67,124.816239,success
266.888838,68,124.925932,success
263.730023,66,125.034797,success
268.03205,66,125.304936,success
268.258175,67,125.416224,success
269.090826,66,125.52496,success
266.034965,66,125.628785,success
266.956404,68,125.739799,success
269.19806,66,125.845073,success
266.992997,67,125.954831,success
267.349507,65,126.228566,success
266.358911,65,126.330614,success
267.200221,65,126.436759,success
268.117656,67,126.550956,success
268.996975,65,126.656309,success
267.149523,67,126.766671,success
265.210999,66,126.870684,success
268.393133,66,126.974604,success
265.621771,67,127.251982,success
266.339626,66,127.355667,success
268.422515,65,127.459762,success
266.808385,66,127.567156,success
266.622181,65,127.672912,success
263.730091,64,127.769845,success
267.634436,65,127.876949,success
269.448045,66,127.983716,success
264.399233,65,128.253364,success
267.799251,63,128.354965,success
265.145793,65,128.460086,success
267.671301,66,128.566664,success
265.537648,64,128.670459,success
269.144575,65,128.774972,success
269.556359,66,128.878235,success
267.613086,66,128.981788,success
268.461783,64,129.248823,success
267.570022,63,129.347027,success
266.917632,65,129.448993,success
265.524754,64,129.5517,success
269.76404,65,129.653375,success
264.570159,64,129.755244,success
265.744754,65,129.859757,success
266.792405,64,129.962487,success
266.658616,64,130.231581,success
267.362749,64,130.332573,success
271.068271,65,130.436996,success
269.053898,64,130.538604,success
266.447792,64,130.644412,success
268.412854,63,130.746022,success
268.235166,63,130.8482,success
268.475923,63,130.948545,success
269.378729,63,131.214114,success
272.169793,63,131.315916,success
268.796761,63,131.417861,success
268.68326,63,131.519847,success
269.30328,63,131.62326,success
267.936848,64,131.7301,success
266.817689,64,131.832844,success
270.564673,63,131.935555,success
269.612274,63,132.20572,success
270.653718,63,132.308599,success
271.849102,62,132.408132,success
268.501027,63,132.508899,success
270.74124,63,132.608148,success
268.0672,62,132.704072,success
268.998743,63,132.80266,success
266.310684,63,132.907485,success
270.854884,63,133.173574,success
269.048173,62,133.274717,success
269.118909,62,133.373689,success
266.349009,62,133.471295,success
269.571196,61,133.567632,success
270.808065,63,133.670614,success
268.930143,62,133.767123,success
270.674861,61,133.862424,success
269.808584,62,134.122854,success
273.030008,63,134.223913,success
270.324057,63,134.326519,success
269.646841,61,134.425423,success
270.655313,62,134.523314,success
271.317848,62,134.621796,success
271.181211,62,134.723696,success
269.076842,62,134.821893,success
271.020339,62,134.923404,success
268.712988,61,135.185611,success
268.468273,62,135.285468,success
269.098804,62,135.384827,success
269.493371,62,135.48543,success
269.630833,63,135.602602,success
273.061174,62,135.707208,success
266.469803,62,135.805858,success
269.156905,62,135.908179,success
270.555746,61,136.169748,success
270.570468,63,136.268861,success
271.048215,62,136.365347,success
271.183003,61,136.46033,success
270.377268,61,136.556901,success
269.106349,61,136.652197,success
270.72874,62,136.749878,success
271.549313,61,136.850115,success
272.466837,62,137.121478,success
268.923901,62,137.218371,success
271.995594,61,137.318247,success
269.712124,60,137.415492,success
270.169817,61,137.51597,success
271.871587,60,137.612121,success
272.045487,62,137.712024,success
269.674016,61,137.813349,success
270.083851,62,137.914351,success
269.462319,61,138.171197,success
271.608337,60,138.265153,success
269.507103,61,138.364083,success
270.47022,60,138.458757,success
273.790735,61,138.556587,success
272.737288,61,138.651905,success
270.283831,61,138.748933,success
269.474855,61,138.847768,success
270.971089,60,139.112506,success
271.719055,60,139.209113,success
272.089632,60,139.307127,success
271.11279,61,139.403929,success
272.15928,60,139.500892,success
270.005676,59,139.596707,success
270.024616,61,139.699728,success
271.008138,61,139.79496,success
273.330505,61,139.88964,success
271.977356,60,140.150828,success
271.456021,60,140.246106,success
272.551073,59,140.341371,success
274.218187,61,140.44082,success
274.752524,60,140.585523,success
272.382488,60,140.702446,success
271.060803,59,140.798957,success
271.376184,60,140.896005,success
273.515722,60,141.161931,success
274.279666,59,141.261027,success
271.495859,59,141.354998,success
270.549186,61,141.452991,success
271.623202,59,141.552462,success
273.44851,60,141.649803,success
273.2575,59,141.746584,success
272.527825,60,141.843695,success
274.377282,59,141.93752,success
274.84062,60,142.195547,success
272.164275,59,142.292315,success
276.75112,59,142.387794,success
272.304619,59,142.482542,success
275.943158,60,142.5802,success
273.913913,60,142.678556,success
270.656877,58,142.770485,success
273.149469,59,142.869717,success
273.876823,60,143.13235,success
274.530593,59,143.225732,success
273.473859,59,143.322936,success
273.221928,59,143.420748,success
275.676866,59,143.515532,success
274.407006,60,143.61281,success
273.834564,59,143.706887,success
275.38945,59,143.801062,success
276.108504,60,143.897371,success
276.234457,59,144.160863,success
274.099666,58,144.254107,success
273.861914,58,144.347039,success
276.26904,58,144.44024,success
274.511393,59,144.533238,success
273.106699,58,144.627314,success
277.425733,59,144.720748,success
277.318182,59,144.816716,success
274.102646,58,144.90919,success
275.129464,59,145.16841,success
275.216953,58,145.262572,success
276.168957,58,145.354704,success
277.089811,59,145.448106,success
276.280523,58,145.540173,success
278.00191,58,145.637988,success
275.262941,57,145.729459,success
277.324643,58,145.820345,success
276.452928,58,145.91241,success
277.716887,58,146.16985,success
279.755387,57,146.260624,success
277.505529,58,146.350364,success
276.020124,57,146.440676,success
277.973893,58,146.527704,success
277.115342,58,146.622796,success
277.044441,57,146.716684,success
276.36297,57,146.809873,success
276.643541,57,147.0697,success
277.801974,57,147.16181,success
278.811357,57,147.255059,success
279.462951,57,147.347066,success
277.159047,57,147.438001,success
278.055413,57,147.53025,success
277.524644,57,147.616952,success
277.067244,57,147.707494,success
277.981877,57,147.799244,success
279.312791,58,148.06253,success
279.482317,57,148.154339,success
276.727925,57,148.249444,success
279.558438,57,148.340685,success
278.02959,57,148.431395,success
278.111418,56,148.52248,success
279.954749,57,148.614367,success
275.896618,56,148.705468,success
278.47603,56,148.79658,success
278.880137,56,149.057038,success
279.029152,56,149.147905,success
277.893995,56,149.241294,success
280.192178,57,149.331609,success
278.29339,56,149.420696,success
278.466046,57,149.510247,success
279.387252,57,149.605887,success
281.030306,57,149.697135,success
279.346978,57,149.789729,success
279.359364,57,149.883863,success
278.261958,56,150.16153,success
278.984488,56,150.250197,success
278.668102,56,150.340953,success
279.526946,56,150.43312,success
278.942953,55,150.525574,success
279.242534,56,150.622851,success
281.902124,57,150.718967,success
279.286346,57,150.815829,success
277.755892,56,150.910475,success
279.490996,55,151.169995,success
281.377727,56,151.262214,success
278.290354,56,151.356209,success
278.51438,55,151.448214,success
279.890998,56,151.53764,success
279.654085,56,151.630004,success
281.215742,56,151.723745,success
280.945479,56,151.816013,success
278.734465,56,151.911924,success
278.072339,56,152.171065,success
279.660144,55,152.264696,success
279.646429,56,152.354441,success
280.723244,56,152.448565,success
279.073736,56,152.538696,success
280.890087,56,152.633426,success
278.413559,55,152.72498,success
279.597853,55,152.817445,success
279.730713,56,152.90813,success
280.193503,55,153.168152,success
278.926956,55,153.259419,success
279.305169,55,153.354561,success
280.125157,55,153.448082,success
277.31415,55,153.537771,success
279.317667,56,153.629178,success
281.461344,56,153.720308,success
280.119397,55,153.810971,success
280.069001,55,153.899452,success
281.08145,55,154.158389,success
279.836637,55,154.244839,success
280.726118,55,154.332939,success
279.429281,55,154.421415,success
281.234135,56,154.508737,success
279.965545,55,154.599872,success
280.54085,55,154.691276,success
280.866893,55,154.779464,success
279.949103,55,154.869164,success
280.749922,55,154.95811,success
279.96772,55,155.2142,success
281.557304,55,155.300158,success
282.049761,55,155.386687,success
279.4338,55,155.476288,success
280.92373,56,155.565807,success
281.159476,56,155.654244,success
281.159458,55,155.768714,success
281.941492,55,155.856878,success
281.669751,55,155.943694,success
280.546832,55,156.20042,success
282.104998,55,156.286795,success
281.350808,55,156.372319,success
281.401281,55,156.461193,success
280.7338,55,156.549356,success
281.1583,55,156.64007,success
281.75644,55,156.729764,success
283.038394,55,156.819706,success
279.733507,54,156.907075,success
282.490851,55,157.162707,success
282.422711,55,157.251621,success
282.549057,55,157.337992,success
280.665009,54,157.427474,success
281.486345,55,157.512205,success
281.663179,55,157.600795,success
283.323475,55,157.688653,success
282.407154,55,157.775847,success
282.763883,55,157.864908,success
280.183462,54,157.950689,success
282.573473,55,158.20889,success
283.263669,55,158.295188,success
280.050838,54,158.380966,success
282.201623,54,158.466661,success
279.985703,54,158.549336,success
281.588466,55,158.639189,success
281.128472,54,158.729012,success
282.03615,55,158.817748,success
281.322516,54,158.903976,success
283.029576,55,159.161772,success
280.357225,54,159.248053,success
283.261206,55,159.339782,success
281.664606,54,159.425139,success
284.051518,55,159.514301,success
282.937582,55,159.602991,success
280.754028,54,159.690039,success
282.988407,55,159.77516,success
281.694344,54,159.861942,success
280.875838,54,160.11977,success
281.521734,54,160.206737,success
283.194423,55,160.295722,success
281.264707,54,160.383073,success
281.342492,54,160.469777,success
282.464819,55,160.557407,success
281.365558,54,160.645699,success
281.488664,54,160.73606,success
282.583589,55,160.822181,success
282.82113,54,160.912642,success
281.015323,54,161.170083,success
281.267794,54,161.256386,success
281.60059,54,161.343477,success
283.028041,54,161.43149,success
283.467,54,161.517611,success
280.934,54,161.605093,success
281.675794,54,161.688866,success
280.974158,54,161.772563,success
280.200949,54,161.856611,success
282.552925,54,162.111091,success
283.609472,54,162.194062,success
283.304321,54,162.280895,success
282.74777,54,162.366864,success
282.750613,54,162.452091,success
282.090625,54,162.538808,success
284.041926,54,162.626947,success
282.456687,54,162.711361,success
281.106087,53,162.79613,success
281.550485,53,162.884758,success
282.870574,54,163.14176,success
282.257471,53,163.228946,success
282.072095,54,163.3125,success
283.261739,54,163.398761,success
283.880512,54,163.487959,success
283.26649,54,163.590041,success
283.606129,54,163.685702,success
282.704811,54,163.788165,success
283.230728,54,163.890064,success
281.200207,53,164.162988,success
281.402886,53,164.259309,success
282.262999,53,164.357866,success
281.918246,53,164.450615,success
282.699501,53,164.533219,success
284.550953,54,164.621917,success
281.580662,53,164.709659,success
283.884061,54,164.801487,success
282.582227,54,164.888603,success
282.848744,54,164.977445,success
281.743999,53,165.239753,success
281.26893,53,165.359449,success
281.720794,53,165.484088,success
281.589391,53,165.574928,success
282.846007,53,165.657867,success
282.656589,53,165.745606,success
282.356768,53,165.837541,success
282.101011,53,165.942153,success
282.371497,53,166.073424,success
281.31177,53,166.166889,success
283.686624,53,166.436918,success
283.7001,53,166.526464,success
283.044541,53,166.622642,success
283.91589,54,166.713918,success
281.408956,53,166.800115,success
281.449269,53,166.896817,success
