#{"t_start": 1772323696.9902997, "env_id": "None"}
r,l,t,termination_reason
-224.414177,170,44.493199,collision
-242.616075,156,44.756648,collision
-251.933596,201,45.243571,collision
-258.353089,202,45.56219,collision
-221.623409,178,46.018132,collision
-232.93719,175,46.294662,collision
-229.274933,170,46.565464,collision
-248.866837,204,47.053036,collision
-216.704912,162,47.306297,collision
-209.566554,152,47.548396,collision
-220.956959,173,47.987149,collision
-220.459959,158,48.235473,collision
-198.860553,158,48.487534,collision
-210.496969,173,48.769281,collision
-198.350142,166,49.209785,collision
-205.784886,160,49.474984,collision
-208.192355,147,49.72793,collision
-230.58987,168,50.164132,collision
-203.793109,114,50.36831,collision
-208.825914,153,50.67997,collision
-220.754425,162,51.172993,collision
-187.254987,149,51.409358,collision
-210.828984,163,51.67663,collision
-208.793134,158,51.922422,collision
-217.35804,155,52.351486,collision
-196.91749,143,52.580839,collision
-194.564285,143,52.812808,collision
-201.180381,105,53.146631,collision
-180.865071,153,53.393798,collision
-198.090447,142,53.624367,collision
-194.783042,138,53.870581,collision
-188.157964,142,54.272012,collision
-187.702035,144,54.503077,collision
-196.806645,143,54.750181,collision
-189.640429,169,55.195735,collision
-193.074296,169,55.465774,collision
-197.909488,177,55.751903,collision
-202.605761,148,56.153521,collision
-189.32615,158,56.404891,collision
-174.695148,131,56.61027,collision
-176.637018,138,56.830363,collision
-179.871863,158,57.275058,collision
-190.507998,156,57.543101,collision
-201.514168,147,57.800856,collision
-176.761489,145,58.204315,collision
-181.378177,145,58.438107,collision
-177.87012,137,58.650244,collision
-183.264555,148,58.888752,collision
-187.027439,148,59.281184,collision
-184.656758,149,59.51596,collision
-175.982806,131,59.725625,collision
-177.931397,141,60.1176,collision
-181.584232,143,60.342335,collision
-188.469095,154,60.58987,collision
-190.81957,150,60.824795,collision
-172.156592,138,61.211415,collision
-181.089738,148,61.444151,collision
-173.731117,139,61.670065,collision
-176.44571,137,61.8894,collision
234.035368,132,62.259646,success
-174.382141,141,62.488288,collision
-184.473018,158,62.740018,collision
-174.47052,144,63.133436,collision
-168.702633,136,63.348776,collision
-172.641828,143,63.575013,collision
-180.731106,134,63.79218,collision
-162.354425,138,64.174952,collision
-173.226042,132,64.385035,collision
-179.055196,145,64.61508,collision
-174.645793,137,64.837566,collision
-173.22688,131,65.205191,collision
-168.011798,139,65.423094,collision
238.398632,125,65.618998,success
-164.656756,133,66.002891,collision
237.298313,129,66.206019,success
235.202802,132,66.412174,success
239.814567,126,66.609777,success
233.731852,141,67.008967,success
242.508528,126,67.211861,success
237.777155,137,67.427406,success
-197.873889,79,67.555896,collision
-204.836201,70,67.672604,collision
238.691704,121,68.039026,success
237.580241,130,68.240832,success
-171.232236,138,68.472165,collision
-170.570359,129,68.685105,collision
240.285951,131,69.093308,success
-195.987647,62,69.254791,collision
244.882147,118,69.443807,success
-196.052579,65,69.544702,collision
244.961298,117,69.728779,success
-209.377392,61,69.826826,collision
243.892617,120,70.187249,success
245.521013,122,70.370511,success
-167.595835,129,70.576541,collision
234.680957,131,70.782599,success
241.565922,117,71.134471,success
244.507415,118,71.316235,success
242.004424,118,71.497595,success
243.202601,126,71.69408,success
-202.679472,55,71.779195,collision
245.704615,112,72.158942,success
-162.127049,129,72.369784,collision
242.604021,125,72.569983,success
240.690807,120,72.783884,success
241.498826,126,73.155573,success
-169.534707,128,73.369036,collision
246.764507,113,73.560325,success
244.367976,120,73.757108,success
241.416652,122,74.126738,success
238.627153,122,74.323178,success
-164.568741,128,74.531393,collision
236.779366,129,74.741491,success
246.741008,118,75.099729,success
241.360806,117,75.290984,success
-165.160998,133,75.502065,collision
244.991715,122,75.696004,success
242.021803,109,76.029111,success
244.537607,117,76.216735,success
-197.067555,68,76.325314,collision
244.55042,118,76.513712,success
249.473114,106,76.686671,success
243.791781,106,77.027344,success
242.296127,115,77.21552,success
244.89733,113,77.401417,success
244.837852,116,77.609689,success
-153.332753,119,77.799696,collision
-157.516367,117,78.15287,collision
247.867641,107,78.325979,success
249.714309,109,78.528734,success
248.296928,111,78.709273,success
-161.413632,118,79.091609,collision
244.878799,110,79.265077,success
245.005971,114,79.453171,success
239.267433,117,79.651186,success
247.705264,107,79.829944,success
254.011263,107,80.18334,success
-195.459836,63,80.280018,collision
243.416037,112,80.52435,success
246.613577,106,80.699214,success
244.954507,112,80.880117,success
245.550242,115,81.250495,success
-155.835774,115,81.449249,collision
250.209821,103,81.617983,success
245.115059,114,81.800082,success
249.754959,111,81.986386,success
247.415085,111,82.339465,success
-153.839584,108,82.509596,collision
253.694287,98,82.662993,success
254.315072,102,82.831179,success
247.260431,108,83.009733,success
248.23527,104,83.358132,success
254.420474,103,83.521376,success
246.390787,104,83.693715,success
-159.221358,113,83.873774,collision
246.878695,110,84.240949,success
252.922266,100,84.425198,success
252.169965,99,84.58113,success
253.431727,101,84.758045,success
252.650398,104,84.951496,success
247.343014,107,85.288239,success
253.457241,104,85.453882,success
248.219112,107,85.630397,success
254.597654,96,85.788733,success
251.906027,98,85.943114,success
248.38669,108,86.293786,success
-152.679797,103,86.460499,collision
250.721267,105,86.63697,success
251.759999,98,86.78923,success
248.385715,99,86.949183,success
251.959701,104,87.282409,success
252.762874,100,87.441999,success
254.695635,98,87.60293,success
250.205246,101,87.766809,success
255.951312,93,87.918648,success
250.344335,101,88.077778,success
253.602396,99,88.397473,success
253.149915,92,88.543208,success
257.872601,94,88.695851,success
251.434178,97,88.869354,success
253.097104,97,89.049093,success
259.218061,96,89.39051,success
251.655339,93,89.536013,success
253.78097,94,89.682889,success
252.543068,94,89.846985,success
255.883731,94,90.01749,success
254.49098,94,90.335597,success
257.418138,90,90.480938,success
253.144693,95,90.633623,success
256.867417,92,90.779667,success
249.144927,92,90.930092,success
256.820748,90,91.073289,success
254.197996,90,91.382792,success
258.342995,90,91.52759,success
257.538895,91,91.672804,success
258.536431,93,91.820245,success
255.768443,92,91.96864,success
252.926687,97,92.315537,success
256.281274,90,92.473686,success
-141.893236,94,92.637951,collision
256.504877,88,92.779961,success
-184.425807,59,92.868888,collision
256.913453,88,93.010233,success
254.863347,89,93.332091,success
258.236138,92,93.47478,success
255.952034,90,93.61494,success
255.501761,92,93.760636,success
255.171262,87,93.900712,success
256.548259,90,94.043976,success
253.76775,91,94.352205,success
255.870646,87,94.511791,success
256.519557,92,94.661946,success
258.192652,86,94.800011,success
256.130098,90,94.961183,success
253.607809,91,95.111607,success
253.287823,89,95.416701,success
256.329601,89,95.560868,success
254.705315,89,95.702305,success
254.122035,88,95.842185,success
255.987917,88,95.984218,success
256.136036,85,96.123788,success
255.842994,88,96.438548,success
255.345005,91,96.58424,success
258.238192,87,96.722049,success
260.826773,88,96.863891,success
256.15088,87,97.006378,success
257.646136,92,97.320006,success
254.626476,84,97.455729,success
256.263417,88,97.595171,success
253.957361,91,97.742147,success
258.655244,84,97.878923,success
258.40642,86,98.019134,success
255.297785,90,98.325246,success
256.962612,87,98.466326,success
255.029166,88,98.608977,success
262.32375,85,98.755651,success
258.349549,82,98.890676,success
258.209654,84,99.025373,success
257.107233,85,99.34117,success
259.859759,83,99.474402,success
260.287892,85,99.626352,success
257.802177,83,99.769138,success
260.396537,84,99.902675,success
259.02279,84,100.039947,success
257.173571,85,100.34926,success
254.67091,80,100.482579,success
259.285055,82,100.612957,success
259.580661,83,100.75005,success
260.580857,84,100.888273,success
255.028196,84,101.02454,success
259.466034,82,101.155558,success
262.198396,82,101.458676,success
258.171658,84,101.593438,success
257.519328,82,101.723645,success
259.646714,82,101.854467,success
257.579726,81,101.982854,success
258.925859,80,102.122181,success
259.013193,82,102.428778,success
258.332623,80,102.555442,success
259.732534,82,102.684997,success
259.942961,80,102.815332,success
261.061276,82,102.942355,success
261.756973,80,103.071657,success
263.848916,81,103.367616,success
263.073481,81,103.500314,success
258.715971,79,103.626088,success
261.05971,81,103.756111,success
261.327089,80,103.882975,success
263.303747,78,104.004973,success
261.597368,80,104.13759,success
261.604559,83,104.43074,success
262.879518,79,104.555525,success
260.188,78,104.679298,success
258.687334,79,104.806083,success
263.261189,78,104.933006,success
258.383987,81,105.065272,success
260.751551,81,105.357148,success
262.117776,83,105.487899,success
262.81619,80,105.613543,success
259.467145,80,105.742951,success
257.554441,81,105.871281,success
262.345852,80,105.999433,success
261.500069,79,106.288027,success
258.726564,80,106.411387,success
261.383413,78,106.542216,success
261.978166,81,106.673237,success
259.314336,78,106.798797,success
261.308258,79,106.924668,success
262.329528,79,107.050167,success
259.153989,79,107.341259,success
259.47749,80,107.465866,success
263.006201,75,107.587537,success
260.558762,80,107.714809,success
259.405298,80,107.843263,success
258.797351,76,107.963516,success
259.936741,77,108.25011,success
263.293615,79,108.375865,success
262.417341,76,108.495797,success
260.017423,78,108.620498,success
260.319016,77,108.763098,success
263.066279,76,108.885102,success
259.786354,77,109.004707,success
265.274565,77,109.294605,success
260.370139,77,109.415797,success
262.380386,75,109.532988,success
262.53682,76,109.654326,success
265.158361,75,109.773659,success
262.316037,76,109.894042,success
261.106392,77,110.01763,success
259.750636,80,110.30712,success
261.163424,73,110.481131,success
263.012733,76,110.610365,success
262.359101,76,110.734512,success
265.044333,74,110.851784,success
260.305649,80,110.981755,success
261.86827,76,111.270342,success
261.234909,77,111.397675,success
263.191301,73,111.513385,success
265.237281,77,111.638623,success
262.602237,77,111.762139,success
261.697807,76,111.882429,success
263.089057,76,112.004098,success
264.804163,76,112.295565,success
261.253473,74,112.411416,success
265.645749,74,112.531221,success
263.516819,71,112.644229,success
262.346832,74,112.76164,success
263.649853,74,112.879186,success
262.522837,74,112.997355,success
260.92108,76,113.285578,success
261.967695,77,113.406347,success
260.266203,76,113.530771,success
261.928552,75,113.650543,success
262.954818,75,113.769404,success
262.245887,75,113.890187,success
261.471246,75,114.007786,success
260.936833,74,114.292999,success
263.080153,75,114.412325,success
261.47721,71,114.524092,success
264.618484,74,114.642616,success
261.935699,75,114.76382,success
263.500624,75,114.883987,success
263.364811,73,115.00064,success
264.170098,75,115.282355,success
265.042952,71,115.3934,success
262.025736,73,115.505856,success
266.226046,74,115.625729,success
264.105481,74,115.744013,success
264.912292,73,115.859722,success
262.148457,72,115.974098,success
262.974137,73,116.261018,success
262.695514,72,116.37604,success
262.517539,73,116.496297,success
261.688969,74,116.61527,success
264.471875,72,116.731859,success
265.715699,73,116.844491,success
266.937049,74,116.959327,success
264.269875,72,117.248711,success
262.220888,71,117.364145,success
263.21364,72,117.47955,success
265.354087,72,117.594582,success
265.105487,74,117.711121,success
263.374357,71,117.82722,success
264.928081,71,117.94169,success
264.63606,71,118.21852,success
260.707157,72,118.333222,success
261.859797,72,118.445576,success
263.357054,72,118.5547,success
265.029122,70,118.667703,success
261.897153,72,118.785837,success
264.643071,72,118.902213,success
265.458837,70,119.183837,success
263.538486,71,119.297803,success
264.664293,71,119.411656,success
263.775313,70,119.523862,success
264.208533,70,119.638475,success
263.270677,72,119.753043,success
265.479445,70,119.865157,success
264.078915,71,120.14836,success
265.573143,71,120.264225,success
268.01848,71,120.379322,success
264.179665,70,120.497504,success
267.308073,69,120.608228,success
266.816202,69,120.715671,success
264.545332,73,120.830841,success
264.933531,71,120.941987,success
266.956339,68,121.217345,success
265.585238,69,121.326194,success
262.215077,70,121.44111,success
264.444603,70,121.554701,success
267.861825,70,121.67036,success
261.724169,68,121.778736,success
265.948577,69,121.885695,success
264.730494,68,122.16994,success
266.11775,68,122.277283,success
265.497711,68,122.387262,success
266.205288,68,122.494607,success
268.03628,68,122.605865,success
268.063989,68,122.711622,success
264.554977,70,122.822465,success
268.103797,68,122.931561,success
266.036449,68,123.206879,success
267.121788,67,123.31251,success
268.350601,68,123.422574,success
265.7088,67,123.530917,success
267.179013,67,123.636369,success
269.748184,65,123.740951,success
267.039501,66,123.846664,success
266.868956,67,124.123469,success
268.541698,68,124.230989,success
268.442711,67,124.335918,success
266.912238,67,124.442401,success
268.983251,67,124.552335,success
268.193947,66,124.658026,success
266.852993,66,124.763589,success
267.506544,68,124.874756,success
263.002897,67,125.149362,success
268.470338,66,125.257828,success
269.787526,67,125.3669,success
264.550873,67,125.473459,success
266.223538,66,125.580093,success
268.530596,66,125.68582,success
264.618481,68,125.796799,success
264.857343,66,125.903572,success
269.38243,66,126.177292,success
268.202702,65,126.283642,success
271.753618,65,126.391826,success
266.114863,68,126.5027,success
268.35444,66,126.612674,success
268.438823,67,126.718625,success
265.994958,67,126.824371,success
265.705235,66,127.098266,success
263.878161,66,127.20322,success
268.899753,64,127.305062,success
266.966111,64,127.408872,success
266.316889,64,127.513615,success
267.366104,65,127.612018,success
269.379407,64,127.715899,success
268.49914,66,127.822672,success
267.478421,65,128.095607,success
269.413541,66,128.199974,success
269.015261,66,128.308218,success
265.329342,64,128.411428,success
269.968965,65,128.514426,success
267.956181,66,128.622608,success
267.410691,64,128.720739,success
266.627449,65,128.824718,success
267.83933,65,129.092812,success
267.643461,64,129.193765,success
267.299509,64,129.293967,success
270.885339,64,129.397526,success
267.907062,64,129.496277,success
267.655888,65,129.598631,success
266.440759,63,129.701521,success
269.644089,63,129.802835,success
268.352741,66,130.074067,success
266.955564,64,130.177079,success
270.230774,65,130.279615,success
268.609792,63,130.381114,success
267.471041,64,130.48553,success
269.829759,64,130.588871,success
270.282202,64,130.691739,success
269.477775,64,130.795695,success
268.585638,65,131.062945,success
265.506138,62,131.162047,success
268.647519,63,131.263866,success
267.783063,63,131.366843,success
270.876626,64,131.471792,success
272.024108,62,131.57514,success
270.928699,64,131.679094,success
270.77259,63,131.781133,success
264.41852,64,132.053329,success
267.906922,62,132.155588,success
266.624627,62,132.254717,success
271.123471,63,132.355308,success
269.470742,64,132.456844,success
270.262178,62,132.552752,success
268.143901,64,132.652141,success
269.679895,63,132.757105,success
270.74017,63,133.022992,success
268.038502,61,133.122484,success
271.313722,61,133.221073,success
270.388648,63,133.318786,success
269.414854,63,133.41882,success
271.114599,63,133.52034,success
267.532093,62,133.618281,success
269.561277,62,133.716047,success
269.439946,62,133.813417,success
269.573845,62,134.07535,success
270.307349,62,134.17494,success
269.779299,62,134.274256,success
270.617736,62,134.374905,success
269.187365,62,134.473783,success
268.417213,63,134.576433,success
271.862388,62,134.67523,success
270.148924,61,134.774653,success
270.284483,63,135.041234,success
270.588292,62,135.140197,success
269.530775,62,135.238938,success
269.631854,62,135.339997,success
270.22257,62,135.44298,success
269.795924,62,135.560202,success
271.790358,61,135.656784,success
270.428962,62,135.760175,success
269.453576,61,136.019147,success
267.625116,61,136.118495,success
271.472109,61,136.212899,success
272.07329,61,136.307259,success
270.195827,61,136.404159,success
270.186435,61,136.499779,success
269.836282,61,136.595382,success
270.28413,60,136.692566,success
271.072862,62,136.964624,success
268.782998,62,137.062315,success
271.338134,61,137.162006,success
271.396145,60,137.258513,success
270.396489,61,137.358183,success
269.047735,60,137.455267,success
273.47221,61,137.554705,success
268.852995,62,137.656891,success
270.297144,61,137.75692,success
270.639004,60,138.011938,success
274.146687,60,138.10653,success
272.444974,62,138.205563,success
271.246945,61,138.302616,success
272.976977,61,138.400364,success
271.938726,61,138.495914,success
273.504617,60,138.590737,success
271.890001,61,138.690673,success
275.55719,59,138.952652,success
271.431802,60,139.047419,success
273.563801,60,139.146331,success
274.164776,60,139.242278,success
270.504046,60,139.33854,success
272.437921,61,139.439645,success
271.212111,59,139.53755,success
269.559402,60,139.632731,success
272.119606,60,139.725924,success
272.864843,60,139.98783,success
274.833384,60,140.079665,success
271.967145,60,140.176428,success
270.901648,60,140.275077,success
272.293535,61,140.399109,success
274.073041,59,140.534713,success
274.479807,60,140.636923,success
275.245864,60,140.732984,success
273.303762,59,140.998321,success
274.072201,60,141.096335,success
272.341478,59,141.191262,success
272.747437,60,141.287595,success
274.468488,59,141.385944,success
275.071596,60,141.483299,success
272.691197,59,141.579181,success
275.98652,60,141.67748,success
272.455027,60,141.775141,success
271.058775,59,142.03298,success
274.817069,59,142.128093,success
273.608873,59,142.221738,success
274.920462,59,142.317091,success
272.793461,59,142.413498,success
272.620897,59,142.507967,success
274.849121,59,142.60268,success
274.968967,59,142.697148,success
275.130718,60,142.796812,success
276.669423,61,143.063713,success
272.294473,58,143.156885,success
274.969555,59,143.25493,success
274.613831,58,143.34952,success
274.091741,58,143.44215,success
276.338964,59,143.537851,success
273.91725,59,143.630967,success
274.413982,59,143.725541,success
273.049394,59,143.98999,success
274.387969,58,144.084206,success
275.468991,59,144.178593,success
274.706416,59,144.272724,success
276.175061,59,144.366199,success
274.999474,58,144.460239,success
275.196771,58,144.552631,success
276.898735,58,144.64487,success
277.454175,58,144.738136,success
275.287347,58,144.99704,success
277.52912,58,145.089348,success
275.452015,58,145.18153,success
276.831399,58,145.274808,success
276.914311,58,145.365676,success
277.012202,57,145.460285,success
275.363493,58,145.552421,success
274.762676,58,145.645968,success
277.624501,58,145.738398,success
278.811529,58,145.995018,success
278.348635,58,146.089383,success
276.252254,58,146.179725,success
277.001033,58,146.269892,success
279.589639,57,146.356654,success
277.818892,58,146.448592,success
276.844347,58,146.54308,success
276.237489,58,146.64028,success
277.192917,58,146.735223,success
277.112655,58,146.996723,success
277.545684,57,147.089273,success
278.685912,58,147.183319,success
277.868717,58,147.273855,success
278.723586,57,147.365566,success
277.109048,57,147.455141,success
278.82842,58,147.546374,success
277.835759,58,147.640786,success
278.335268,57,147.731808,success
279.543283,57,147.993122,success
280.201549,57,148.0861,success
278.51023,57,148.179178,success
279.417561,57,148.269866,success
276.906581,56,148.360763,success
277.074891,57,148.453024,success
279.581196,57,148.546104,success
277.123452,57,148.637894,success
278.085975,56,148.731944,success
279.349485,57,148.990575,success
278.742399,57,149.083897,success
278.719023,56,149.175054,success
278.364194,57,149.266046,success
278.835286,56,149.353631,success
278.654247,56,149.44725,success
275.94316,56,149.538013,success
280.018269,57,149.628359,success
279.49609,56,149.722329,success
278.438144,56,149.996416,success
278.784651,56,150.088592,success
279.194186,56,150.180287,success
279.582089,57,150.272871,success
281.008854,56,150.365257,success
278.669491,56,150.462139,success
279.251385,56,150.558439,success
280.551514,57,150.656344,success
278.205544,56,150.750103,success
280.387009,56,151.00979,success
279.840054,56,151.10461,success
280.385514,56,151.195524,success
282.242838,56,151.291286,success
280.848803,56,151.38008,success
279.868179,55,151.470179,success
279.337736,56,151.564367,success
279.418532,55,151.656957,success
278.779511,55,151.746898,success
279.767017,56,152.009861,success
280.405605,55,152.102333,success
280.835069,56,152.194028,success
279.510759,56,152.286084,success
280.901375,56,152.378874,success
279.803805,55,152.468253,success
279.606655,55,152.561439,success
279.778315,55,152.653663,success
279.214656,55,152.742532,success
281.755954,56,153.004493,success
279.372769,55,153.094039,success
282.464084,56,153.191168,success
280.936625,56,153.286116,success
280.966304,56,153.380121,success
279.331073,55,153.469378,success
279.146073,55,153.556567,success
280.608351,55,153.646955,success
282.233784,56,153.738958,success
280.725464,56,153.832483,success
279.53388,55,154.086928,success
281.044206,55,154.175395,success
280.295684,56,154.262827,success
281.824584,56,154.352681,success
279.12749,54,154.441664,success
279.757158,55,154.531614,success
280.549315,55,154.62137,success
280.397728,55,154.709119,success
280.584791,56,154.800622,success
280.026389,55,155.058806,success
280.899216,55,155.14463,success
280.720271,55,155.230388,success
280.990522,55,155.31993,success
280.337706,55,155.408567,success
280.393875,55,155.494921,success
279.783668,55,155.581552,success
281.592739,55,155.696943,success
281.829317,55,155.782825,success
280.832307,55,156.03987,success
281.877961,55,156.127263,success
281.795532,55,156.212785,success
281.842607,55,156.30174,success
282.648373,55,156.388546,success
281.790711,55,156.479388,success
279.978083,54,156.567871,success
280.178497,55,156.658172,success
280.214955,55,156.748131,success
283.440947,55,156.999577,success
282.763484,55,157.089654,success
280.089753,54,157.177101,success
281.441906,55,157.266155,success
282.158023,55,157.353712,success
280.871868,54,157.43705,success
282.102553,55,157.526692,success
282.035968,55,157.612936,success
282.136209,55,157.701583,success
282.323598,55,157.790013,success
280.943599,54,158.048811,success
282.351174,55,158.13521,success
280.84548,55,158.220834,success
282.462618,54,158.306278,success
282.289573,55,158.391267,success
279.378819,54,158.479028,success
281.615835,55,158.569915,success
280.930418,54,158.657703,success
282.029743,55,158.746277,success
280.787321,54,159.001789,success
281.093036,54,159.088306,success
282.653932,55,159.175854,success
282.522859,55,159.267708,success
283.225385,55,159.355028,success
283.229301,55,159.445513,success
282.986523,55,159.531566,success
281.912837,54,159.616516,success
280.888121,54,159.703499,success
280.22393,54,159.792078,success
283.965009,55,160.050102,success
281.10238,54,160.136328,success
281.159424,54,160.223084,success
281.304703,54,160.312179,success
281.560573,54,160.398002,success
280.764986,54,160.484618,success
281.394101,54,160.573936,success
280.969041,54,160.661958,success
281.602332,54,160.748781,success
281.211528,54,161.007979,success
282.993458,54,161.093788,success
280.332777,54,161.182199,success
282.272203,54,161.270114,success
283.53482,54,161.354125,success
281.747646,54,161.442566,success
284.177469,54,161.528763,success
281.347952,54,161.613038,success
282.744158,54,161.695671,success
281.52993,54,161.783291,success
282.060459,54,162.033806,success
282.021923,54,162.1186,success
282.322872,53,162.20314,success
281.501246,54,162.289997,success
282.666842,54,162.375905,success
281.02309,54,162.460577,success
283.732015,54,162.549182,success
282.880273,54,162.635345,success
282.877295,54,162.723709,success
281.267096,54,162.979011,success
284.358125,54,163.068851,success
282.661257,54,163.154655,success
282.761757,54,163.24123,success
282.443287,54,163.328633,success
280.923281,53,163.427383,success
284.744333,54,163.523854,success
283.517279,54,163.621544,success
282.682823,54,163.729375,success
280.400398,53,163.818552,success
281.818442,53,164.090655,success
280.337138,53,164.198357,success
281.946057,53,164.286825,success
281.108392,53,164.37348,success
283.124964,54,164.462042,success
281.541623,53,164.549602,success
281.088112,53,164.639767,success
281.748976,53,164.726076,success
283.768639,54,164.812488,success
281.530962,53,165.07563,success
282.206298,53,165.178548,success
283.508189,53,165.318624,success
282.358384,53,165.408321,success
283.089515,53,165.493925,success
283.394308,53,165.580879,success
282.214576,53,165.673257,success
282.004019,53,165.764003,success
282.633056,53,165.888236,success
282.458102,53,166.001417,success
281.995878,53,166.27222,success
282.097509,53,166.362064,success
282.146481,53,166.457619,success
283.263552,53,166.547625,success
282.255085,53,166.63395,success
282.49425,53,166.720766,success
283.658036,53,166.842635,success
282.822305,53,166.975722,success
282.422084,53,167.093633,success
282.410587,53,167.403774,success
