#{"t_start": 1772323696.7707138, "env_id": "None"}
r,l,t,termination_reason
281.600789,53,165.802179,success
282.429954,53,165.894265,success
283.570576,54,165.986587,success
282.610452,53,166.113104,success
283.981339,54,166.225756,success
283.711681,54,166.498848,success
282.972202,53,166.58775,success
282.323488,53,166.683751,success
282.15885,53,166.774014,success
282.837501,53,166.860367,success
282.489249,53,166.94731,success
284.525098,53,167.070969,success
282.220345,53,167.205143,success
283.144252,53,167.321127,success
282.759302,53,167.631626,success
282.436472,53,167.74678,success
281.839817,53,167.851484,success
283.047003,53,167.949215,success
282.253317,53,168.043516,success
281.406496,53,168.131413,success
282.0814,53,168.218888,success
282.250855,53,168.304876,success
283.669244,53,168.39138,success
283.210639,53,168.479415,success
282.691558,53,168.735871,success
283.817574,53,168.822829,success
284.18359,53,168.911436,success
283.714161,53,168.996148,success
284.173007,53,169.096649,success
283.240398,53,169.196104,success
282.428796,54,169.283808,success
281.776657,53,169.367932,success
281.835958,52,169.452319,success
284.459609,53,169.535384,success
285.222178,53,169.798884,success
283.832091,53,169.887192,success
283.034826,53,169.97524,success
284.208103,53,170.061291,success
284.24929,53,170.153674,success
283.06082,53,170.238426,success
283.034583,53,170.324512,success
283.868092,53,170.412093,success
284.236819,53,170.497363,success
284.555313,53,170.795714,success
283.591838,53,170.880951,success
283.046173,52,170.965729,success
283.438334,53,171.051113,success
283.891864,53,171.136317,success
284.203566,53,171.224503,success
283.762772,53,171.308432,success
284.771963,53,171.392909,success
285.42304,53,171.480433,success
283.990706,53,171.573419,success
283.982891,53,171.871771,success
282.245573,52,171.97437,success
282.084777,52,172.069793,success
282.694236,52,172.171364,success
282.124985,52,172.274116,success
283.82117,53,172.37754,success
285.198142,53,172.478469,success
282.611154,52,172.583236,success
281.45041,52,172.683498,success
283.998323,53,172.779896,success
283.448186,53,173.041437,success
283.171634,52,173.121571,success
283.90839,53,173.205389,success
283.273697,52,173.289608,success
284.816635,53,173.377296,success
282.052225,52,173.473327,success
282.33424,52,173.560269,success
285.167754,53,173.644688,success
284.35619,53,173.729764,success
283.176151,52,173.815225,success
284.907736,52,174.067496,success
283.198797,52,174.152823,success
285.197034,53,174.23968,success
282.013332,52,174.324855,success
283.069853,52,174.411576,success
283.182108,52,174.503825,success
283.465604,52,174.590613,success
283.76191,52,174.677088,success
282.723137,52,174.761371,success
281.709061,52,175.018095,success
284.542687,52,175.105192,success
282.99862,52,175.192669,success
282.978425,52,175.277309,success
284.012195,52,175.358074,success
282.841338,52,175.439076,success
283.893616,52,175.526172,success
284.209092,52,175.608082,success
283.378092,52,175.689735,success
285.852675,52,175.775279,success
283.70026,52,176.028886,success
284.55877,52,176.10837,success
283.396712,52,176.192176,success
284.311241,52,176.278392,success
283.648874,52,176.366757,success
283.743621,52,176.454656,success
284.237087,52,176.543325,success
284.33958,52,176.62605,success
282.813659,52,176.715034,success
283.878013,52,176.809895,success
283.442666,52,177.060654,success
285.200088,52,177.14737,success
284.209343,52,177.23172,success
283.950825,52,177.323368,success
284.87092,52,177.426718,success
284.1538,52,177.592163,success
284.910804,52,177.687583,success
284.333029,52,177.778837,success
283.668045,52,177.907069,success
284.9704,52,178.004856,success
285.142148,52,178.295696,success
284.783162,52,178.408477,success
282.57777,51,178.494785,success
284.981688,52,178.577243,success
282.091813,51,178.660117,success
283.439011,51,178.74694,success
283.271926,51,178.846876,success
282.070929,51,178.966595,success
281.832904,51,179.060427,success
285.132239,52,179.184455,success
285.68934,52,179.4626,success
284.557289,52,179.548337,success
283.689481,51,179.63067,success
283.748396,51,179.716486,success
284.596768,52,179.849192,success
284.279354,51,179.961836,success
284.348407,52,180.090854,success
283.351046,51,180.238559,success
282.510281,51,180.403196,success
285.140667,52,180.513364,success
282.266868,51,180.794819,success
283.739236,51,180.882335,success
282.648217,51,180.970842,success
282.342418,51,181.053091,success
282.821902,51,181.134988,success
282.989401,51,181.215854,success
282.32109,51,181.29966,success
283.377519,51,181.384658,success
283.968569,51,181.466757,success
283.034687,51,181.547841,success
284.67551,51,181.840868,success
283.570712,51,181.921713,success
283.19142,51,182.004723,success
284.234146,51,182.08791,success
282.941771,51,182.169567,success
284.802196,51,182.252744,success
284.5693,51,182.338454,success
282.413292,51,182.41911,success
284.305045,51,182.509075,success
283.421821,51,182.612274,success
284.291817,51,182.883095,success
283.643672,51,182.980309,success
283.797708,51,183.066796,success
284.257393,51,183.158854,success
283.834636,51,183.258407,success
283.863974,51,183.345613,success
283.386744,51,183.429086,success
283.942517,51,183.512171,success
284.139126,51,183.595207,success
282.997161,51,183.677165,success
283.997018,51,183.932644,success
283.33737,51,184.017732,success
285.662904,51,184.099686,success
284.815608,51,184.179541,success
284.266786,51,184.267655,success
284.412843,51,184.364529,success
282.99316,51,184.459216,success
283.620138,51,184.546107,success
284.515632,51,184.636353,success
284.170118,51,184.731654,success
283.424707,51,184.999715,success
283.290054,51,185.078813,success
284.443319,51,185.160896,success
284.531214,51,185.246605,success
284.60834,51,185.333715,success
284.395283,51,185.418705,success
285.131345,51,185.499457,success
283.762797,51,185.586033,success
285.149674,51,185.676985,success
284.311655,51,185.763453,success
284.158592,51,186.015551,success
286.172417,51,186.102501,success
284.750143,51,186.194163,success
285.482823,51,186.279134,success
284.730405,51,186.359859,success
285.297961,51,186.443674,success
283.987829,51,186.527972,success
284.790096,51,186.631295,success
284.475248,51,186.713837,success
285.026473,51,186.798008,success
285.072238,51,187.052925,success
285.662685,51,187.134093,success
285.838261,51,187.213472,success
282.82223,50,187.294351,success
284.840882,51,187.377216,success
285.161539,51,187.459711,success
284.053053,51,187.542236,success
285.202788,51,187.62676,success
285.145358,51,187.708639,success
285.416917,51,187.791444,success
284.984849,51,188.049394,success
283.766113,51,188.13252,success
285.708733,51,188.215213,success
282.949089,50,188.295275,success
286.539302,51,188.376509,success
286.025511,51,188.458529,success
283.892005,51,188.537008,success
284.249702,51,188.619026,success
285.815184,51,188.704964,success
285.129432,51,188.788308,success
