#{"t_start": 1772323696.797408, "env_id": "None"}
r,l,t,termination_reason
-247.507483,166,11.824436,collision
-268.690102,218,12.166424,collision
-244.509442,175,12.441088,collision
-254.710076,195,12.932047,collision
-237.992348,72,13.044039,collision
-259.200952,212,13.378191,collision
-276.588947,257,13.948564,collision
-250.480981,181,14.230283,collision
-257.18624,220,14.732691,collision
-230.494689,183,15.021217,collision
-230.666105,154,15.260676,collision
-263.628858,194,15.721082,collision
-243.678212,196,16.029972,collision
-239.712339,177,16.314088,collision
-229.049568,176,16.752083,collision
-245.542839,182,17.047908,collision
-237.054401,192,17.34993,collision
-227.364046,182,17.803822,collision
-223.869486,152,18.043809,collision
-213.544756,161,18.297593,collision
-220.465905,180,18.744623,collision
-238.618684,200,19.056209,collision
-222.769923,171,19.324139,collision
-224.949824,180,19.77091,collision
-220.688012,92,19.917699,collision
-225.054843,182,20.203351,collision
-226.871495,184,20.759869,collision
-237.039361,166,21.056849,collision
-233.797313,200,21.389505,collision
-236.653131,165,21.81847,collision
-214.204754,157,22.064748,collision
-250.785483,186,22.356658,collision
-223.939773,195,22.841416,collision
-215.511997,163,23.112417,collision
-257.847914,190,23.473073,collision
-226.907403,191,23.968905,collision
-193.571885,173,24.248033,collision
-221.2521,188,24.804925,collision
-211.822716,178,25.15638,collision
-215.698409,189,25.496155,collision
-211.110545,166,25.957382,collision
-195.985695,157,26.214396,collision
-211.677118,185,26.555923,collision
-197.504409,167,27.003876,collision
-213.068268,193,27.347251,collision
-206.251755,164,27.639588,collision
-228.161169,193,28.165396,collision
-242.72199,185,28.465584,collision
-216.74998,174,28.748016,collision
-248.528785,201,29.277152,collision
-221.5881,195,29.611822,collision
-197.390851,183,29.903578,collision
-199.088765,173,30.385604,collision
-200.614935,186,30.698284,collision
-227.854331,174,30.978076,collision
-214.365618,159,31.450871,collision
-219.302381,163,31.72872,collision
-217.473572,191,32.082015,collision
-199.582496,174,32.638936,collision
-215.979859,67,32.778262,collision
-228.671525,185,33.085864,collision
-221.441648,166,33.528723,collision
-205.276116,171,33.862379,collision
-227.788522,176,34.300817,collision
-212.627351,177,34.804358,collision
-199.06047,182,35.194331,collision
-198.318914,190,35.553157,collision
-208.332477,186,36.133249,collision
-245.02274,192,36.446594,collision
-207.861992,197,37.060037,collision
-222.289695,192,37.380002,collision
-203.743527,212,37.770188,collision
-199.983493,198,38.352761,collision
-211.364397,174,38.633679,collision
-193.39363,174,38.917935,collision
-199.305827,184,39.403811,collision
-207.213517,218,39.748978,collision
-209.550418,201,40.241067,collision
-244.422197,134,40.455586,collision
-228.697699,86,40.593286,collision
-233.635169,101,40.755059,collision
-227.232796,92,40.899531,collision
-233.492933,107,41.238966,collision
-244.398003,146,41.469446,collision
-242.019452,148,41.744693,collision
-226.77021,80,41.87025,collision
-253.346219,170,42.327092,collision
-235.853175,110,42.500876,collision
-245.042945,176,42.794526,collision
-256.343246,174,43.246558,collision
-254.979549,173,43.516493,collision
-252.446846,160,43.772966,collision
-239.062781,98,43.933925,collision
-243.55754,185,44.393886,collision
-236.387498,176,44.696235,collision
-233.235053,159,44.962786,collision
-226.975882,166,45.395237,collision
-224.879323,179,45.674612,collision
-232.786515,178,45.96143,collision
-220.13453,122,46.323816,collision
-211.406241,120,46.514694,collision
-235.10207,155,46.761564,collision
-212.133902,185,47.219827,collision
-220.720058,178,47.4976,collision
-198.129924,164,47.760011,collision
-230.80484,168,48.190049,collision
-204.317133,191,48.491123,collision
-227.38715,172,48.764326,collision
-216.297337,169,49.213333,collision
-200.581913,162,49.482638,collision
-203.503941,162,49.747513,collision
-217.512559,163,50.190791,collision
-240.214399,187,50.491515,collision
-227.507216,161,50.831475,collision
-227.323649,156,51.316891,collision
-186.523946,149,51.555978,collision
-187.84147,148,51.796277,collision
-189.331975,156,52.042844,collision
-194.632688,152,52.459675,collision
-187.498463,155,52.7141,collision
-208.242606,163,52.974637,collision
-191.042307,163,53.4066,collision
-187.374157,137,53.626736,collision
-183.454382,141,53.857369,collision
-192.898573,135,54.095047,collision
-186.591082,152,54.515242,collision
-193.373645,142,54.758832,collision
-189.638777,148,54.995543,collision
-194.535642,152,55.415085,collision
-195.867198,145,55.646631,collision
-207.760254,158,55.902663,collision
-186.182767,159,56.321811,collision
-185.857495,138,56.541271,collision
-188.675329,162,56.793886,collision
-199.183546,149,57.032821,collision
-188.299517,153,57.46961,collision
-188.711752,135,57.703803,collision
-181.697002,149,57.964412,collision
-182.961223,145,58.368453,collision
-177.813918,140,58.59493,collision
-177.965645,140,58.811977,collision
-188.804778,154,59.058979,collision
-182.841196,139,59.439143,collision
-183.11294,148,59.671868,collision
-187.016062,157,59.921762,collision
-171.136287,136,60.305417,collision
-181.695594,143,60.530441,collision
-181.507425,135,60.74444,collision
-186.899668,140,60.969126,collision
-182.817826,151,61.374849,collision
-181.778512,141,61.596736,collision
-185.52446,151,61.839724,collision
-182.460663,138,62.060594,collision
-177.722092,148,62.457428,collision
-176.070612,148,62.697294,collision
-177.492204,139,62.918015,collision
-167.086314,136,63.301521,collision
-177.469281,150,63.536549,collision
-177.212854,140,63.758209,collision
-174.627347,145,63.993597,collision
-183.139522,142,64.382196,collision
-174.892863,134,64.593904,collision
-171.738596,135,64.809569,collision
-181.722809,151,65.217992,collision
234.757055,135,65.427547,success
-176.166649,142,65.649021,collision
238.729995,131,65.855254,success
233.531577,137,66.245628,success
236.948445,138,66.461404,success
-172.90437,137,66.678371,collision
-171.433931,150,66.911805,collision
242.009075,128,67.293195,success
236.072123,133,67.506922,success
240.347721,126,67.7062,success
243.434419,117,67.899008,success
238.928372,134,68.285121,success
239.094362,131,68.489384,success
240.384213,127,68.705037,success
-173.899164,144,68.939175,collision
236.824646,123,69.396967,success
238.795127,127,69.603004,success
236.79972,128,69.804116,success
235.205111,126,70.000283,success
-169.179506,128,70.375534,collision
243.790331,118,70.553378,success
-169.015721,123,70.747715,collision
239.063247,131,70.954588,success
241.311246,118,71.308662,success
244.355581,111,71.478546,success
241.489827,119,71.661182,success
-192.416148,68,71.767992,collision
-198.327677,74,71.883947,collision
242.941446,122,72.263275,success
242.795229,121,72.47312,success
245.609811,118,72.662841,success
-162.422332,127,72.884511,collision
241.525697,118,73.244756,success
-165.849404,120,73.444723,collision
243.119312,120,73.649116,success
-159.571455,117,73.838398,collision
245.113517,121,74.041253,success
240.535176,118,74.400471,success
243.577046,122,74.597185,success
245.192803,108,74.773511,success
247.122099,110,74.952855,success
244.419351,115,75.305718,success
246.139452,116,75.495537,success
242.121414,115,75.677927,success
247.71432,112,75.853169,success
247.46088,112,76.029908,success
-157.228342,125,76.393526,collision
-193.136919,65,76.497971,collision
-199.479014,54,76.586452,collision
242.198534,111,76.758721,success
249.348477,107,76.936662,success
243.477727,115,77.291129,success
246.955237,112,77.474847,success
-155.738516,121,77.683439,collision
244.48067,114,77.878895,success
-156.189569,120,78.236732,collision
-159.924384,114,78.417214,collision
-162.010688,118,78.627915,collision
244.312472,111,78.815457,success
253.565836,108,78.991725,success
245.745658,110,79.357474,success
244.674767,107,79.535504,success
-165.236191,113,79.715502,collision
-153.537584,117,79.918703,collision
-164.628346,118,80.288223,collision
241.570845,120,80.48014,success
248.465163,109,80.718902,success
246.961817,107,80.895734,success
248.218683,110,81.072997,success
-164.574279,123,81.455908,collision
251.895802,107,81.641951,success
249.96597,104,81.812529,success
245.105045,106,81.982314,success
250.033246,111,82.167718,success
247.750731,105,82.511206,success
248.792559,107,82.67925,success
249.450711,105,82.84509,success
248.216618,103,83.01409,success
244.348965,110,83.19651,success
251.520477,104,83.544475,success
248.440592,104,83.708695,success
-155.920207,113,83.896962,collision
247.292182,108,84.068559,success
249.837118,104,84.423176,success
252.296262,100,84.610024,success
253.398362,102,84.770884,success
250.947123,103,84.950943,success
252.418003,100,85.136634,success
249.233288,103,85.46956,success
248.918891,101,85.629373,success
254.331894,101,85.796287,success
250.530858,101,85.962395,success
253.620251,97,86.114897,success
247.788609,106,86.460207,success
248.176221,107,86.635964,success
-155.558576,107,86.813913,collision
247.531601,102,86.974453,success
250.630458,99,87.134149,success
253.858074,96,87.455278,success
248.214896,98,87.610391,success
253.020492,96,87.765475,success
252.205548,97,87.927043,success
254.442372,96,88.081466,success
253.175322,100,88.241443,success
250.204313,99,88.561499,success
253.698071,94,88.709323,success
252.366013,95,88.862862,success
256.031279,92,89.025709,success
254.585304,93,89.196505,success
256.440996,91,89.53643,success
253.891756,94,89.683016,success
252.355325,98,89.836814,success
254.883141,95,89.995477,success
257.985002,93,90.171838,success
256.159917,92,90.317179,success
-152.166528,101,90.647674,collision
254.885926,90,90.794293,success
251.313335,92,90.938641,success
254.476434,92,91.08856,success
254.187856,93,91.236967,success
251.842054,89,91.545094,success
258.479372,92,91.693125,success
255.733282,91,91.836759,success
256.773734,92,91.985605,success
254.381423,91,92.130679,success
257.380335,89,92.281833,success
251.019323,95,92.626722,success
-194.946309,54,92.724005,collision
253.083468,93,92.881152,success
257.229299,91,93.02436,success
256.350914,88,93.161568,success
256.32896,93,93.308995,success
258.573568,86,93.626062,success
255.971127,91,93.76552,success
254.541147,92,93.909731,success
256.42788,89,94.056213,success
258.627983,90,94.197951,success
260.465001,88,94.502131,success
259.782369,89,94.65668,success
257.005787,89,94.810076,success
260.437566,87,94.949803,success
254.814391,90,95.107648,success
257.327412,91,95.260766,success
257.434307,88,95.564101,success
257.168771,86,95.703989,success
253.752647,88,95.845881,success
256.021122,87,95.982184,success
257.213552,84,96.119777,success
254.961459,89,96.261582,success
256.215254,91,96.582807,success
258.638311,87,96.723722,success
257.415123,87,96.861811,success
255.128211,87,97.002051,success
257.168418,88,97.145641,success
257.509277,87,97.283517,success
256.961886,90,97.593672,success
253.121803,90,97.737216,success
258.817484,84,97.873691,success
259.031524,87,98.015016,success
-154.555347,95,98.169089,collision
259.27935,82,98.299697,success
259.021566,85,98.601337,success
258.140546,86,98.737227,success
257.94737,86,98.879738,success
257.442315,84,99.0251,success
258.577987,87,99.167256,success
259.553873,84,99.300972,success
260.152189,82,99.611156,success
257.220469,84,99.757117,success
258.254154,83,99.902432,success
259.661583,86,100.041875,success
258.457245,83,100.176312,success
260.898555,85,100.316406,success
256.370599,83,100.622876,success
261.586279,82,100.755905,success
258.967956,83,100.89347,success
261.520775,81,101.025874,success
259.376327,85,101.164375,success
254.002614,82,101.296653,success
258.501112,82,101.599213,success
257.010966,80,101.726056,success
257.873613,83,101.858028,success
256.742979,80,101.987221,success
259.14968,80,102.116362,success
260.751172,83,102.254074,success
258.922743,82,102.562953,success
260.752375,83,102.695541,success
257.536389,83,102.826254,success
261.133114,80,102.952809,success
260.409253,79,103.079263,success
259.531779,79,103.205709,success
260.875151,78,103.334807,success
262.061748,79,103.626455,success
259.734043,79,103.752824,success
259.923963,80,103.882101,success
256.496767,77,104.003266,success
261.911155,80,104.131294,success
261.073504,80,104.259737,success
260.272913,82,104.55506,success
260.116626,81,104.681252,success
260.262252,80,104.809766,success
261.769173,79,104.935615,success
263.923073,78,105.060289,success
262.886413,79,105.188604,success
258.240678,85,105.324954,success
259.366782,79,105.614135,success
260.000079,77,105.734127,success
260.780525,77,105.85749,success
262.14856,81,105.988817,success
259.308978,79,106.111962,success
258.791523,83,106.245472,success
264.34851,78,106.530965,success
261.833475,78,106.655254,success
260.423424,79,106.787289,success
260.989616,77,106.90865,success
262.703196,80,107.038815,success
262.584841,78,107.166002,success
261.833703,78,107.287357,success
262.268996,76,107.572821,success
262.09575,77,107.695107,success
262.247615,79,107.821371,success
260.058027,79,107.94821,success
260.478164,79,108.075241,success
262.764277,78,108.197963,success
261.933296,74,108.479788,success
261.672044,78,108.603739,success
262.319079,77,108.723585,success
259.950082,78,108.848753,success
261.516828,76,108.990856,success
262.640499,76,109.111365,success
260.324582,78,109.232645,success
261.948474,78,109.52458,success
262.072286,77,109.64598,success
257.67132,77,109.767997,success
262.978571,77,109.89175,success
263.855401,77,110.014066,success
262.34008,75,110.130754,success
262.50868,77,110.418891,success
-141.029355,81,110.561279,collision
259.777761,76,110.729696,success
260.889895,75,110.85233,success
260.165477,75,110.972748,success
263.562841,76,111.095194,success
262.768077,75,111.218577,success
261.360013,75,111.510896,success
261.204009,75,111.630446,success
264.213612,75,111.749048,success
260.549572,76,111.872365,success
263.405044,72,111.98572,success
262.501238,77,112.108996,success
261.611011,74,112.228364,success
256.447589,78,112.522275,success
263.677075,75,112.641221,success
262.711048,74,112.76036,success
262.963697,74,112.876752,success
260.757017,77,112.999431,success
264.545732,74,113.116004,success
265.875584,74,113.236609,success
265.191231,74,113.519692,success
262.179947,75,113.639659,success
263.952074,76,113.761953,success
-138.071829,75,113.880729,collision
263.141299,74,113.999038,success
263.107723,75,114.119787,success
262.275789,74,114.237437,success
263.030863,76,114.524181,success
265.355771,74,114.643016,success
265.307537,73,114.757556,success
263.993408,72,114.873279,success
265.656493,72,114.989446,success
263.391712,75,115.108981,success
264.895688,74,115.225136,success
261.690754,71,115.503347,success
262.904673,72,115.612828,success
264.298143,74,115.730036,success
260.81033,73,115.848494,success
263.789019,74,115.966607,success
265.465198,73,116.08245,success
262.667933,73,116.197299,success
262.092002,73,116.485131,success
264.931776,71,116.599529,success
264.613251,73,116.718041,success
263.758166,74,116.83772,success
265.396169,73,116.953478,success
263.80884,76,117.069738,success
263.943457,73,117.187387,success
266.22351,69,117.470122,success
260.848186,74,117.592322,success
265.472203,70,117.703894,success
263.418483,74,117.820451,success
266.108135,73,117.937484,success
263.142656,71,118.052285,success
267.096302,73,118.168222,success
263.482143,70,118.445206,success
264.14989,72,118.55948,success
263.388935,69,118.665461,success
262.946444,73,118.777231,success
263.600669,71,118.894076,success
266.314348,70,119.008204,success
264.026542,72,119.124787,success
267.235323,69,119.405515,success
265.561575,71,119.519938,success
265.118247,71,119.63217,success
265.904466,69,119.742937,success
263.381416,71,119.857129,success
264.20643,69,119.968268,success
266.311107,71,120.080548,success
266.817717,70,120.365782,success
264.526164,72,120.48021,success
264.726307,70,120.595511,success
265.031374,70,120.712363,success
264.728888,70,120.824526,success
266.002994,69,120.933566,success
264.983796,70,121.043449,success
264.888951,69,121.151774,success
265.132058,68,121.425409,success
264.367503,71,121.540937,success
266.894487,68,121.65098,success
264.866671,66,121.757686,success
263.524421,69,121.871154,success
267.316838,70,121.982676,success
266.025442,67,122.08686,success
264.039518,68,122.370457,success
266.982667,69,122.480283,success
266.059126,69,122.590973,success
265.690719,68,122.699483,success
264.027718,71,122.814704,success
265.691116,69,122.921287,success
265.633727,67,123.027696,success
263.867334,67,123.134867,success
266.098773,69,123.412181,success
266.069636,69,123.522152,success
266.752254,68,123.630263,success
266.358821,66,123.737585,success
264.898298,69,123.846432,success
262.355256,68,123.957036,success
265.593685,69,124.068047,success
264.583807,66,124.341209,success
266.553859,71,124.453979,success
266.007732,70,124.563015,success
266.502894,68,124.671624,success
267.618292,68,124.784756,success
267.839662,66,124.889686,success
265.482871,69,125.002588,success
265.778373,66,125.108777,success
268.260764,66,125.380205,success
269.18563,66,125.490351,success
266.940619,67,125.599098,success
265.184286,66,125.703576,success
266.994967,67,125.812504,success
267.246451,66,125.919941,success
266.489331,67,126.026975,success
263.668279,67,126.305696,success
268.245295,65,126.409319,success
265.512221,65,126.516798,success
267.626486,66,126.625928,success
271.010728,66,126.732319,success
266.404501,66,126.840427,success
266.291795,66,126.943969,success
265.556023,66,127.048461,success
267.436862,66,127.324152,success
268.023131,66,127.428427,success
269.319506,66,127.533777,success
268.978673,64,127.639249,success
263.520169,65,127.742846,success
266.104536,65,127.842866,success
268.224246,67,127.953465,success
267.352104,65,128.058217,success
266.994389,68,128.333999,success
267.241803,65,128.438038,success
267.604632,65,128.543434,success
267.672526,65,128.648079,success
266.652802,64,128.752293,success
270.806949,66,128.855896,success
267.40818,64,128.956832,success
268.230974,65,129.060115,success
267.381754,66,129.329514,success
263.985536,64,129.42748,success
267.925218,65,129.532826,success
267.087707,63,129.632598,success
269.359691,65,129.734077,success
267.70961,64,129.83523,success
268.288244,64,129.937674,success
270.509251,63,130.039712,success
267.316107,65,130.310059,success
266.087197,64,130.41059,success
268.439116,65,130.515917,success
266.829104,64,130.619482,success
271.158561,63,130.72255,success
269.072885,63,130.823076,success
269.724499,64,130.926712,success
270.760054,63,131.029906,success
265.593985,63,131.293398,success
268.569277,64,131.396701,success
266.641489,65,131.501989,success
269.567041,64,131.605125,success
269.894683,64,131.711635,success
269.259369,63,131.817055,success
269.808906,63,131.915473,success
268.149183,63,132.021441,success
269.775474,63,132.294096,success
268.425021,62,132.391249,success
271.760231,62,132.49083,success
268.780891,63,132.593292,success
268.366577,64,132.692863,success
266.729139,63,132.789877,success
271.723941,62,132.888236,success
268.351777,62,132.990998,success
268.21342,65,133.260138,success
269.57946,63,133.361459,success
269.027109,62,133.460047,success
271.476383,63,133.558274,success
270.18963,61,133.656103,success
267.637258,61,133.755022,success
268.093842,62,133.851363,success
272.244103,62,133.947778,success
270.856466,63,134.212982,success
267.023567,63,134.313774,success
266.752744,62,134.415223,success
269.652879,64,134.517991,success
268.383707,62,134.6168,success
269.43544,62,134.714979,success
268.634231,62,134.817162,success
268.625847,62,134.915968,success
269.106173,63,135.180534,success
271.49075,61,135.279292,success
271.499149,61,135.377685,success
269.968983,62,135.476972,success
267.452315,63,135.579697,success
269.542147,63,135.700846,success
270.830171,60,135.797715,success
270.330964,62,135.89871,success
268.853024,61,135.994618,success
271.468147,62,136.259888,success
268.197684,62,136.356799,success
270.843695,61,136.451502,success
272.109453,62,136.550956,success
270.665521,60,136.644315,success
268.673231,61,136.739716,success
269.694133,62,136.838269,success
268.932516,61,136.940786,success
270.289861,61,137.205679,success
273.180242,62,137.304576,success
272.814144,62,137.405898,success
270.625122,62,137.506713,success
271.979162,62,137.605594,success
269.123482,60,137.704649,success
271.443804,61,137.805663,success
268.421975,60,137.90161,success
269.746267,60,138.161328,success
270.681614,61,138.258914,success
271.908148,60,138.350597,success
273.754662,61,138.448476,success
270.380756,62,138.547501,success
272.890909,61,138.645254,success
271.405566,60,138.738181,success
271.561855,61,138.836404,success
269.795195,61,138.935212,success
273.40173,60,139.198602,success
271.92868,60,139.295994,success
272.589267,61,139.397402,success
271.016054,61,139.493212,success
271.974774,60,139.591236,success
271.415329,62,139.691593,success
269.806126,59,139.790542,success
273.400959,61,139.884408,success
269.689474,60,140.146282,success
269.936511,60,140.238806,success
272.71463,59,140.332172,success
273.834047,60,140.431245,success
272.423819,61,140.531729,success
271.496244,60,140.690382,success
273.718627,59,140.792948,success
269.295108,59,140.887836,success
273.054567,61,140.985223,success
269.568999,59,141.249504,success
273.077801,60,141.34968,success
273.962545,60,141.446167,success
273.159933,60,141.543629,success
272.999486,59,141.639772,success
273.983782,61,141.740069,success
272.871927,60,141.839445,success
272.165145,60,141.935851,success
273.275701,59,142.193719,success
274.126991,60,142.286885,success
275.861686,60,142.384981,success
276.672847,60,142.482165,success
276.637853,59,142.578285,success
272.411259,58,142.673229,success
273.105215,59,142.766885,success
276.793167,59,142.861551,success
272.743738,60,142.961288,success
272.251533,59,143.225382,success
275.587107,59,143.317959,success
276.395157,60,143.417931,success
276.245479,59,143.513892,success
275.450963,59,143.608696,success
279.25336,59,143.704016,success
275.501069,59,143.798325,success
275.859574,58,143.892385,success
274.333137,59,143.989884,success
274.71014,59,144.251395,success
274.600298,57,144.343558,success
275.338381,59,144.437991,success
275.770948,59,144.530516,success
276.862392,58,144.622264,success
277.084108,59,144.718071,success
274.546283,58,144.81054,success
274.659092,59,144.905617,success
276.079007,59,145.163671,success
275.967911,57,145.257142,success
278.664342,58,145.349492,success
275.968473,58,145.440265,success
274.41126,57,145.530144,success
276.978913,58,145.624311,success
278.291153,58,145.720974,success
274.318115,58,145.813632,success
276.907878,58,145.904514,success
277.582362,59,146.164902,success
277.111904,58,146.256499,success
275.852808,57,146.346584,success
277.240138,58,146.43596,success
277.178898,58,146.527661,success
278.946966,58,146.617594,success
278.14632,58,146.712245,success
275.681243,57,146.807408,success
276.515629,57,146.899737,success
280.010226,57,147.158025,success
277.898277,57,147.251804,success
276.653075,57,147.344303,success
277.01958,57,147.435163,success
280.454349,57,147.526679,success
278.702979,58,147.619018,success
275.63789,57,147.707908,success
278.462114,57,147.799198,success
279.99018,57,147.89145,success
280.141366,57,148.152277,success
278.066576,57,148.242693,success
279.413015,57,148.337537,success
279.134187,57,148.429754,success
278.63055,57,148.519751,success
278.954296,57,148.614517,success
278.977184,57,148.70715,success
278.027864,56,148.796869,success
278.327762,57,148.891809,success
279.618038,57,149.14948,success
278.723032,57,149.243857,success
280.632561,57,149.338233,success
278.214113,56,149.427878,success
278.836812,57,149.517414,success
278.567612,57,149.612864,success
278.311534,56,149.699882,success
277.33556,56,149.788359,success
278.667739,57,149.884829,success
280.179782,57,150.163028,success
280.722203,56,150.255798,success
279.544225,56,150.347006,success
279.061326,56,150.43678,success
280.737046,56,150.529287,success
279.725725,56,150.622225,success
279.566994,56,150.721233,success
278.961528,56,150.813862,success
279.365972,57,150.909746,success
278.189374,55,151.17127,success
279.902407,56,151.266684,success
280.196856,56,151.356035,success
278.521953,55,151.450372,success
279.758168,56,151.542318,success
280.423899,56,151.63307,success
280.56668,56,151.724428,success
280.169894,56,151.819559,success
280.349038,56,151.909892,success
279.343223,56,152.17505,success
281.944768,56,152.267988,success
279.415428,55,152.361125,success
279.189952,55,152.450073,success
279.633955,55,152.542383,success
281.77289,56,152.629751,success
280.8577,56,152.725252,success
280.595089,56,152.819534,success
278.745742,55,152.909667,success
281.983842,55,152.999619,success
282.052206,56,153.261877,success
280.559703,56,153.356275,success
280.205756,56,153.449988,success
280.232822,55,153.544451,success
280.353196,56,153.636422,success
281.754066,56,153.725068,success
281.55959,56,153.817868,success
282.403912,56,153.909497,success
282.183702,56,154.00206,success
280.979568,55,154.256578,success
280.324512,55,154.345906,success
279.766187,55,154.432827,success
280.438785,55,154.520004,success
283.060756,56,154.611629,success
280.366411,55,154.701566,success
281.27294,56,154.793114,success
281.068788,55,154.881712,success
279.574056,55,154.970013,success
280.886004,55,155.229541,success
280.11042,55,155.314467,success
281.611298,55,155.401498,success
281.522387,55,155.490392,success
280.797795,55,155.577245,success
281.787149,55,155.665434,success
280.46904,55,155.753228,success
281.085453,55,155.865709,success
281.149109,55,155.953556,success
281.200416,55,156.208951,success
281.713077,55,156.298145,success
282.33786,55,156.382885,success
280.49566,54,156.467774,success
281.939702,55,156.557784,success
279.956767,55,156.645776,success
281.30974,55,156.736655,success
280.498995,55,156.828237,success
282.564539,55,156.918049,success
280.653531,55,157.007351,success
282.052093,55,157.260545,success
281.944476,55,157.348658,success
281.836809,55,157.438139,success
282.535026,55,157.527572,success
282.15094,55,157.611289,success
281.274775,55,157.69857,success
282.734225,55,157.787633,success
282.38602,55,157.874528,success
280.413702,54,157.963223,success
282.409236,55,158.222609,success
283.172934,55,158.307977,success
282.092458,55,158.395094,success
284.333574,55,158.482584,success
282.785927,55,158.567664,success
283.821977,55,158.655087,success
281.494886,55,158.746419,success
282.462713,55,158.835807,success
282.843648,54,158.923276,success
281.842628,55,159.178595,success
282.172764,54,159.267334,success
283.642275,55,159.354393,success
280.789591,54,159.443522,success
279.841965,54,159.528881,success
283.556592,55,159.617906,success
282.985588,54,159.704914,success
282.468726,55,159.792685,success
283.183014,55,159.88052,success
280.987798,54,159.968293,success
283.189534,54,160.223902,success
282.024018,54,160.311346,success
281.292391,54,160.398781,success
282.152071,54,160.486568,success
280.8643,54,160.572187,success
280.938939,54,160.660423,success
280.525609,54,160.749008,success
280.213904,54,160.835679,success
280.804815,54,160.924139,success
283.16405,55,161.185255,success
281.686842,54,161.270728,success
282.682639,54,161.359063,success
281.463557,54,161.446036,success
283.199168,54,161.531217,success
281.024956,54,161.619371,success
282.737298,54,161.70497,success
280.964954,54,161.790858,success
282.819637,54,161.873888,success
282.075314,54,161.957148,success
283.157336,54,162.210855,success
282.246125,53,162.294264,success
281.81275,54,162.380702,success
281.612971,53,162.463936,success
281.14373,53,162.54865,success
281.910693,54,162.634761,success
282.097987,54,162.723003,success
282.756552,54,162.808643,success
283.173057,54,162.896787,success
282.529802,54,163.151773,success
284.111706,54,163.242193,success
281.132052,53,163.32771,success
282.753363,54,163.413588,success
283.681611,54,163.50019,success
283.314307,54,163.596765,success
281.994383,54,163.695641,success
282.940671,54,163.792258,success
281.342491,54,163.898489,success
284.294593,54,163.993299,success
281.77567,53,164.264173,success
281.148419,53,164.371327,success
284.063103,54,164.459906,success
281.58637,53,164.55063,success
283.596267,54,164.638381,success
283.265388,54,164.72702,success
282.393169,54,164.817731,success
283.994719,54,164.90797,success
282.96934,54,164.993217,success
280.84831,53,165.255092,success
283.160381,53,165.352238,success
283.306096,53,165.496506,success
282.184108,53,165.589934,success
284.117548,53,165.675679,success
281.624909,53,165.761184,success
281.019286,53,165.854074,success
284.566929,54,165.946635,success
284.464578,54,166.067971,success
283.695723,54,166.187354,success
281.962525,53,166.458119,success
281.613833,53,166.548024,success
284.65129,54,166.64544,success
282.746695,53,166.735776,success
283.901012,53,166.820793,success
283.066038,53,166.908916,success
283.691027,53,167.028172,success
282.834546,53,167.161714,success
