#{"t_start": 1772323696.9787436, "env_id": "None"}
r,l,t,termination_reason
-219.93762,170,22.678308,collision
-249.212589,199,23.01953,collision
-241.075246,196,23.562758,collision
-228.83571,186,23.861432,collision
-222.346535,186,24.164274,collision
-223.831693,184,24.731709,collision
-202.732912,180,25.083768,collision
-202.103989,158,25.36052,collision
-211.875991,153,25.79976,collision
-229.01173,161,26.06932,collision
-212.049744,171,26.382983,collision
-219.43009,172,26.838165,collision
-221.362914,206,27.212614,collision
-207.893279,166,27.501774,collision
-217.141001,173,27.992253,collision
-215.490923,167,28.262193,collision
-229.965323,174,28.546564,collision
-217.485559,189,29.048346,collision
-220.784754,184,29.362919,collision
-203.41862,159,29.624171,collision
-204.753705,163,30.085592,collision
-191.997116,182,30.393636,collision
-218.640653,78,30.524052,collision
-207.838767,154,30.77097,collision
-230.534137,211,31.331053,collision
-216.966758,161,31.630338,collision
-209.477703,164,32.107478,collision
-227.798073,146,32.408417,collision
-199.209951,174,32.735949,collision
-234.291703,183,33.04826,collision
-208.119248,170,33.518837,collision
-210.823002,206,33.942636,collision
-220.469263,213,34.594607,collision
-214.14067,184,34.981446,collision
-226.090794,177,35.317462,collision
-228.261555,181,35.889883,collision
-202.78756,187,36.202641,collision
-237.917791,186,36.633505,collision
-207.492578,200,37.127721,collision
-198.813229,191,37.48924,collision
-219.976511,204,38.083338,collision
-208.735558,175,38.363496,collision
-202.511511,193,38.677357,collision
-224.844276,207,39.202001,collision
-212.153866,189,39.500277,collision
-211.831127,190,39.809556,collision
-251.184872,176,40.257347,collision
-243.564714,141,40.482836,collision
-233.007847,96,40.633784,collision
-240.591201,150,41.041885,collision
-239.020048,142,41.266811,collision
-238.741059,117,41.480787,collision
-260.133963,173,41.769302,collision
-241.599319,146,42.183518,collision
-239.821729,177,42.471887,collision
-255.765212,171,42.753637,collision
-231.370553,79,43.051345,collision
-232.935285,98,43.203246,collision
-248.239483,201,43.521221,collision
-246.764554,196,43.839283,collision
-241.998305,197,44.337731,collision
-256.847116,224,44.710151,collision
-238.592166,182,45.171914,collision
-228.445223,147,45.398747,collision
-222.464516,178,45.685935,collision
-215.62136,174,46.130464,collision
-230.261096,142,46.355712,collision
-234.411411,156,46.605274,collision
-223.460328,162,47.025258,collision
-211.762664,163,47.276826,collision
-211.920998,185,47.575431,collision
-212.168034,159,47.99123,collision
-202.467151,181,48.275816,collision
-230.438839,171,48.547608,collision
-229.848595,162,48.985343,collision
-211.940026,168,49.261035,collision
-201.928043,149,49.505387,collision
-222.667761,175,49.799978,collision
-202.066511,164,50.233277,collision
-220.689983,160,50.568656,collision
-212.906697,152,50.878641,collision
-208.232848,149,51.290323,collision
-199.722152,165,51.557284,collision
-201.722233,184,51.849306,collision
-197.867934,145,52.254848,collision
-186.153154,144,52.492711,collision
-193.119996,157,52.742201,collision
-197.475471,157,53.163535,collision
-194.365565,156,53.415381,collision
-187.132841,148,53.656506,collision
-175.495678,128,53.885936,collision
-180.528303,146,54.295599,collision
-197.988586,149,54.549307,collision
-203.031521,154,54.796885,collision
-191.234288,138,55.190998,collision
-192.892423,145,55.424577,collision
-192.100032,154,55.673329,collision
-201.467387,146,55.907202,collision
-192.744598,145,56.302792,collision
-192.080867,153,56.544271,collision
-204.326748,159,56.798236,collision
-188.647037,150,57.227902,collision
-194.030128,110,57.421805,collision
-196.020663,98,57.581408,collision
-180.573397,146,57.838412,collision
-193.040908,94,57.994296,collision
-176.144419,152,58.403958,collision
-182.877167,148,58.633986,collision
-181.370048,141,58.860161,collision
-180.082787,153,59.263562,collision
-184.63685,151,59.500891,collision
-185.467796,144,59.729577,collision
-180.899123,140,59.949002,collision
-181.558586,146,60.349191,collision
-185.09245,151,60.59197,collision
-182.580935,141,60.813637,collision
-183.157288,150,61.218275,collision
-176.774566,134,61.429838,collision
-187.474272,99,61.591138,collision
-174.769626,130,61.800356,collision
-180.150064,144,62.191978,collision
-178.883857,145,62.423273,collision
-182.394797,151,62.660842,collision
-178.630608,149,63.065937,collision
-175.423809,144,63.293146,collision
-174.809542,149,63.530185,collision
-174.442187,148,63.767748,collision
-179.658496,142,64.160366,collision
241.179909,129,64.363853,success
-169.54162,130,64.568107,collision
-173.838525,134,64.785232,collision
-167.297293,131,65.156519,collision
-168.843798,133,65.361741,collision
237.319484,127,65.562876,success
239.988786,136,65.776814,success
236.119498,136,66.166555,success
-166.295185,138,66.382357,collision
238.918977,130,66.58646,success
-200.696691,74,66.700829,collision
233.225541,133,67.088546,success
240.61676,128,67.296474,success
244.215237,122,67.488277,success
-203.31173,58,67.582098,collision
236.591673,136,67.979108,success
238.926144,129,68.179401,success
240.268501,129,68.38877,success
240.544828,126,68.603511,success
-169.125919,135,68.98626,collision
-167.159617,124,69.277899,collision
-190.957999,76,69.400512,collision
243.742834,123,69.593873,success
235.773063,130,69.796889,success
-199.951348,59,70.059839,collision
231.878323,138,70.276221,success
245.921519,118,70.456612,success
242.520175,125,70.658067,success
243.398679,122,70.847255,success
243.299716,122,71.20781,success
242.657249,121,71.391518,success
248.057685,112,71.565993,success
-205.164984,52,71.648581,collision
-171.358967,129,72.033618,collision
-160.65468,118,72.241019,collision
-173.424254,139,72.465981,collision
238.904377,129,72.689741,success
245.850359,111,73.040702,success
244.013551,119,73.233871,success
243.511263,114,73.426419,success
244.6358,119,73.624355,success
238.376692,118,73.821043,success
239.282734,121,74.187457,success
243.89593,117,74.37618,success
245.087871,118,74.568066,success
-192.694236,69,74.679513,collision
241.67907,120,74.87416,success
244.421245,114,75.228564,success
236.976704,125,75.42868,success
248.483024,108,75.596915,success
243.25564,111,75.77627,success
245.51379,110,76.111394,success
248.002143,117,76.299518,success
-200.806485,59,76.395856,collision
-198.285127,54,76.482225,collision
245.319038,118,76.670776,success
247.843133,114,77.025096,success
248.092133,109,77.202316,success
246.801863,115,77.392827,success
240.164536,111,77.588261,success
244.970846,115,77.775965,success
-161.496113,116,78.129045,collision
247.813103,112,78.309447,success
246.981709,110,78.511905,success
246.146612,108,78.688366,success
242.605456,114,78.878464,success
-169.737955,116,79.247594,collision
239.78031,116,79.439833,success
240.293766,114,79.628123,success
249.276931,110,79.817135,success
-164.331418,114,80.18108,collision
246.165724,112,80.373369,success
-156.882502,117,80.612582,collision
-156.297844,112,80.795666,collision
246.806128,110,80.972264,success
253.807816,110,81.341727,success
251.005628,104,81.515548,success
248.476955,108,81.689675,success
249.473418,106,81.861756,success
-194.636652,71,81.981257,collision
249.257143,105,82.325301,success
249.99463,105,82.490161,success
248.48403,104,82.654359,success
245.466083,109,82.832978,success
250.104498,106,83.008431,success
252.837986,98,83.34664,success
244.753077,109,83.51912,success
250.140633,104,83.69189,success
249.118569,105,83.857078,success
251.391376,103,84.025302,success
252.784349,99,84.397158,success
252.615576,99,84.553654,success
251.390872,103,84.727593,success
251.431593,102,84.921375,success
251.9811,99,85.081485,success
249.690342,103,85.412689,success
255.662022,96,85.56711,success
253.623899,96,85.727649,success
250.815406,107,85.899477,success
248.979276,99,86.061088,success
249.664468,99,86.394683,success
251.82228,100,86.558513,success
251.499609,103,86.727503,success
248.95826,103,86.889885,success
246.933449,104,87.057778,success
252.96622,104,87.389426,success
253.885237,95,87.543009,success
249.151529,96,87.702406,success
252.456352,99,87.861545,success
254.053863,95,88.011107,success
254.321391,97,88.331468,success
250.415043,97,88.48438,success
252.674951,96,88.638055,success
251.959137,98,88.804665,success
253.762493,97,88.986368,success
252.111221,96,89.334328,success
252.959173,94,89.482542,success
252.897061,98,89.636072,success
250.090649,94,89.791113,success
256.052442,94,89.97314,success
252.763309,96,90.12328,success
257.59398,92,90.438975,success
255.90401,92,90.587721,success
257.090122,94,90.737709,success
255.275156,90,90.884741,success
253.350308,93,91.032648,success
251.551692,93,91.347387,success
256.099556,89,91.490139,success
254.108186,92,91.635966,success
257.851813,91,91.782458,success
256.040744,93,91.930066,success
250.745304,93,92.086859,success
253.965953,91,92.423083,success
255.576978,96,92.597265,success
252.260085,91,92.744799,success
253.921175,93,92.889295,success
251.693521,92,93.035687,success
255.475452,94,93.365455,success
254.615715,92,93.508934,success
255.850203,90,93.648121,success
255.946636,92,93.79406,success
249.121779,91,93.940426,success
253.289461,91,94.085581,success
256.603966,88,94.393166,success
253.867853,94,94.565462,success
250.765325,93,94.712741,success
254.696134,92,94.866093,success
255.928935,89,95.026099,success
254.128374,93,95.171045,success
254.977547,85,95.472464,success
255.288144,89,95.61806,success
258.463983,85,95.751192,success
258.179316,87,95.887789,success
259.123744,90,96.03493,success
256.894457,90,96.356503,success
-150.85153,97,96.510428,collision
258.472649,89,96.654455,success
256.932112,88,96.795805,success
259.225363,85,96.93365,success
254.182702,89,97.076711,success
258.472086,84,97.377257,success
257.723263,86,97.513536,success
257.031956,86,97.651222,success
259.419685,86,97.7897,success
255.011739,89,97.93574,success
256.148267,87,98.077389,success
257.645725,86,98.378581,success
256.181509,84,98.511839,success
256.251131,84,98.648759,success
260.937835,85,98.797508,success
258.562761,83,98.933424,success
259.089172,82,99.064319,success
253.849918,83,99.37775,success
260.549231,82,99.508229,success
258.977732,86,99.663872,success
257.970392,85,99.80744,success
260.660698,84,99.941308,success
256.998621,86,100.082129,success
261.805465,81,100.387156,success
255.972874,85,100.526062,success
257.819159,83,100.662324,success
257.377111,85,100.797712,success
257.101945,83,100.9389,success
262.756599,81,101.065931,success
259.889321,82,101.367362,success
259.804926,85,101.505968,success
258.571789,83,101.638745,success
260.690822,81,101.766999,success
261.00526,83,101.89853,success
259.501422,81,102.031029,success
258.928552,83,102.173353,success
258.619118,81,102.476162,success
261.905217,80,102.602992,success
258.766752,84,102.735828,success
258.963522,81,102.86587,success
258.082135,82,102.994778,success
258.676638,79,103.125494,success
259.852266,82,103.421852,success
259.141627,81,103.552788,success
261.951232,80,103.68241,success
263.305836,79,103.807014,success
260.375802,79,103.93269,success
258.134407,81,104.063292,success
259.210289,81,104.356551,success
262.804639,79,104.480354,success
262.466518,80,104.60744,success
263.381974,79,104.730858,success
262.392011,79,104.859539,success
261.623318,77,104.985168,success
258.426297,80,105.114782,success
258.136596,84,105.410535,success
261.287181,78,105.531798,success
260.669818,81,105.66204,success
262.895775,79,105.790598,success
257.198794,84,105.921785,success
260.399254,81,106.051065,success
261.857397,78,106.337529,success
261.497489,79,106.462514,success
259.828414,79,106.594464,success
263.635422,77,106.716758,success
259.951604,78,106.843677,success
259.239651,79,106.972459,success
264.023594,79,107.095644,success
260.028561,78,107.383732,success
261.914928,78,107.507682,success
260.987721,76,107.629623,success
261.446982,76,107.75185,success
258.749381,80,107.880243,success
259.949136,77,108.001201,success
263.489403,75,108.283859,success
261.674288,77,108.406065,success
258.6192,76,108.526165,success
262.047487,79,108.652769,success
258.079731,76,108.794218,success
262.264905,76,108.91505,success
263.113012,77,109.035135,success
261.872667,78,109.326814,success
261.969179,77,109.447729,success
260.220566,77,109.569085,success
260.091427,79,109.694464,success
262.746804,75,109.815238,success
262.40289,75,109.932883,success
261.88311,75,110.052255,success
263.146028,76,110.33586,success
262.132325,77,110.520376,success
260.484929,74,110.643328,success
266.155171,76,110.76559,success
262.118072,74,110.884577,success
262.871768,74,111.004791,success
-143.599043,80,111.302919,collision
262.723558,75,111.422912,success
-142.508258,82,111.554817,collision
264.738946,77,111.679603,success
259.896757,79,111.804692,success
261.41001,76,111.926305,success
265.542925,74,112.045617,success
257.811509,76,112.335244,success
261.938982,77,112.458462,success
263.551876,73,112.57494,success
262.618504,75,112.693993,success
261.572475,76,112.81533,success
265.177612,73,112.92983,success
261.334932,74,113.049692,success
262.598023,72,113.330459,success
262.73631,74,113.446607,success
-140.643678,78,113.574945,collision
261.714898,74,113.691923,success
260.497286,76,113.812876,success
262.293464,74,113.93244,success
263.842945,74,114.049093,success
256.18934,76,114.336806,success
264.203867,74,114.455545,success
262.69903,77,114.576247,success
264.869776,74,114.695142,success
262.544959,77,114.819618,success
260.328215,76,114.940441,success
264.110953,75,115.223815,success
262.848931,73,115.3392,success
265.149913,73,115.449857,success
258.529889,75,115.570124,success
265.998089,72,115.690784,success
262.966624,73,115.802548,success
263.904725,75,115.921127,success
261.227989,71,116.20629,success
259.217911,72,116.319759,success
266.153821,73,116.437496,success
260.102319,76,116.560111,success
262.034064,72,116.67639,success
264.559665,70,116.787652,success
265.957516,70,116.894309,success
263.028119,72,117.011855,success
264.141706,73,117.301778,success
264.607627,73,117.420417,success
264.064073,71,117.533665,success
263.636069,73,117.649045,success
267.973624,70,117.761326,success
266.440488,71,117.875957,success
261.066587,71,117.98856,success
262.695464,72,118.268576,success
265.754301,71,118.381429,success
261.711997,70,118.488953,success
265.527072,71,118.597661,success
265.492146,70,118.71271,success
264.081232,70,118.827169,success
264.248383,74,118.946811,success
263.997518,70,119.230107,success
264.202755,71,119.34364,success
265.749793,69,119.452672,success
264.926884,70,119.564721,success
264.869882,72,119.681783,success
266.539045,70,119.793389,success
261.863681,71,119.905409,success
264.470438,70,120.191822,success
264.597808,70,120.30188,success
262.474456,71,120.419884,success
266.648639,71,120.53764,success
266.256201,69,120.649056,success
263.169364,69,120.756993,success
264.670404,70,120.866951,success
266.027917,70,121.141418,success
266.905162,68,121.250259,success
267.382026,67,121.359839,success
264.884408,69,121.471357,success
267.130778,68,121.581425,success
266.319629,69,121.694523,success
264.190156,68,121.802981,success
265.959624,69,121.91025,success
265.819294,69,122.195694,success
267.501372,68,122.304103,success
261.906128,72,122.418897,success
264.932836,68,122.527607,success
268.367258,67,122.636786,success
267.169037,68,122.742176,success
266.749843,69,122.853505,success
265.260351,68,123.128827,success
264.00966,69,123.238068,success
265.351408,68,123.345684,success
266.510492,67,123.452405,success
265.429494,70,123.565447,success
264.461864,68,123.673117,success
266.820397,68,123.783671,success
263.946654,69,123.894801,success
267.399384,67,124.169088,success
266.202594,68,124.277537,success
270.563233,68,124.383353,success
269.455233,66,124.488828,success
266.760285,69,124.60345,success
266.266109,67,124.710004,success
265.844494,67,124.819694,success
267.413673,68,124.929635,success
267.337597,68,125.205806,success
268.986128,67,125.315157,success
267.51069,66,125.422517,success
268.293865,67,125.528791,success
271.257088,67,125.637849,success
266.600543,66,125.745538,success
263.233286,66,125.850357,success
266.450089,67,126.129343,success
266.92389,64,126.231424,success
267.710144,66,126.340257,success
267.325365,64,126.446194,success
267.084807,67,126.554575,success
268.058355,66,126.662146,success
266.65427,65,126.76441,success
268.322284,66,126.869068,success
266.34989,67,127.146369,success
264.775225,66,127.250435,success
268.291451,64,127.352371,success
267.232102,66,127.46132,success
267.721428,65,127.56477,success
266.670889,67,127.667833,success
270.007682,66,127.776694,success
265.45011,67,127.884701,success
266.723169,65,128.155956,success
265.508111,67,128.264853,success
265.555688,65,128.369854,success
270.553586,65,128.473019,success
268.504931,63,128.57629,success
268.135925,64,128.676256,success
266.747721,65,128.778447,success
268.08734,64,128.88074,success
268.296354,64,129.146849,success
269.513093,64,129.244793,success
267.391436,65,129.349944,success
267.854153,64,129.451099,success
267.392294,65,129.552971,success
268.62621,65,129.656739,success
268.793075,66,129.762417,success
270.43017,63,129.864386,success
268.754805,63,130.130395,success
269.332613,62,130.227775,success
268.603709,63,130.33009,success
269.238489,64,130.432996,success
268.840231,65,130.539492,success
269.276162,63,130.640308,success
266.303552,66,130.747219,success
267.853802,64,130.851749,success
267.767549,64,131.117204,success
268.8648,63,131.218801,success
268.347984,63,131.320574,success
268.137715,63,131.422025,success
270.092805,64,131.528735,success
267.443118,64,131.635785,success
268.425929,63,131.734331,success
267.294566,61,131.836812,success
269.523876,62,132.107606,success
269.022789,62,132.205592,success
270.891819,62,132.304663,success
267.878797,62,132.405964,success
271.195254,63,132.50434,success
271.739655,63,132.600738,success
267.276198,63,132.69976,success
269.595824,63,132.80526,success
269.55295,63,133.069427,success
268.818977,64,133.174288,success
268.659514,63,133.274207,success
268.328813,63,133.372275,success
271.298424,63,133.473445,success
271.955159,63,133.576,success
271.52752,61,133.670266,success
268.621543,62,133.766658,success
269.616893,62,134.030267,success
268.723608,62,134.129181,success
268.5527,61,134.229227,success
268.809509,62,134.329128,success
270.370666,62,134.427518,success
268.75526,63,134.527898,success
267.054646,61,134.627702,success
271.535308,63,134.72887,success
269.236462,61,134.989755,success
269.829518,61,135.08939,success
270.921659,62,135.188347,success
268.057269,62,135.287312,success
272.696992,62,135.389299,success
271.042356,63,135.50977,success
273.050634,63,135.611316,success
269.390441,62,135.711451,success
270.34535,62,135.810302,success
266.810712,62,136.075238,success
272.039068,61,136.171116,success
268.878617,61,136.266093,success
272.966481,62,136.365205,success
271.965088,62,136.461648,success
271.1739,62,136.558474,success
271.378101,62,136.657316,success
271.960402,61,136.759384,success
271.094016,62,137.025867,success
270.236434,60,137.121869,success
268.098572,61,137.221076,success
271.066638,60,137.319085,success
272.048247,61,137.417271,success
274.509548,61,137.516993,success
272.311378,61,137.617714,success
271.222859,61,137.715918,success
271.335675,61,137.977224,success
268.513375,61,138.07451,success
270.22027,60,138.166048,success
271.013665,60,138.262179,success
271.691274,61,138.360476,success
270.675965,61,138.458131,success
272.689193,61,138.552558,success
272.220935,61,138.649452,success
270.578515,60,138.747964,success
271.084824,59,139.009637,success
271.000248,59,139.105774,success
273.056692,61,139.206213,success
271.842877,60,139.300908,success
273.21535,60,139.399306,success
273.810821,60,139.495829,success
271.827009,61,139.598656,success
273.545505,61,139.692547,success
271.075062,60,139.954234,success
273.24445,60,140.046713,success
271.54933,60,140.142437,success
270.300581,60,140.239812,success
271.821648,62,140.340097,success
273.895807,59,140.49549,success
272.46507,60,140.604144,success
274.638362,61,140.699628,success
272.94953,60,140.797303,success
273.010672,60,141.063704,success
270.546306,60,141.1641,success
272.265554,59,141.257434,success
272.314332,60,141.35576,success
273.278905,60,141.454121,success
272.717838,60,141.552541,success
274.943897,60,141.650074,success
274.893664,59,141.746647,success
273.760619,59,142.004576,success
274.10963,59,142.095691,success
274.07972,58,142.191729,success
274.851673,58,142.285646,success
274.160479,61,142.383422,success
275.067173,59,142.48065,success
272.883141,59,142.575587,success
272.485512,60,142.671053,success
273.895268,59,142.769626,success
273.562709,60,143.033681,success
275.705672,59,143.127635,success
273.747977,59,143.225558,success
273.597383,59,143.321577,success
273.389778,58,143.415129,success
273.561987,59,143.510287,success
278.090377,59,143.604969,success
274.737666,60,143.701622,success
274.714648,58,143.797066,success
275.174814,59,144.059733,success
275.947652,58,144.151686,success
274.442325,58,144.244905,success
274.842621,58,144.33674,success
277.831895,60,144.431715,success
275.628973,58,144.524745,success
278.082741,58,144.618385,success
276.58642,59,144.713055,success
276.694697,59,144.970429,success
274.937917,57,145.065196,success
278.015451,58,145.156552,success
276.316694,58,145.24842,success
275.650653,58,145.339803,success
276.986742,59,145.43576,success
277.097733,57,145.530253,success
274.709424,58,145.623481,success
277.044853,57,145.71295,success
274.901538,57,145.968977,success
276.75878,57,146.059406,success
276.19891,58,146.15132,success
278.677414,58,146.241473,success
274.427052,58,146.333116,success
275.87951,57,146.418984,success
275.121379,58,146.513756,success
277.892192,59,146.613515,success
276.797349,58,146.706228,success
278.532533,58,146.967659,success
277.579593,57,147.061298,success
276.835336,56,147.152705,success
279.871344,57,147.24327,success
278.037484,57,147.333686,success
280.031844,58,147.427881,success
279.380367,57,147.515725,success
277.81806,57,147.607197,success
278.213702,57,147.698636,success
277.299399,57,147.959535,success
279.604054,57,148.050478,success
280.061412,57,148.145685,success
280.754513,57,148.237782,success
279.14818,56,148.325837,success
278.406597,57,148.4218,success
276.938052,57,148.513788,success
278.637357,57,148.603713,success
277.173237,56,148.696396,success
277.403491,57,148.956281,success
279.02526,56,149.048733,success
278.3076,56,149.141698,success
279.044947,56,149.230708,success
279.540307,56,149.318533,success
280.165217,57,149.410978,success
278.619585,56,149.501465,success
276.926699,57,149.59245,success
278.814528,57,149.686652,success
279.382708,56,149.964818,success
279.627997,56,150.058267,success
278.58861,56,150.146247,success
280.719396,56,150.237934,success
279.433842,57,150.330026,success
278.884686,56,150.4241,success
280.096514,56,150.52233,success
276.317628,56,150.616721,success
277.455795,56,150.710631,success
277.248918,56,150.97331,success
278.489761,56,151.068927,success
280.52338,56,151.158771,success
279.10845,56,151.255168,success
280.750175,56,151.347226,success
280.845869,56,151.436165,success
280.250031,55,151.527063,success
279.716231,55,151.620196,success
281.019689,56,151.711277,success
279.06787,55,151.804215,success
281.67994,56,152.067271,success
279.367959,55,152.160033,success
279.795982,56,152.248701,success
279.169545,55,152.340567,success
279.778616,56,152.43033,success
280.767885,56,152.525814,success
280.050338,56,152.619471,success
278.546624,55,152.711128,success
280.645723,55,152.799209,success
280.588891,55,153.059783,success
279.529083,55,153.150741,success
280.530641,55,153.245665,success
281.357959,56,153.341629,success
281.709728,55,153.432874,success
280.80709,55,153.521251,success
280.594441,55,153.609707,success
280.08946,55,153.700135,success
280.728634,55,153.791461,success
282.863877,55,154.04797,success
280.878485,55,154.135265,success
280.309995,55,154.223265,success
281.117344,56,154.312928,success
281.864061,55,154.400084,success
279.584357,55,154.491079,success
278.649471,55,154.580527,success
281.797522,55,154.669588,success
279.798051,55,154.759454,success
282.339834,56,155.020608,success
282.794609,55,155.106041,success
281.877152,55,155.191635,success
280.925719,55,155.280266,success
281.635863,55,155.367966,success
281.718297,56,155.457527,success
280.55656,55,155.544221,success
280.457024,55,155.658496,success
280.390437,55,155.747023,success
280.429536,55,155.833539,success
282.009646,55,156.089721,success
281.643674,55,156.175758,success
280.429499,55,156.26179,success
281.757959,55,156.35098,success
281.456406,55,156.438965,success
281.452067,55,156.530501,success
281.799882,55,156.622143,success
282.14172,55,156.7093,success
280.566042,54,156.797035,success
281.87394,55,157.052001,success
280.294419,54,157.139809,success
281.131501,55,157.229342,success
281.671536,55,157.317544,success
281.301176,55,157.401199,success
282.209807,55,157.490494,success
281.818818,55,157.5802,success
282.509485,55,157.665812,success
282.397285,55,157.754411,success
281.690835,55,158.014228,success
282.273731,54,158.098595,success
281.925093,54,158.183923,success
282.497337,55,158.271279,success
281.83603,55,158.357723,success
281.987879,54,158.442627,success
282.353974,55,158.531261,success
280.89222,54,158.619565,success
282.056477,55,158.708525,success
281.875945,55,158.798475,success
280.565611,54,159.055432,success
281.256368,55,159.140706,success
280.575386,54,159.230705,success
282.05723,54,159.316077,success
280.632619,54,159.403834,success
283.650733,55,159.492732,success
281.19596,54,159.578902,success
280.581256,54,159.664068,success
282.413225,54,159.751331,success
281.480575,54,160.008132,success
280.766216,54,160.094729,success
281.301337,54,160.182888,success
283.96777,54,160.27081,success
282.283151,54,160.356143,success
281.407727,54,160.443288,success
281.293646,54,160.531983,success
281.515554,54,160.620973,success
281.972252,54,160.705871,success
281.564431,54,160.796511,success
282.924185,54,161.053312,success
281.101004,54,161.139785,success
279.987382,53,161.224981,success
283.28853,54,161.313568,success
281.734115,54,161.399881,success
281.989615,54,161.487039,success
282.925971,54,161.570433,success
281.586583,54,161.654052,success
282.775709,54,161.738556,success
282.380436,54,161.992806,success
281.885855,54,162.076323,success
281.977292,54,162.163176,success
282.273899,54,162.24948,success
282.11464,54,162.333615,success
282.46045,54,162.420471,success
284.011644,54,162.509623,success
283.51534,54,162.595162,success
280.334525,53,162.67779,success
281.850272,54,162.768159,success
282.926645,54,163.025131,success
284.219704,54,163.114659,success
283.003387,54,163.199094,success
281.617394,53,163.282049,success
282.875311,54,163.374599,success
281.486066,53,163.472542,success
280.959154,53,163.566293,success
282.66183,54,163.670093,success
282.153697,53,163.768883,success
283.860455,54,164.04323,success
283.17295,54,164.150797,success
281.366827,53,164.240243,success
281.660497,53,164.332526,success
283.317158,54,164.419146,success
280.934668,53,164.504658,success
282.977365,54,164.593879,success
281.63999,53,164.683271,success
281.666525,53,164.769021,success
283.512483,54,164.857304,success
281.533416,53,165.121485,success
281.347595,53,165.247277,success
282.014255,53,165.365078,success
280.488142,53,165.455624,success
282.306168,53,165.538381,success
282.432897,54,165.629756,success
282.904742,53,165.719347,success
282.489279,53,165.828369,success
282.084636,53,165.956476,success
281.974858,53,166.226402,success
282.408128,53,166.318721,success
283.107117,53,166.409121,success
282.336615,53,166.504578,success
282.780301,53,166.593869,success
282.456968,53,166.680801,success
281.494725,53,166.779612,success
281.55899,53,166.906101,success
282.058715,53,167.036211,success
282.346515,53,167.145167,success
