#{"t_start": 1772323696.8871145, "env_id": "None"}
r,l,t,termination_reason
254.453036,88,92.045672,success
256.301039,91,92.200896,success
258.714022,90,92.537174,success
256.787886,88,92.695224,success
254.507668,90,92.841107,success
255.647055,90,92.980826,success
256.162158,90,93.123821,success
255.059011,94,93.45377,success
255.025791,87,93.589547,success
256.488744,87,93.723898,success
260.095596,87,93.862199,success
254.678357,93,94.011909,success
252.018782,88,94.151901,success
253.346287,92,94.463258,success
255.692429,91,94.628488,success
255.060952,90,94.774506,success
255.92727,91,94.92308,success
257.067101,92,95.088101,success
254.493226,92,95.236282,success
255.64353,89,95.541493,success
253.885454,89,95.687222,success
257.921288,89,95.828631,success
256.87589,91,95.971725,success
-185.149403,59,96.068084,collision
258.804165,88,96.211761,success
261.433874,83,96.518741,success
258.083692,88,96.66037,success
255.394117,88,96.799389,success
258.79023,86,96.938996,success
257.292803,89,97.084708,success
259.530203,85,97.21826,success
256.123787,85,97.522577,success
253.65126,85,97.65693,success
259.32657,84,97.793303,success
256.962829,86,97.933068,success
260.05644,88,98.076159,success
258.077202,87,98.2148,success
257.120861,86,98.517462,success
257.209587,87,98.656421,success
256.057214,84,98.794742,success
259.936167,85,98.942132,success
259.070347,84,99.079123,success
256.234279,86,99.21608,success
258.960135,86,99.532578,success
257.330661,86,99.684892,success
253.947869,83,99.828641,success
259.238477,84,99.962814,success
259.482226,83,100.097903,success
257.973056,85,100.239609,success
262.145766,83,100.544212,success
260.528888,82,100.679324,success
259.466157,83,100.81461,success
257.283323,83,100.949821,success
258.263521,84,101.08839,success
256.670302,84,101.22245,success
258.449837,83,101.526129,success
253.685486,84,101.660179,success
259.113522,80,101.78846,success
257.309509,84,101.922005,success
260.153708,81,102.052526,success
259.293974,83,102.190554,success
259.864613,82,102.502843,success
260.67471,83,102.63306,success
259.193648,79,102.756927,success
262.960479,78,102.880164,success
259.225956,81,103.011297,success
255.979968,82,103.141183,success
259.79532,83,103.442196,success
258.213581,81,103.574446,success
259.863759,80,103.700502,success
259.53025,80,103.830656,success
259.797725,78,103.953382,success
263.168849,80,104.079953,success
258.64705,81,104.211621,success
258.632009,80,104.500833,success
258.361047,79,104.625919,success
260.413904,78,104.750933,success
256.241459,82,104.882992,success
261.694298,83,105.014355,success
258.693388,82,105.150371,success
258.78255,83,105.445606,success
260.14369,80,105.571325,success
259.849511,82,105.699414,success
259.218986,79,105.826591,success
258.623008,81,105.957601,success
260.085346,79,106.083612,success
260.182674,82,106.211996,success
256.695708,81,106.501549,success
260.983994,76,106.626283,success
261.30532,79,106.756779,success
260.365169,78,106.880518,success
262.821879,79,107.007459,success
260.783774,79,107.134153,success
258.08303,77,107.421962,success
259.615845,80,107.546026,success
263.331039,77,107.671617,success
263.164111,75,107.791302,success
262.706899,79,107.91855,success
261.826136,79,108.043492,success
260.311495,77,108.163213,success
258.647976,77,108.45176,success
265.06821,77,108.571188,success
263.363247,79,108.700023,success
259.039098,78,108.843367,success
262.72941,78,108.967881,success
261.105866,76,109.087497,success
261.801577,74,109.372087,success
262.619969,76,109.493292,success
264.443264,76,109.610486,success
263.272702,77,109.734104,success
264.403618,74,109.852392,success
261.016014,78,109.975633,success
263.759775,74,110.091608,success
260.067502,78,110.378693,success
260.905532,77,110.546757,success
262.568236,75,110.686154,success
262.548008,78,110.812826,success
262.513912,77,110.937133,success
259.446024,74,111.056957,success
262.42305,74,111.174634,success
262.683362,74,111.466745,success
262.347769,78,111.590953,success
262.83399,73,111.707157,success
-140.731206,79,111.836237,collision
259.694166,75,111.953501,success
260.326316,78,112.077807,success
261.466536,76,112.369249,success
264.074155,74,112.485526,success
264.994486,75,112.606884,success
265.340047,74,112.72433,success
262.552061,75,112.843652,success
261.108173,73,112.959601,success
258.910093,76,113.081712,success
263.351787,74,113.366351,success
267.185966,75,113.484505,success
263.132546,75,113.605868,success
261.077398,75,113.725309,success
263.897218,72,113.840684,success
264.389468,74,113.96006,success
264.836198,71,114.072697,success
263.003618,74,114.357262,success
261.985675,74,114.475504,success
262.509982,74,114.592649,success
264.135316,75,114.711879,success
263.302171,75,114.832037,success
259.838263,77,114.954885,success
264.974063,74,115.074289,success
262.757971,72,115.350111,success
260.874798,75,115.468615,success
260.542414,75,115.583865,success
263.132849,72,115.701598,success
265.209964,73,115.817904,success
262.130038,74,115.934386,success
263.915806,72,116.048199,success
266.744568,72,116.334305,success
267.49551,71,116.447996,success
260.155853,73,116.564891,success
264.669604,75,116.689498,success
264.945674,74,116.806817,success
260.219891,78,116.928678,success
262.929743,72,117.04134,success
261.932102,72,117.327587,success
264.426438,72,117.447084,success
262.667507,71,117.560777,success
263.949433,73,117.675921,success
265.438094,72,117.790487,success
264.787365,76,117.912579,success
265.856091,71,118.028271,success
263.895391,71,118.306242,success
262.239646,71,118.418354,success
264.705348,73,118.533494,success
265.254422,74,118.645551,success
262.714772,71,118.759026,success
264.28708,70,118.874707,success
262.905924,71,118.98801,success
265.727943,72,119.27323,success
265.73164,71,119.3879,success
262.308998,71,119.502033,success
264.607381,70,119.612444,success
264.074497,70,119.727726,success
265.6848,71,119.842053,success
263.527746,71,119.953407,success
266.447356,70,120.067057,success
262.642106,71,120.352822,success
265.703166,68,120.462569,success
266.599278,68,120.575809,success
265.351181,69,120.688843,success
268.811866,67,120.793899,success
266.434862,69,120.903107,success
264.12077,69,121.00848,success
262.241398,71,121.290803,success
264.420068,69,121.398742,success
264.657249,70,121.511896,success
265.735058,69,121.624996,success
264.433007,69,121.735837,success
266.060626,67,121.846621,success
267.650111,69,121.954843,success
267.625796,69,122.237567,success
264.679912,68,122.34705,success
265.389889,70,122.459957,success
266.242263,68,122.567571,success
265.205756,69,122.677392,success
262.836263,70,122.790789,success
265.020314,67,122.895223,success
270.27043,67,123.004123,success
265.256906,69,123.28055,success
264.868124,69,123.389371,success
262.850333,68,123.498333,success
265.947045,68,123.608173,success
263.60333,68,123.715045,success
262.929793,67,123.823206,success
265.438683,68,123.932747,success
263.389748,68,124.211768,success
266.479442,67,124.316692,success
264.950587,68,124.423932,success
267.515441,67,124.529914,success
271.354082,67,124.638583,success
266.191483,69,124.750432,success
268.993122,66,124.855204,success
269.823287,66,124.963855,success
267.447958,67,125.2384,success
269.088656,65,125.344152,success
266.701947,66,125.453105,success
267.007639,69,125.561493,success
269.10076,67,125.670009,success
264.647963,69,125.780945,success
271.898164,66,125.888393,success
264.994277,67,125.994078,success
265.06894,66,126.270806,success
269.666088,66,126.379103,success
265.207968,68,126.491787,success
267.59374,67,126.60104,success
268.30437,67,126.712644,success
267.496143,67,126.818672,success
269.536773,66,126.922457,success
267.066345,66,127.19613,success
265.833988,66,127.301504,success
263.485847,66,127.406462,success
266.186081,65,127.511795,success
269.593998,65,127.618393,success
268.019586,64,127.715281,success
264.952774,65,127.821952,success
266.296274,65,127.925499,success
268.745666,66,128.200359,success
266.584471,66,128.305005,success
265.151687,65,128.411377,success
267.255201,64,128.514287,success
266.575539,64,128.615858,success
267.896933,66,128.724045,success
267.93412,66,128.825589,success
263.397443,64,128.927874,success
267.999592,64,129.194316,success
268.309263,65,129.296936,success
267.400517,64,129.39683,success
270.527859,65,129.502163,success
266.96314,64,129.600965,success
269.508095,63,129.700044,success
269.61781,65,129.806115,success
267.403184,64,129.908871,success
268.965306,66,130.180389,success
267.800058,64,130.283074,success
267.392862,67,130.389016,success
266.56591,64,130.491777,success
268.696504,63,130.59499,success
268.084934,63,130.697361,success
268.695722,63,130.798268,success
270.966847,64,130.901793,success
268.311411,63,131.165768,success
269.12783,63,131.266619,success
265.382218,63,131.369836,success
267.51452,64,131.47395,success
268.020127,63,131.576778,success
266.885175,63,131.681429,success
266.673738,64,131.785602,success
271.981004,63,131.887449,success
268.863397,64,132.16009,success
272.289055,63,132.263223,success
269.990141,62,132.362724,success
269.752769,65,132.466376,success
270.907904,62,132.564573,success
270.546612,63,132.661862,success
270.218449,62,132.758522,success
268.254897,62,132.861703,success
267.615418,63,133.127835,success
271.430861,61,133.227434,success
265.605212,61,133.325611,success
266.492099,63,133.423511,success
268.80901,63,133.523726,success
271.433793,61,133.621978,success
269.354321,62,133.719744,success
271.057133,62,133.817554,success
270.518122,62,133.914786,success
269.800087,63,134.178533,success
267.551493,61,134.276001,success
271.029173,63,134.377398,success
270.148524,61,134.47625,success
267.667929,63,134.57671,success
266.66495,63,134.679398,success
268.348846,62,134.777992,success
272.03181,63,134.881011,success
274.998026,61,135.144542,success
270.592422,61,135.241125,success
267.925565,62,135.340472,success
271.860864,62,135.441126,success
269.326071,61,135.538879,success
269.749917,61,135.657999,success
271.999728,63,135.758434,success
270.648338,62,135.861727,success
271.213988,61,136.120536,success
270.664918,61,136.218828,success
271.418704,61,136.314489,success
273.692091,60,136.406945,success
274.930517,60,136.50279,success
268.49554,62,136.59972,success
269.710048,62,136.697103,success
269.262672,62,136.797479,success
270.72642,63,137.071749,success
270.501652,62,137.168514,success
270.104306,61,137.268242,success
268.878231,61,137.366212,success
270.241113,60,137.464664,success
272.544785,60,137.561627,success
270.970451,61,137.660864,success
272.516951,60,137.75984,success
272.468904,61,137.859938,success
271.988449,62,138.118392,success
272.289294,61,138.214338,success
270.752069,61,138.312091,success
274.005851,61,138.409083,success
270.91159,61,138.506457,success
273.189746,60,138.600651,success
271.784292,60,138.695523,success
272.349309,61,138.795484,success
272.335911,60,139.058796,success
271.161392,60,139.153512,success
274.010126,61,139.253775,success
273.318032,61,139.351669,success
273.710464,61,139.449439,success
272.340466,60,139.548787,success
272.833078,59,139.646864,success
274.474864,60,139.741774,success
270.500543,60,139.83522,success
272.02868,62,140.099324,success
273.510953,60,140.193659,success
272.408755,60,140.290281,success
273.495595,60,140.38725,success
272.024444,60,140.513514,success
270.88773,60,140.647738,success
272.610573,61,140.750935,success
271.101036,60,140.847514,success
274.907015,60,141.113931,success
273.063076,60,141.214293,success
272.832786,60,141.309609,success
273.843065,61,141.407344,success
273.667822,60,141.507704,success
274.702027,60,141.603658,success
274.051834,59,141.701015,success
272.254991,59,141.797132,success
273.228783,60,141.89378,success
274.513185,59,142.150611,success
275.092065,60,142.248109,success
274.704792,59,142.342974,success
274.552932,60,142.439202,success
273.735884,59,142.536143,success
275.134542,59,142.632492,success
275.947916,59,142.726995,success
273.719656,59,142.822198,success
274.460442,59,143.086707,success
275.137433,59,143.18067,success
274.734429,59,143.275011,success
275.874857,59,143.374711,success
276.030007,60,143.471708,success
273.855148,59,143.566153,success
271.995258,59,143.660394,success
277.474809,59,143.755141,success
273.64985,60,143.852256,success
274.791844,59,144.115536,success
276.643955,59,144.210436,success
275.353963,59,144.304961,success
275.559923,58,144.397707,success
274.940971,59,144.490893,success
276.837423,59,144.586553,success
274.474037,59,144.679754,success
276.354603,58,144.77456,success
273.624945,59,144.868999,success
274.938701,58,145.126165,success
275.282406,58,145.220277,success
276.015771,58,145.312447,success
277.477363,58,145.404282,success
276.180435,58,145.49674,success
276.128567,58,145.594135,success
275.437967,58,145.686909,success
274.834209,58,145.777854,success
276.727579,58,145.870573,success
277.266477,58,146.127913,success
277.728577,58,146.220112,success
275.932635,57,146.308305,success
276.497924,57,146.397472,success
277.470533,58,146.486181,success
278.918571,58,146.580027,success
275.598133,57,146.672388,success
275.874432,58,146.768345,success
276.531383,57,146.860059,success
277.644818,57,147.121371,success
277.888563,57,147.214469,success
280.284475,57,147.306289,success
278.539302,57,147.397177,success
278.631564,57,147.488842,success
277.704447,57,147.576516,success
276.981802,57,147.666384,success
276.847517,57,147.758199,success
276.587585,57,147.850793,success
278.230947,56,148.110209,success
279.801989,57,148.205198,success
274.798608,57,148.297126,success
278.677334,57,148.386814,success
278.687129,57,148.480033,success
278.708248,56,148.570229,success
277.613574,57,148.663318,success
277.860557,56,148.753796,success
278.181482,57,148.849771,success
276.533265,56,149.107385,success
280.203081,57,149.199946,success
280.719027,57,149.292246,success
278.523547,56,149.38161,success
278.250424,56,149.469573,success
277.229074,56,149.563432,success
278.626609,56,149.653498,success
281.092951,57,149.746146,success
278.9955,56,149.838876,success
279.781264,56,150.113826,success
279.211363,55,150.203251,success
279.642179,56,150.293795,success
280.001302,56,150.385675,success
278.04007,56,150.478478,success
281.413581,56,150.577023,success
279.52803,56,150.671424,success
278.946926,56,150.76689,success
279.724528,57,150.863598,success
278.087304,56,151.122454,success
279.88243,55,151.215533,success
279.674754,56,151.307694,success
280.965345,56,151.402473,success
279.81513,55,151.489425,success
278.365558,55,151.581374,success
279.878089,56,151.674222,success
278.039176,55,151.766128,success
281.20203,56,151.85862,success
280.53959,56,152.121293,success
282.189668,56,152.215611,success
278.741569,55,152.304793,success
279.31541,55,152.3967,success
281.261587,55,152.486585,success
280.54148,56,152.579402,success
279.827888,55,152.671026,success
281.857766,56,152.765038,success
280.872283,56,152.856253,success
279.645051,55,153.116457,success
279.932262,55,153.206452,success
280.844268,55,153.301504,success
281.630865,56,153.396514,success
281.309225,55,153.487763,success
280.0938,55,153.577349,success
280.58737,55,153.664771,success
280.243613,56,153.75622,success
277.990475,55,153.846823,success
279.769904,55,153.939012,success
280.064937,55,154.193017,success
277.779886,55,154.281652,success
279.997092,55,154.367355,success
279.369379,55,154.455697,success
280.35404,55,154.546212,success
281.578511,55,154.636628,success
281.202501,55,154.726191,success
280.188484,55,154.81405,success
281.518755,56,154.905303,success
280.479404,55,155.163509,success
281.940525,55,155.249208,success
280.333623,55,155.335263,success
283.585044,55,155.424453,success
280.376004,55,155.513132,success
281.684158,55,155.599602,success
281.219117,55,155.713109,success
280.151225,55,155.801848,success
282.826428,56,155.889416,success
281.166911,55,156.146531,success
281.824676,55,156.233348,success
282.305701,55,156.319455,success
281.205143,54,156.406403,success
281.427137,55,156.493368,success
279.710549,55,156.584139,success
282.813298,55,156.674093,success
281.62136,55,156.764617,success
280.256161,54,156.852674,success
281.440916,55,157.104985,success
281.332417,55,157.194576,success
280.811711,54,157.281918,success
283.067386,55,157.371069,success
281.159921,55,157.458807,success
283.258264,55,157.543207,success
283.660423,55,157.632962,success
281.842679,55,157.720534,success
279.49875,55,157.807918,success
282.383927,55,157.896167,success
281.879697,55,158.156535,success
282.181733,55,158.242572,success
281.712198,54,158.328696,success
281.608367,54,158.412216,success
280.600857,54,158.496176,success
280.53273,54,158.583863,success
280.03534,54,158.673223,success
283.019734,54,158.760534,success
283.916455,55,158.849285,success
282.606032,55,159.106617,success
281.93842,55,159.194646,success
282.351087,55,159.283186,success
283.349207,55,159.373855,success
281.946275,54,159.459928,success
282.288334,55,159.550385,success
280.308133,54,159.634554,success
280.994306,54,159.719848,success
280.979419,54,159.806664,success
280.060112,54,159.89504,success
283.785507,55,160.153191,success
281.801012,54,160.239681,success
282.817565,54,160.326184,success
281.291429,54,160.415273,success
281.474996,54,160.500913,success
282.176266,54,160.587745,success
281.664701,54,160.677073,success
281.282487,54,160.765049,success
280.858668,54,160.851824,success
280.276139,54,161.110873,success
282.859677,54,161.196701,success
281.933716,54,161.285053,success
281.979898,54,161.373219,success
282.469422,54,161.457035,success
282.33048,54,161.545377,success
281.980689,55,161.633322,success
282.859017,55,161.719178,success
283.061097,54,161.802074,success
281.54564,54,162.054278,success
280.431659,53,162.138445,success
281.22069,53,162.22151,success
283.18202,54,162.30795,success
283.828126,54,162.39461,success
280.48254,53,162.478897,success
282.946242,54,162.5636,success
284.231828,54,162.652286,success
283.190584,54,162.738439,success
283.749372,54,162.826612,success
282.115032,53,163.07959,success
284.822279,54,163.170022,success
281.058981,53,163.254726,success
280.63451,53,163.339403,success
284.259735,54,163.426935,success
281.816757,53,163.523091,success
283.231242,54,163.621946,success
281.137132,53,163.716685,success
282.942605,54,163.824763,success
283.076303,54,163.916616,success
283.149725,53,164.188333,success
280.84268,53,164.294516,success
281.807187,53,164.385351,success
283.430201,54,164.473589,success
280.991319,53,164.559947,success
283.585906,54,164.649757,success
284.158535,54,164.740661,success
281.290051,53,164.827549,success
283.011292,54,164.91418,success
281.038532,53,165.176893,success
283.119902,53,165.27904,success
283.530272,54,165.421749,success
283.094908,53,165.511546,success
281.445607,53,165.596895,success
281.919114,53,165.68409,success
283.254553,53,165.776252,success
281.438082,53,165.867017,success
281.110253,53,165.991498,success
281.488805,53,166.104372,success
282.10645,53,166.375324,success
282.8068,53,166.464982,success
284.2274,53,166.56057,success
282.489647,53,166.650764,success
283.216178,53,166.736791,success
282.51321,53,166.823847,success
281.303786,53,166.945515,success
282.853693,53,167.078832,success
282.75574,53,167.196614,success
281.232923,53,167.5068,success
