#{"t_start": 1772323696.8939364, "env_id": "None"}
r,l,t,termination_reason
-177.702748,150,65.586283,collision
-176.543287,131,65.791297,collision
-174.707865,152,66.205795,collision
235.906729,137,66.420513,success
237.746338,130,66.625112,success
241.250175,130,66.827257,success
240.252307,136,67.223523,success
-205.252991,68,67.332466,collision
237.18561,128,67.532507,success
-179.210913,152,67.783805,collision
-170.761361,136,68.17315,collision
-167.726589,129,68.374385,collision
243.096613,120,68.576399,success
239.15033,130,68.790873,success
237.198064,138,69.242919,success
-167.81948,139,69.497223,collision
241.910663,126,69.694825,success
-168.228728,133,69.902015,collision
238.842448,125,70.271859,success
246.530871,110,70.439437,success
240.468364,121,70.628855,success
241.094981,121,70.821373,success
244.972042,119,71.175155,success
242.324366,119,71.358602,success
244.503621,118,71.540991,success
241.309772,125,71.736507,success
239.519284,122,72.110307,success
-163.064002,122,72.323853,collision
247.415085,119,72.517426,success
-198.081556,63,72.618626,collision
-164.038024,121,72.833243,collision
-160.072555,123,73.197546,collision
244.698563,115,73.392038,success
245.115048,121,73.596621,success
-165.732166,132,73.808407,collision
244.767743,124,74.185073,success
242.267315,111,74.365866,success
246.460081,119,74.557102,success
246.826697,111,74.737871,success
241.303856,121,74.934083,success
249.042026,117,75.295222,success
242.96105,116,75.480053,success
241.986366,119,75.666375,success
245.489193,114,75.850165,success
238.88511,120,76.201172,success
252.472265,110,76.377932,success
-198.285867,65,76.483741,collision
244.645365,117,76.66563,success
244.666833,116,76.857358,success
244.702023,115,77.211846,success
245.008234,114,77.399851,success
245.173418,118,77.602806,success
244.304486,108,77.788612,success
-195.648459,77,77.909945,collision
242.68459,114,78.258457,success
244.6032,112,78.439312,success
-163.08671,115,78.652185,collision
-196.847639,61,78.750412,collision
247.248517,112,78.935976,success
246.580654,111,79.302323,success
244.569605,114,79.48826,success
247.744832,105,79.655298,success
-168.166618,112,79.854528,collision
243.182983,109,80.208579,success
248.789984,109,80.381226,success
246.131797,108,80.618792,success
249.293041,109,80.799188,success
247.875901,112,80.980605,success
243.890261,112,81.344891,success
-183.666246,77,81.478187,collision
251.54658,108,81.66075,success
244.837695,108,81.833216,success
-155.486458,110,82.012934,collision
246.92808,108,82.363883,success
-157.630741,113,82.54305,collision
247.527544,105,82.707387,success
247.367838,109,82.886349,success
248.944212,107,83.063009,success
249.721855,111,83.423191,success
246.607864,103,83.586061,success
247.384656,108,83.763454,success
247.988408,103,83.928008,success
246.0536,105,84.09869,success
251.171167,102,84.475825,success
254.064812,99,84.631724,success
252.529845,100,84.799173,success
243.016539,111,85.009614,success
249.194205,103,85.177203,success
252.673534,99,85.500776,success
253.881447,98,85.65788,success
250.453734,101,85.828149,success
249.510174,95,85.979341,success
250.033997,103,86.147931,success
252.155984,98,86.479353,success
252.76346,99,86.641627,success
251.901881,97,86.800947,success
250.446856,100,86.959084,success
251.70537,99,87.117653,success
256.077422,95,87.436152,success
254.452199,97,87.589202,success
251.91203,97,87.752244,success
254.964867,95,87.906476,success
256.26339,99,88.064149,success
251.172143,95,88.379889,success
252.082639,95,88.530738,success
258.071889,94,88.67972,success
251.196685,96,88.838549,success
249.568965,95,89.011217,success
255.403243,93,89.1825,success
254.578831,96,89.516773,success
251.700959,95,89.666336,success
256.779346,97,89.817657,success
-180.681523,67,89.938752,collision
251.150483,96,90.113838,success
253.653606,94,90.432213,success
255.103715,92,90.581019,success
255.139321,88,90.722175,success
255.56432,91,90.866077,success
256.009975,90,91.012608,success
251.448397,97,91.168034,success
257.90002,88,91.474054,success
252.169682,90,91.61905,success
256.978564,91,91.764484,success
252.91543,91,91.908879,success
256.877911,91,92.054474,success
256.603332,92,92.21489,success
-181.330992,66,92.505648,collision
260.267268,86,92.661099,success
255.096952,92,92.813451,success
258.649666,92,92.956113,success
255.651004,88,93.097383,success
252.93789,89,93.238178,success
256.65617,88,93.555589,success
256.111985,91,93.697054,success
254.672913,91,93.83943,success
255.423792,91,93.987453,success
258.508193,89,94.129501,success
253.004594,90,94.434834,success
256.318286,92,94.602068,success
257.217236,94,94.756615,success
260.282928,86,94.894907,success
255.308682,88,95.05234,success
257.740916,89,95.198883,success
258.345248,85,95.496531,success
256.317459,89,95.642224,success
254.920506,89,95.784435,success
253.920577,87,95.923622,success
257.409465,88,96.064738,success
256.487582,86,96.205224,success
257.70564,87,96.519031,success
257.201163,89,96.661533,success
256.471144,90,96.804635,success
253.925145,86,96.943292,success
257.517432,89,97.088754,success
254.884325,88,97.229242,success
-144.728414,91,97.54292,collision
260.483426,85,97.676468,success
257.733941,85,97.813579,success
-151.813574,97,97.971364,collision
252.601507,86,98.112676,success
256.05962,91,98.419913,success
258.280668,85,98.556968,success
257.921643,88,98.700762,success
260.813435,86,98.847488,success
259.364762,83,98.984586,success
262.061222,84,99.119779,success
255.574654,86,99.437738,success
258.290803,84,99.572329,success
258.744455,84,99.722615,success
258.897099,83,99.865443,success
260.216015,81,99.993935,success
257.229118,85,100.131977,success
259.946046,83,100.439076,success
259.585827,82,100.575982,success
259.278388,84,100.709604,success
256.769217,85,100.849715,success
259.88846,81,100.982762,success
260.399361,83,101.117255,success
258.081821,82,101.248467,success
256.996563,84,101.554765,success
257.976646,83,101.688294,success
257.079169,85,101.824314,success
258.900807,82,101.953848,success
258.987985,83,102.085352,success
261.197293,80,102.225802,success
260.670165,80,102.528416,success
262.722228,81,102.656605,success
257.618105,80,102.783292,success
252.506751,81,102.914554,success
258.748261,82,103.04157,success
262.149152,78,103.168032,success
258.25453,81,103.463965,success
260.734344,79,103.593069,success
260.784071,79,103.718801,success
258.939633,79,103.845928,success
259.88202,81,103.973308,success
256.666669,80,104.099747,success
260.28678,80,104.231647,success
258.937424,81,104.521634,success
260.915061,79,104.646801,success
260.645272,82,104.777322,success
261.842563,80,104.905651,success
260.745365,77,105.031018,success
260.135369,79,105.159379,success
256.861962,81,105.451632,success
260.191989,82,105.581234,success
260.663833,81,105.707826,success
258.683794,81,105.839042,success
258.63918,79,105.964598,success
259.024957,80,106.092435,success
259.666276,79,106.380886,success
262.191202,79,106.502938,success
262.431158,76,106.628972,success
260.757359,78,106.756379,success
261.803869,78,106.880412,success
261.110769,79,107.006741,success
262.68175,78,107.132386,success
262.005376,78,107.421784,success
257.246353,77,107.540782,success
263.675147,76,107.664832,success
261.646586,77,107.787613,success
265.322863,77,107.911798,success
263.079341,79,108.037107,success
260.263755,77,108.156614,success
260.252768,80,108.449667,success
261.096026,79,108.573198,success
258.249538,78,108.700146,success
264.640761,77,108.841918,success
259.418549,76,108.962614,success
261.611922,78,109.08532,success
259.511181,76,109.372854,success
262.161096,75,109.49225,success
261.710448,76,109.610408,success
260.000728,78,109.735156,success
257.378103,80,109.861674,success
262.777867,75,109.980969,success
262.482681,78,110.106189,success
261.997098,77,110.389237,success
261.724459,76,110.56631,success
264.509147,76,110.697973,success
260.830569,79,110.826547,success
259.375623,79,110.953748,success
263.775262,74,111.073313,success
265.021629,74,111.189597,success
262.315192,77,111.486117,success
263.881327,77,111.608271,success
264.619875,77,111.733286,success
260.607298,76,111.855352,success
263.078638,77,111.976763,success
264.120475,76,112.098634,success
263.009628,76,112.390195,success
262.477323,73,112.504396,success
262.498987,73,112.62148,success
262.16045,74,112.740592,success
263.93357,73,112.856436,success
262.043913,74,112.97373,success
262.657435,78,113.098546,success
259.353934,76,113.386981,success
262.707043,78,113.509289,success
-136.381052,78,113.636377,collision
262.796585,77,113.759235,success
-139.770496,76,113.880113,collision
-140.742905,77,114.004241,collision
260.828954,74,114.12061,success
265.032517,74,114.404635,success
262.592238,75,114.525279,success
264.251069,73,114.639696,success
260.990545,76,114.761836,success
264.681573,73,114.879881,success
263.118769,74,114.997989,success
263.442376,75,115.116978,success
264.860268,74,115.397547,success
263.091212,74,115.511891,success
263.702395,73,115.626853,success
263.581013,71,115.741313,success
261.628071,74,115.859093,success
263.425707,71,115.973822,success
263.974449,70,116.083048,success
261.479788,75,116.374206,success
264.128618,72,116.490237,success
264.161684,73,116.608654,success
264.443993,72,116.724221,success
263.388715,73,116.842017,success
263.302196,74,116.955529,success
262.253244,75,117.073139,success
264.05477,74,117.365939,success
264.785247,73,117.484997,success
263.879218,70,117.597893,success
261.789077,71,117.709912,success
262.548522,73,117.826826,success
263.456878,73,117.944533,success
264.180313,72,118.059895,success
266.075782,72,118.338664,success
263.302516,70,118.44997,success
261.784391,69,118.557083,success
262.970444,71,118.664548,success
264.783691,72,118.783442,success
261.461121,70,118.89602,success
264.189842,72,119.013621,success
265.164877,72,119.298305,success
263.494535,69,119.409312,success
263.670018,70,119.521627,success
263.313275,70,119.632431,success
267.518813,69,119.7461,success
265.082239,71,119.858967,success
264.766606,70,119.970451,success
262.263484,72,120.257524,success
263.572985,72,120.372621,success
265.313401,71,120.489572,success
263.575424,70,120.606419,success
262.79865,70,120.718679,success
264.908919,71,120.829718,success
267.498038,69,120.939476,success
265.225806,70,121.04742,success
269.258292,70,121.325724,success
265.471369,70,121.437145,success
261.764925,70,121.552953,success
263.349674,71,121.667742,success
265.780243,69,121.780811,success
264.17981,70,121.891893,success
264.991287,69,121.999889,success
262.275139,69,122.285422,success
264.453416,68,122.393286,success
265.415928,69,122.503426,success
263.373121,68,122.612142,success
264.728984,67,122.721328,success
263.665507,69,122.828358,success
267.201962,67,122.936489,success
266.9155,67,123.210423,success
262.748804,69,123.319085,success
264.553816,68,123.427284,success
265.692309,67,123.533439,success
264.75,69,123.645456,success
268.751526,68,123.753194,success
268.795185,68,123.863436,success
265.364686,68,123.973272,success
265.57484,67,124.247773,success
265.877353,67,124.354207,success
264.152142,66,124.456975,success
264.859459,68,124.565954,success
266.369104,67,124.676403,success
262.187589,68,124.785617,success
266.663088,68,124.893422,success
265.619946,66,125.002746,success
265.44036,67,125.275453,success
269.877829,68,125.388577,success
265.575807,67,125.497854,success
265.219634,68,125.605223,success
264.451279,67,125.714082,success
268.737922,66,125.82095,success
268.304029,66,125.92715,success
268.879639,66,126.204632,success
267.403688,64,126.30573,success
267.787634,65,126.413569,success
267.839157,66,126.522352,success
263.96738,64,126.62606,success
267.594467,67,126.73588,success
266.102051,67,126.841158,success
266.212431,65,126.944077,success
269.790984,66,127.219902,success
268.724753,66,127.324337,success
266.673316,65,127.428071,success
266.415884,66,127.536733,success
267.150299,65,127.640707,success
265.926754,66,127.741407,success
266.403578,66,127.850523,success
266.902605,64,127.952993,success
269.218358,65,128.223079,success
266.993454,67,128.331802,success
268.586847,65,128.436883,success
266.44715,65,128.542226,success
269.006061,65,128.647751,success
266.28196,64,128.748929,success
267.105856,66,128.852323,success
268.35382,63,128.952269,success
268.121833,63,129.217231,success
266.5754,64,129.316247,success
269.728741,64,129.417165,success
270.741054,64,129.520408,success
269.791033,63,129.618979,success
266.846575,64,129.71969,success
266.960689,65,129.824679,success
265.314784,64,129.927588,success
268.463299,64,130.19691,success
268.828761,63,130.295809,success
271.713701,64,130.399005,success
267.909135,63,130.499098,success
268.380554,64,130.604965,success
266.151129,64,130.70807,success
268.791376,65,130.813101,success
269.629993,65,130.916689,success
267.716667,63,131.182434,success
269.922455,63,131.284487,success
266.512427,65,131.389374,success
269.888239,63,131.490926,success
270.474412,64,131.596436,success
265.89126,63,131.702428,success
268.517677,63,131.802472,success
269.513809,63,131.907156,success
269.3549,64,132.180719,success
268.959708,63,132.280767,success
267.718777,62,132.380221,success
267.376691,62,132.480067,success
268.93717,64,132.580767,success
269.608989,62,132.675432,success
268.418081,64,132.775029,success
269.533578,62,132.879368,success
265.947528,63,133.145078,success
270.37274,64,133.249462,success
268.830977,62,133.348157,success
272.246947,63,133.445877,success
268.04737,61,133.543606,success
271.784707,63,133.645758,success
268.090287,62,133.742626,success
268.350182,63,133.84037,success
269.837805,61,134.102577,success
269.898705,63,134.202698,success
268.952403,63,134.304855,success
271.286472,62,134.405287,success
270.577666,63,134.503903,success
269.176719,63,134.60427,success
270.774673,63,134.70814,success
270.930421,63,134.809453,success
268.48743,61,135.069767,success
270.285593,60,135.16946,success
269.523611,62,135.267979,success
270.166734,62,135.367106,success
268.982117,61,135.4664,success
267.50243,62,135.586675,success
268.215632,61,135.685128,success
271.460289,62,135.783617,success
271.583924,62,135.884125,success
273.914535,61,136.146789,success
270.544452,61,136.243709,success
271.000944,61,136.33906,success
269.16767,61,136.435363,success
270.674669,61,136.529408,success
270.444454,62,136.626081,success
271.848397,61,136.722889,success
272.175027,62,136.826215,success
269.247398,61,137.094114,success
270.472482,62,137.191291,success
270.294854,60,137.289721,success
271.549428,61,137.38898,success
271.150349,62,137.489315,success
272.171809,61,137.588431,success
268.932246,60,137.688548,success
270.785122,60,137.784965,success
268.837671,61,137.883835,success
269.445875,61,138.141844,success
270.528888,60,138.236101,success
271.020166,60,138.331843,success
271.954734,59,138.424963,success
273.864035,60,138.521318,success
271.321805,61,138.617692,success
270.825022,60,138.712389,success
269.220994,61,138.810997,success
271.089652,61,139.077141,success
270.517743,61,139.17584,success
271.926257,62,139.27856,success
272.407515,62,139.376379,success
273.688643,60,139.473919,success
271.794469,61,139.571653,success
275.237344,59,139.671313,success
271.436458,60,139.764038,success
273.445243,61,140.027055,success
272.848515,60,140.120172,success
274.147162,60,140.215248,success
271.760072,60,140.312756,success
274.850035,60,140.410276,success
273.115736,61,140.563447,success
271.636048,60,140.674882,success
272.391815,58,140.768683,success
273.521961,61,140.86742,success
273.613502,60,141.133641,success
274.436661,59,141.232213,success
275.452043,60,141.327357,success
274.136699,59,141.422899,success
274.594119,59,141.522254,success
275.473859,59,141.617745,success
273.595756,60,141.715827,success
271.807452,60,141.813298,success
274.200155,60,141.909978,success
273.90535,59,142.164917,success
272.41951,59,142.261794,success
274.051244,58,142.356279,success
272.947617,60,142.452003,success
273.915176,59,142.548958,success
272.757331,59,142.645497,success
276.02925,60,142.74026,success
272.879354,59,142.83878,success
271.20919,59,143.100323,success
275.0172,59,143.194107,success
275.284226,59,143.292059,success
272.089841,59,143.388611,success
274.064342,58,143.481982,success
274.438165,59,143.578011,success
275.647205,59,143.671598,success
273.094663,58,143.764509,success
274.260067,59,143.85913,success
278.445516,59,144.122554,success
272.959747,58,144.215837,success
276.748309,59,144.310477,success
274.098536,58,144.403686,success
273.370083,58,144.495152,success
275.637589,59,144.590757,success
275.189211,59,144.684307,success
274.626483,59,144.780303,success
277.374284,58,144.872538,success
274.679091,58,145.130563,success
276.038518,58,145.224438,success
278.245579,58,145.316711,success
276.434822,58,145.408336,success
276.459562,58,145.500353,success
275.383712,58,145.598238,success
278.513113,59,145.69269,success
277.067853,57,145.782029,success
276.731405,57,145.872679,success
278.084832,58,146.130039,success
273.933454,58,146.222285,success
275.250545,58,146.31217,success
277.963064,58,146.403904,success
278.324882,57,146.489564,success
276.868582,58,146.584514,success
276.001017,57,146.679339,success
276.715208,58,146.773777,success
276.756212,58,147.034515,success
278.763369,58,147.128236,success
278.832789,57,147.22247,success
279.099347,57,147.313699,success
277.190903,57,147.404306,success
278.253162,57,147.497707,success
279.035267,57,147.584429,success
279.904675,57,147.673947,success
278.419443,58,147.767537,success
275.991804,57,148.029436,success
279.790005,56,148.119243,success
278.822342,57,148.214246,success
279.779595,57,148.30526,success
276.555449,57,148.396572,success
276.646672,56,148.487142,success
279.975127,57,148.579104,success
277.372848,56,148.67132,success
279.557924,57,148.763455,success
277.376865,57,149.024923,success
278.961675,56,149.116637,success
279.753262,57,149.211509,success
279.068098,56,149.299492,success
277.373191,56,149.388426,success
279.244727,56,149.476642,success
280.804087,57,149.572463,success
278.834631,56,149.661793,success
278.297907,56,149.753179,success
279.10771,57,150.032828,success
280.95779,56,150.125171,success
280.279722,56,150.214653,success
280.142029,56,150.304659,success
280.078142,56,150.39634,success
281.976898,57,150.492336,success
277.871684,56,150.59055,success
280.52074,56,150.68415,success
279.676017,56,150.779037,success
278.810164,56,150.874062,success
280.297872,56,151.136405,success
281.587417,56,151.227911,success
280.24657,56,151.321576,success
280.378564,56,151.414893,success
279.53,55,151.503547,success
280.748029,56,151.595065,success
280.262513,55,151.688167,success
281.086519,56,151.780332,success
280.970999,56,151.875745,success
279.895191,55,152.133231,success
281.658527,56,152.228151,success
279.479046,55,152.316243,success
282.418645,56,152.410645,success
279.89109,56,152.500706,success
280.305144,55,152.593626,success
277.395602,55,152.68544,success
280.826954,56,152.779827,success
279.58904,56,152.869977,success
283.222763,56,153.132157,success
278.468282,55,153.222898,success
282.176621,56,153.31919,success
280.318274,55,153.413077,success
282.044844,56,153.504333,success
280.633438,55,153.594543,success
278.600768,55,153.683972,success
280.08488,55,153.774341,success
282.47338,56,153.866792,success
281.348722,55,154.123471,success
282.477887,56,154.211909,success
278.608978,55,154.299863,success
281.780664,56,154.389694,success
281.373205,56,154.478395,success
281.537145,55,154.568282,success
281.171434,56,154.660469,success
280.91918,55,154.749392,success
279.583946,55,154.839081,success
281.67846,56,155.100439,success
281.368407,55,155.186221,success
281.18793,55,155.271492,success
280.736254,55,155.358696,success
281.065087,55,155.448066,success
282.838649,55,155.53559,success
279.254849,54,155.620771,success
280.982037,55,155.735468,success
283.960265,55,155.823223,success
279.736339,55,155.910355,success
281.878781,55,156.16687,success
282.355822,55,156.252836,success
279.972285,55,156.33856,success
283.804161,55,156.427434,success
281.919048,55,156.515576,success
282.535402,55,156.606846,success
282.127974,55,156.697302,success
281.208657,55,156.786156,success
280.731612,55,156.875278,success
281.377829,55,157.130704,success
280.726019,55,157.219248,success
280.916161,55,157.307726,success
282.492576,55,157.39743,success
280.915839,54,157.479548,success
282.6749,55,157.568971,success
281.170026,54,157.65694,success
281.465267,55,157.742633,success
281.076374,55,157.831409,success
282.022516,55,158.088578,success
280.861998,54,158.175601,success
280.888711,54,158.259696,success
280.436187,54,158.346167,success
281.65713,54,158.4314,success
281.986274,54,158.514476,success
282.114155,55,158.604604,success
280.158418,54,158.694037,success
281.624595,54,158.781209,success
283.401221,55,158.870789,success
281.679275,54,159.12514,success
280.882983,54,159.211454,success
279.965595,54,159.301944,success
281.568335,54,159.386941,success
282.387937,54,159.474298,success
280.869333,54,159.561712,success
280.777664,54,159.648695,success
280.131541,54,159.731898,success
281.20565,54,159.81863,success
282.553585,55,160.078365,success
282.465738,54,160.165455,success
282.151968,54,160.25282,success
282.307734,54,160.338524,success
281.335004,54,160.426872,success
282.308984,54,160.513226,success
284.180024,55,160.602915,success
281.55988,54,160.693075,success
282.135422,54,160.777918,success
280.650925,54,160.867871,success
283.374942,55,161.127045,success
282.32426,54,161.213511,success
281.469599,54,161.300563,success
282.838086,54,161.388479,success
281.456946,54,161.474877,success
280.585194,54,161.562329,success
282.004952,54,161.646067,success
283.269405,54,161.729903,success
281.549099,54,161.813578,success
282.672439,54,162.068152,success
281.534418,54,162.150897,success
284.173927,54,162.237926,success
281.093266,53,162.322537,success
281.71935,53,162.405854,success
283.46742,54,162.492537,success
282.913737,54,162.580946,success
282.69415,54,162.665409,success
284.406229,54,162.751475,success
283.069828,54,162.840768,success
283.101499,54,163.098696,success
283.916321,54,163.187655,success
283.839568,54,163.271346,success
281.188771,53,163.356075,success
283.727775,54,163.44441,success
283.13855,54,163.546797,success
283.171519,54,163.642648,success
284.071639,54,163.744102,success
284.605286,54,163.847094,success
281.734822,53,164.120065,success
280.330068,53,164.211302,success
283.367615,54,164.316422,success
283.399164,54,164.410871,success
282.030175,53,164.493457,success
282.957355,53,164.580427,success
283.265873,54,164.670118,success
281.428002,53,164.760225,success
283.50105,54,164.847326,success
282.745373,53,164.934637,success
281.589283,53,165.196249,success
283.689506,54,165.316097,success
282.523165,53,165.442527,success
282.433881,53,165.533412,success
282.002783,53,165.616504,success
283.221187,53,165.702524,success
282.982857,53,165.795835,success
282.468969,53,165.899521,success
281.192924,53,166.031992,success
282.528768,53,166.125203,success
282.967896,53,166.395152,success
281.594582,53,166.48493,success
282.532332,53,166.581214,success
282.391368,53,166.671169,success
283.02076,53,166.756886,success
281.585234,53,166.851988,success
281.944137,53,166.977033,success
284.36663,54,167.111457,success
