#{"t_start": 1772323696.9588344, "env_id": "None"}
r,l,t,termination_reason
-223.874278,184,24.761935,collision
-211.204789,177,25.1069,collision
-198.660896,167,25.398231,collision
-193.027211,164,25.859284,collision
-214.595089,156,26.120631,collision
-217.121093,178,26.444216,collision
-189.636457,168,26.891564,collision
-216.173644,172,27.20573,collision
-212.499377,158,27.483741,collision
-230.843797,168,27.967095,collision
-222.371864,177,28.252522,collision
-232.324789,166,28.524078,collision
-227.079654,170,28.989089,collision
-213.601883,162,29.273066,collision
-229.748044,192,29.591174,collision
-214.862611,162,30.043356,collision
-236.256993,211,30.405267,collision
-216.269612,74,30.52843,collision
-216.458425,192,31.05437,collision
-206.177239,167,31.327431,collision
-249.427278,211,31.721829,collision
-236.52655,179,32.232747,collision
-214.320387,165,32.582626,collision
-217.240801,175,32.875149,collision
-201.4403,172,33.331303,collision
-211.699405,176,33.667166,collision
-193.18526,166,34.068563,collision
-209.807933,175,34.590578,collision
-212.680118,200,35.008091,collision
223.149508,154,35.299983,success
-202.82129,185,35.88288,collision
-214.540113,189,36.200264,collision
-226.629098,189,36.633614,collision
-207.024235,171,37.077814,collision
-207.042415,186,37.438826,collision
-193.964989,174,37.743621,collision
-218.770271,203,38.305085,collision
-226.996633,189,38.614467,collision
-187.923273,169,39.081991,collision
-204.798372,200,39.39642,collision
-221.029992,214,39.740991,collision
-199.213256,177,40.189793,collision
-232.812113,167,40.460525,collision
-231.631099,98,40.614215,collision
-226.659764,75,40.733338,collision
-232.505453,137,41.120009,collision
-227.410849,98,41.275795,collision
-229.767487,91,41.433546,collision
-233.288204,144,41.686274,collision
-229.848678,88,41.832617,collision
-236.4059,149,42.249973,collision
-224.06867,79,42.37718,collision
-239.312725,127,42.589376,collision
-247.164014,143,42.819577,collision
-234.553713,147,43.222638,collision
-240.857298,158,43.4714,collision
-244.143715,169,43.745175,collision
-243.133712,157,44.163942,collision
-229.436184,142,44.409264,collision
-224.566966,196,44.736285,collision
-231.683461,178,45.191557,collision
-219.772816,156,45.432902,collision
-234.014734,181,45.724481,collision
-217.860497,184,46.184031,collision
-212.603183,112,46.363195,collision
-220.901794,180,46.650462,collision
-227.36504,139,47.033913,collision
-210.678805,119,47.218662,collision
-219.074316,176,47.498445,collision
-213.864895,159,47.750237,collision
-203.64629,197,48.22614,collision
-197.468532,166,48.489836,collision
-204.398118,148,48.729854,collision
-230.154559,186,49.202015,collision
-205.307671,170,49.4836,collision
-238.26541,186,49.798589,collision
-201.780799,171,50.24271,collision
-194.73669,158,50.573076,collision
-206.36384,149,50.879378,collision
-201.107493,155,51.30215,collision
-179.724283,158,51.556813,collision
-201.716629,149,51.796885,collision
-196.351091,137,52.18951,collision
-190.472741,107,52.362515,collision
-198.579094,94,52.515953,collision
-185.049375,155,52.762026,collision
-188.730076,136,53.150021,collision
-200.723048,142,53.375386,collision
-184.715705,141,53.603253,collision
-211.922768,138,53.852165,collision
-202.784083,154,54.275556,collision
-191.469775,146,54.508931,collision
-205.854296,149,54.764163,collision
-186.079421,146,55.169795,collision
-201.264604,139,55.39428,collision
-194.648423,138,55.61714,collision
-185.617273,158,55.872743,collision
-186.100207,145,56.269548,collision
-191.401204,146,56.500447,collision
-184.214958,159,56.752355,collision
-200.26686,97,56.904454,collision
-185.129154,136,57.319261,collision
-183.575656,147,57.570104,collision
-186.148421,153,57.837079,collision
-175.854397,142,58.235925,collision
-181.476487,154,58.483725,collision
-174.57624,137,58.695694,collision
-184.893058,136,58.915353,collision
-186.481927,153,59.315577,collision
-181.871539,149,59.550741,collision
-186.131539,150,59.790725,collision
-179.49425,151,60.199457,collision
-177.862621,139,60.417533,collision
-180.888141,140,60.640967,collision
-177.794457,136,60.854629,collision
-181.930001,149,61.258752,collision
-187.723746,145,61.486353,collision
-178.022203,141,61.716143,collision
-178.179708,147,62.117547,collision
-164.81281,128,62.316502,collision
-176.494645,138,62.539438,collision
-171.810099,136,62.754988,collision
-176.64688,136,63.138412,collision
-170.960727,141,63.359957,collision
-173.543452,137,63.5759,collision
-182.241969,143,63.80804,collision
-174.733204,145,64.201601,collision
-179.724658,150,64.439522,collision
233.617482,137,64.657983,success
-174.561889,148,65.061044,collision
-182.47559,152,65.297071,collision
-180.636692,140,65.515835,collision
-168.487588,138,65.732446,collision
-176.940156,144,66.133926,collision
-206.941469,63,66.234115,collision
-197.488078,60,66.327399,collision
231.176589,139,66.546468,success
-209.690799,53,66.628773,collision
233.834431,140,67.026432,success
242.732784,121,67.22166,success
237.098408,132,67.430036,success
-172.641145,137,67.651995,collision
239.850291,125,68.028716,success
239.530309,128,68.226064,success
-196.802,76,68.346278,collision
241.054324,120,68.553255,success
240.745648,132,68.76729,success
232.992076,135,69.245191,success
-165.004363,131,69.455341,collision
243.485208,120,69.644142,success
239.730822,133,69.853037,success
244.049969,118,70.209735,success
248.480689,114,70.383512,success
237.425161,130,70.588161,success
-160.426639,125,70.785566,collision
-164.011921,133,71.162823,collision
241.218032,119,71.34585,success
243.237139,120,71.530692,success
243.127231,126,71.727149,success
243.745038,120,72.104084,success
239.611879,118,72.308554,success
246.093643,114,72.492136,success
-159.754407,124,72.707509,collision
-167.185524,121,73.074353,collision
-166.481198,125,73.281229,collision
240.645594,122,73.489877,success
240.536031,125,73.691412,success
241.233976,125,74.068427,success
247.672529,111,74.248286,success
249.203437,114,74.432181,success
-159.908706,120,74.627509,collision
242.362774,118,74.819051,success
244.106925,116,75.178952,success
248.659708,116,75.363236,success
246.79477,115,75.545887,success
-163.136682,128,75.749872,collision
243.205781,117,76.096447,success
-159.641723,124,76.295904,collision
245.018255,113,76.477039,success
-205.38308,47,76.54962,collision
247.516817,110,76.729432,success
-204.051536,50,76.811004,collision
243.874104,111,77.158239,success
248.594951,107,77.334849,success
-161.171849,121,77.542436,collision
244.390008,121,77.749354,success
-155.546248,123,78.109784,collision
-162.509643,118,78.298254,collision
-161.397995,119,78.51652,collision
247.868747,107,78.6913,success
-159.985371,117,78.887228,collision
-156.797055,113,79.254061,collision
240.889654,110,79.435636,success
-157.372767,118,79.623282,collision
249.925161,100,79.803093,success
245.48417,115,80.167522,success
246.899927,106,80.333999,success
240.405549,116,80.586837,success
250.896128,106,80.76521,success
245.239163,115,80.945617,success
245.997424,109,81.309336,success
245.234698,103,81.485667,success
249.904572,108,81.66316,success
244.721537,107,81.833393,success
247.607839,100,82.001158,success
250.019048,108,82.349715,success
-190.856317,65,82.451672,collision
247.549129,106,82.617776,success
247.400955,108,82.790592,success
247.13837,106,82.968022,success
247.236023,106,83.321131,success
245.669805,107,83.491557,success
246.964483,111,83.67192,success
250.930003,104,83.840459,success
249.293877,102,84.005259,success
249.183876,99,84.376178,success
249.477951,104,84.541955,success
252.800713,103,84.710671,success
249.560101,101,84.902661,success
250.375343,102,85.071512,success
-151.654145,110,85.414196,collision
252.219995,97,85.570491,success
252.362509,99,85.735449,success
249.931595,103,85.900959,success
249.58365,101,86.065813,success
255.494046,100,86.401513,success
-154.727771,102,86.568262,collision
252.585778,99,86.731001,success
252.621232,100,86.889136,success
252.963531,96,87.043048,success
253.420316,97,87.365392,success
249.412602,98,87.519836,success
253.677576,95,87.679528,success
254.056806,98,87.836431,success
251.437155,96,87.991357,success
251.36357,99,88.313565,success
251.374557,99,88.470334,success
257.222971,92,88.616572,success
253.60506,96,88.775347,success
251.003038,95,88.947995,success
253.122569,92,89.117816,success
254.537518,92,89.445928,success
249.595295,101,89.604599,success
252.626859,97,89.756986,success
254.607738,95,89.945356,success
253.910075,99,90.101002,success
252.412955,92,90.41694,success
254.270716,92,90.565112,success
253.445454,93,90.714874,success
258.305198,91,90.8604,success
252.300984,97,91.017264,success
257.236771,91,91.327926,success
253.868169,92,91.474293,success
252.89728,93,91.623646,success
255.745805,90,91.768117,success
252.696541,91,91.911137,success
256.122775,92,92.061734,success
256.68318,89,92.396831,success
253.04129,91,92.559901,success
257.89185,89,92.710325,success
256.494192,87,92.849657,success
254.201249,93,92.992164,success
252.737952,89,93.135069,success
257.24976,87,93.453605,success
252.371215,93,93.595776,success
255.06293,87,93.732867,success
257.733429,88,93.877141,success
256.951774,89,94.016805,success
255.825786,88,94.156727,success
256.124911,88,94.47334,success
256.052843,92,94.633498,success
255.753466,92,94.780394,success
-166.47012,74,94.907194,collision
258.198084,88,95.0629,success
256.78587,89,95.366445,success
253.667222,91,95.513037,success
258.13069,88,95.657574,success
252.226414,88,95.794388,success
249.98631,91,95.939257,success
256.289974,90,96.085189,success
257.876476,88,96.403558,success
255.81106,89,96.545737,success
257.319846,88,96.68646,success
257.997144,88,96.828025,success
255.165599,88,96.971737,success
253.508408,89,97.113105,success
254.344084,92,97.425864,success
258.456505,87,97.564306,success
259.276296,87,97.706078,success
260.12368,84,97.842731,success
256.651056,86,97.981864,success
259.121613,87,98.12125,success
256.044837,87,98.424846,success
252.708577,88,98.564192,success
257.179699,87,98.707951,success
255.228177,86,98.857466,success
260.339932,85,98.995755,success
258.429297,84,99.130047,success
259.554691,87,99.447931,success
259.244951,81,99.582089,success
256.593873,83,99.734514,success
259.982573,85,99.872021,success
257.767202,83,100.006281,success
261.042601,83,100.143888,success
257.781424,86,100.455498,success
259.880156,83,100.589836,success
259.020378,83,100.727707,success
255.243615,82,100.859375,success
257.254587,83,100.996636,success
258.397904,84,101.130957,success
259.564305,85,101.439247,success
259.611655,79,101.56452,success
257.672671,83,101.696582,success
260.021871,80,101.825582,success
260.384356,81,101.956484,success
261.831659,82,102.092562,success
260.829549,85,102.406185,success
262.10579,79,102.532112,success
262.65694,80,102.658618,success
261.192185,82,102.7883,success
257.309486,83,102.921142,success
258.811973,80,103.049091,success
262.915674,80,103.180994,success
261.732485,80,103.474197,success
260.170488,81,103.604328,success
261.326462,81,103.734833,success
259.563617,79,103.860222,success
262.045345,80,103.987005,success
256.435575,83,104.120322,success
257.231971,81,104.413204,success
260.959776,79,104.536746,success
260.825044,80,104.665615,success
260.464855,77,104.788649,success
260.612404,79,104.915158,success
263.053452,79,105.043771,success
257.85594,81,105.336959,success
256.248726,81,105.464741,success
260.005213,82,105.592861,success
259.657621,78,105.719407,success
263.51497,81,105.848746,success
259.109641,79,105.975512,success
260.30139,78,106.097912,success
260.756735,78,106.383863,success
259.429668,82,106.514636,success
258.543766,79,106.646236,success
257.281779,79,106.773121,success
261.78615,80,106.901472,success
258.414131,79,107.028656,success
257.976802,80,107.318284,success
258.532962,80,107.445354,success
259.779018,77,107.569588,success
260.585081,78,107.692435,success
260.409778,78,107.819597,success
262.52486,78,107.943252,success
261.989598,77,108.063671,success
260.347005,75,108.349542,success
263.766234,74,108.464974,success
260.039673,79,108.590807,success
261.759884,76,108.713357,success
260.907837,78,108.857437,success
265.558765,77,108.977304,success
260.370355,79,109.100484,success
261.408139,79,109.394901,success
263.751495,76,109.51328,success
264.525793,76,109.635352,success
261.978169,76,109.756233,success
-166.489942,58,109.849384,collision
263.536769,77,109.969027,success
265.658234,76,110.256002,success
262.947534,75,110.382381,success
263.130822,76,110.556058,success
264.040809,74,110.677873,success
262.685104,75,110.798764,success
264.113822,77,110.922604,success
263.398666,75,111.046222,success
263.813123,76,111.337687,success
260.340813,73,111.454765,success
261.743639,74,111.572971,success
263.167208,75,111.694443,success
262.136431,74,111.812631,success
262.631898,75,111.931169,success
262.962495,74,112.049037,success
265.004572,73,112.336664,success
263.966519,73,112.45041,success
261.16206,72,112.567153,success
259.829882,75,112.687045,success
262.918124,74,112.804448,success
264.200387,75,112.922936,success
264.516587,74,113.041141,success
264.892085,76,113.329576,success
265.324849,73,113.444107,success
261.428787,76,113.568305,success
262.125497,76,113.689625,success
263.131752,73,113.805495,success
261.282751,74,113.924559,success
263.810731,74,114.040724,success
263.281786,73,114.324259,success
259.130905,75,114.443524,success
263.794476,74,114.560599,success
262.692428,75,114.680416,success
261.735812,74,114.800294,success
262.259901,73,114.917439,success
260.926828,72,115.031874,success
266.157959,72,115.309187,success
263.670252,73,115.423073,success
262.48257,75,115.539078,success
264.714724,74,115.658897,success
263.985124,73,115.77544,success
264.535224,72,115.889438,success
263.634461,72,116.002793,success
263.553387,71,116.287733,success
264.034225,71,116.401555,success
265.146534,73,116.521545,success
259.877593,72,116.637476,success
261.2452,74,116.756433,success
263.988412,72,116.86763,success
262.894916,73,116.981597,success
266.098945,74,117.273128,success
262.179591,73,117.391971,success
263.844983,73,117.509123,success
266.530029,73,117.625855,success
264.099832,73,117.740906,success
263.042763,70,117.855391,success
264.310678,71,117.969256,success
262.377407,71,118.24681,success
262.260025,73,118.361909,success
266.041971,70,118.472431,success
265.590829,69,118.57691,success
262.995252,71,118.691205,success
262.477341,71,118.808098,success
263.556642,72,118.922985,success
263.079822,71,119.206016,success
264.905225,70,119.319471,success
261.91816,71,119.433447,success
265.963166,71,119.545408,success
265.205638,72,119.664081,success
262.617301,71,119.777938,success
265.069207,71,119.891016,success
268.653003,70,120.173077,success
264.454951,69,120.285663,success
268.020165,69,120.396822,success
264.150525,71,120.514933,success
265.643084,70,120.629265,success
264.902329,69,120.73762,success
263.771668,68,120.844777,success
266.277635,71,120.95395,success
266.763156,68,121.230791,success
266.136473,69,121.338963,success
266.638971,68,121.451353,success
264.429028,69,121.562955,success
261.189769,69,121.673301,success
267.008597,71,121.791427,success
265.52999,69,121.898543,success
263.060565,72,122.187298,success
265.981577,69,122.297685,success
264.991305,70,122.410418,success
264.879369,69,122.519536,success
264.735521,70,122.633695,success
264.714088,67,122.738394,success
268.601753,68,122.845374,success
264.848814,70,122.958159,success
264.199355,68,123.233294,success
268.810216,67,123.338859,success
264.361366,68,123.44873,success
266.093576,67,123.557724,success
266.689933,69,123.665874,success
267.279848,68,123.776072,success
264.435836,69,123.886656,success
264.394141,66,124.160892,success
267.600285,68,124.268316,success
268.756717,68,124.374994,success
267.157108,68,124.484123,success
265.238512,67,124.59379,success
267.431399,66,124.69951,success
268.845584,68,124.807969,success
262.180239,67,124.919117,success
267.366379,66,125.189834,success
265.177817,67,125.300048,success
268.180322,67,125.409182,success
267.29506,67,125.515885,success
267.978599,67,125.624243,success
268.158174,66,125.731014,success
269.388297,68,125.842628,success
266.427381,66,126.117062,success
266.274211,67,126.222779,success
268.90191,66,126.330382,success
263.435214,66,126.443053,success
268.863788,66,126.550032,success
267.463719,65,126.657037,success
265.134985,67,126.762967,success
268.219503,67,126.868133,success
269.016003,66,127.142484,success
266.985809,65,127.245217,success
268.475642,65,127.350126,success
269.209319,65,127.456214,success
270.118727,65,127.561281,success
268.500236,64,127.658578,success
269.670721,64,127.764668,success
266.467481,64,127.866793,success
271.690691,64,128.136536,success
266.365155,66,128.241268,success
271.128422,65,128.347491,success
267.536601,65,128.452363,success
266.285907,65,128.555334,success
266.217099,66,128.662714,success
265.542097,65,128.763564,success
268.677803,65,128.866741,success
266.664591,65,129.135626,success
267.199449,66,129.238351,success
267.235026,66,129.342694,success
267.491288,64,129.445426,success
267.50975,63,129.543562,success
268.106793,66,129.648891,success
268.789441,62,129.748884,success
267.307252,64,129.851194,success
265.415792,64,130.120634,success
270.533529,64,130.22184,success
268.155191,64,130.324589,success
270.465745,63,130.424438,success
266.947343,64,130.529615,success
268.497548,64,130.633316,success
266.121163,63,130.734947,success
269.334622,62,130.834522,success
269.188405,62,131.098065,success
269.393718,63,131.199708,success
270.820702,64,131.304008,success
266.829157,65,131.408418,success
267.098833,65,131.515265,success
267.654395,64,131.620515,success
268.589037,63,131.723085,success
269.833646,64,131.82749,success
267.652345,64,132.099464,success
267.544585,63,132.202043,success
270.686127,62,132.301838,success
270.15723,64,132.404177,success
268.742198,64,132.505109,success
269.056599,63,132.602247,success
269.863307,63,132.700845,success
270.448127,65,132.809005,success
271.340195,61,133.072152,success
269.928085,63,133.174495,success
271.065295,61,133.27197,success
268.782436,61,133.367967,success
270.073592,62,133.466141,success
269.911343,62,133.567403,success
269.296471,62,133.664145,success
266.591082,62,133.76119,success
271.054599,62,134.021746,success
265.423801,63,134.122355,success
266.655921,62,134.223448,success
269.419066,63,134.325351,success
271.819212,62,134.423798,success
269.68661,62,134.521426,success
270.944566,64,134.627545,success
270.07311,62,134.725974,success
271.530159,63,134.828411,success
272.987848,61,135.089993,success
268.377109,62,135.190624,success
271.572448,63,135.290834,success
269.985185,62,135.391841,success
269.723949,61,135.510491,success
270.669553,62,135.610471,success
270.993272,62,135.708951,success
270.46555,62,135.810885,success
272.986422,62,136.073907,success
269.743625,61,136.171318,success
269.877549,62,136.267833,success
271.747415,61,136.362829,success
269.656188,62,136.459709,success
272.205627,60,136.553736,success
272.06561,61,136.649858,success
270.244071,61,136.750635,success
270.816079,61,137.019563,success
271.237031,62,137.117056,success
271.333984,61,137.21677,success
271.537063,63,137.318516,success
270.464374,61,137.418442,success
272.76424,62,137.518216,success
268.600587,61,137.619404,success
271.795312,61,137.718546,success
268.131846,61,137.817396,success
267.515126,60,138.072689,success
273.340728,60,138.167313,success
270.1665,60,138.263958,success
271.584426,62,138.361698,success
273.375831,60,138.458,success
275.380597,60,138.552793,success
270.787976,61,138.648914,success
273.161283,62,138.749429,success
272.429804,61,139.015344,success
272.673821,61,139.114986,success
273.340188,61,139.215392,success
270.890462,63,139.314721,success
273.246236,61,139.414263,success
270.738927,60,139.510981,success
271.269896,60,139.612598,success
271.01156,61,139.704989,success
273.031494,60,139.967736,success
271.223213,60,140.060065,success
271.2939,60,140.155778,success
271.700149,60,140.253136,success
272.150079,59,140.34869,success
271.447237,60,140.501339,success
272.462202,60,140.611795,success
270.806373,61,140.71022,success
272.14039,59,140.806336,success
273.982327,60,141.071701,success
274.298176,60,141.172061,success
273.391141,60,141.267622,success
274.611483,61,141.367208,success
274.258501,59,141.465201,success
273.743232,60,141.56268,success
273.665441,60,141.660566,success
275.046814,59,141.755953,success
270.726234,60,142.015576,success
271.532704,59,142.107303,success
272.814807,60,142.206613,success
273.974803,59,142.302341,success
272.952446,59,142.396964,success
274.387646,60,142.495875,success
274.051609,59,142.590824,success
274.809771,59,142.684491,success
276.193237,59,142.782959,success
275.06358,60,143.046755,success
275.778888,59,143.13923,success
273.837066,59,143.239063,success
273.565609,58,143.333195,success
275.036889,58,143.427167,success
275.555171,59,143.522107,success
275.878239,59,143.616676,success
275.765481,58,143.710401,success
275.479593,58,143.804464,success
275.387723,59,144.066607,success
274.053711,58,144.158609,success
275.142015,59,144.255557,success
277.282672,58,144.346885,success
273.267579,58,144.439055,success
275.539641,58,144.531838,success
277.376651,58,144.624029,success
275.988,59,144.720058,success
275.713579,58,144.812511,success
276.401462,59,145.072819,success
274.38468,58,145.165519,success
276.031686,59,145.259477,success
277.287236,58,145.350882,success
276.927439,59,145.445787,success
276.960717,58,145.542526,success
275.366343,57,145.634236,success
275.599791,58,145.724974,success
277.695309,58,145.98205,success
276.632677,58,146.074473,success
279.888797,58,146.166479,success
276.914281,57,146.254679,success
278.261748,58,146.346897,success
276.822651,57,146.432745,success
277.836954,58,146.527447,success
275.931887,57,146.623948,success
276.895122,58,146.716684,success
277.460136,57,146.976013,success
278.661395,57,147.067958,success
279.505851,57,147.16253,success
277.586453,57,147.253539,success
278.197198,57,147.344139,success
278.599108,57,147.437177,success
276.362576,56,147.522448,success
276.20528,57,147.612268,success
277.788581,57,147.704117,success
277.464251,58,147.968013,success
279.306705,57,148.059437,success
278.233969,56,148.152583,success
277.595705,57,148.243783,success
279.729516,57,148.334619,success
278.089527,57,148.429228,success
279.671296,57,148.51966,success
277.514268,56,148.610931,success
279.677568,56,148.702151,success
278.603101,56,148.961719,success
279.972315,56,149.053231,success
279.74941,57,149.148276,success
279.662779,56,149.236943,success
279.019346,56,149.325021,success
280.236975,57,149.418035,success
276.043227,56,149.509171,success
278.952643,56,149.598462,success
277.838366,56,149.689625,success
278.136029,56,149.967824,success
279.482366,56,150.060292,success
278.951052,55,150.147195,success
280.133027,56,150.237992,success
279.047935,56,150.329857,success
278.543241,56,150.42419,success
279.068408,55,150.520518,success
280.707164,56,150.614224,success
278.899871,56,150.709588,success
278.883306,56,150.804133,success
278.939085,57,151.067501,success
280.605295,56,151.158949,success
280.027517,56,151.253185,success
281.001575,55,151.345275,success
281.624147,56,151.434419,success
279.518322,56,151.52686,success
281.129278,56,151.621099,success
280.904122,56,151.712867,success
279.774822,56,151.808973,success
280.374885,55,152.066529,success
281.490996,56,152.161546,success
281.941292,56,152.251349,success
280.060901,55,152.343848,success
280.620092,55,152.432398,success
281.163152,56,152.526865,success
280.965605,56,152.620227,success
278.90469,55,152.713095,success
279.731215,56,152.803378,success
281.416848,56,153.065311,success
280.196466,55,153.156471,success
282.066591,56,153.252845,success
280.81966,56,153.348059,success
279.751753,55,153.437723,success
280.932169,55,153.527872,success
280.054022,55,153.617175,success
279.97538,55,153.707762,success
280.409546,55,153.797008,success
281.003477,55,154.055179,success
280.065205,55,154.141744,success
281.916196,56,154.231042,success
281.625414,55,154.319605,success
281.052828,55,154.405546,success
281.480309,55,154.497082,success
281.797816,56,154.589529,success
280.617372,55,154.677698,success
281.195682,55,154.767738,success
280.59608,55,154.85656,success
281.176214,55,155.112448,success
279.485591,55,155.199121,success
281.046327,55,155.285234,success
280.171798,55,155.375287,success
281.583148,55,155.463088,success
282.236498,55,155.549286,success
281.107218,55,155.66378,success
281.85216,55,155.752173,success
281.136491,55,155.839043,success
281.577878,55,156.09569,success
280.783938,54,156.180131,success
282.271909,55,156.265991,success
282.288402,55,156.354988,success
282.34731,55,156.443172,success
282.477797,55,156.533519,success
281.560996,55,156.623335,success
280.302458,54,156.71194,success
282.030275,55,156.800665,success
281.406727,55,157.056548,success
282.689844,55,157.145403,success
282.513396,55,157.23173,success
282.294828,55,157.322745,success
282.657538,55,157.40747,success
281.434666,54,157.494562,success
282.668309,55,157.582171,success
281.172009,55,157.669483,success
280.882919,55,157.758512,success
283.669105,55,157.845976,success
282.471219,55,158.104128,success
281.745452,54,158.188883,success
279.399881,54,158.274648,success
279.556281,54,158.360445,success
281.373207,55,158.444607,success
281.884247,54,158.533008,success
282.308356,55,158.62413,success
280.620916,54,158.711473,success
282.077292,55,158.799295,success
283.919656,55,159.057053,success
282.535799,54,159.14336,success
283.21141,55,159.235013,success
282.06468,54,159.320317,success
281.177989,54,159.407758,success
281.161213,54,159.495169,success
281.386644,54,159.58186,success
280.723861,54,159.665529,success
281.127236,54,159.751792,success
280.660756,54,160.009812,success
281.151048,54,160.097305,success
281.819911,54,160.184908,success
281.665513,54,160.270483,success
281.134508,54,160.358653,success
282.2717,55,160.446849,success
281.964942,54,160.534786,success
281.690284,54,160.624928,success
282.73346,54,160.710106,success
281.897544,54,160.799833,success
283.814613,55,161.058892,success
282.892702,54,161.145628,success
281.21829,54,161.231832,success
282.612856,54,161.320269,success
281.190254,54,161.40652,success
281.511106,54,161.493043,success
281.492322,54,161.578127,success
282.453476,54,161.661856,success
281.903594,54,161.74521,success
281.502059,54,161.998481,success
282.026645,54,162.083166,success
282.686744,54,162.169714,success
282.283278,54,162.256131,success
281.177171,54,162.340681,success
283.371108,54,162.427614,success
284.179211,54,162.515973,success
283.752182,54,162.600724,success
283.560972,54,162.686358,success
282.760723,54,162.775752,success
281.872403,53,163.03184,success
283.836073,54,163.121061,success
283.394864,54,163.204721,success
280.477912,53,163.289382,success
281.334738,53,163.375322,success
283.290565,54,163.478513,success
283.460387,54,163.573878,success
282.577818,54,163.674553,success
280.251516,53,163.777283,success
282.553401,54,164.051934,success
283.096917,54,164.143726,success
282.028583,53,164.248581,success
282.744152,54,164.342004,success
282.284297,53,164.425553,success
282.372496,53,164.512309,success
283.444321,54,164.6019,success
281.194572,53,164.692413,success
283.693885,54,164.779171,success
280.856629,53,164.866235,success
281.978972,53,165.1278,success
281.879281,53,165.243215,success
283.27219,54,165.374103,success
283.8229,53,165.464932,success
284.084494,54,165.550051,success
283.511325,54,165.63753,success
283.843845,53,165.730705,success
281.568819,53,165.834649,success
281.883362,53,165.966843,success
283.394197,53,166.060473,success
281.840497,53,166.330288,success
283.319099,53,166.419746,success
