#{"t_start": 1772323696.9341695, "env_id": "None"}
r,l,t,termination_reason
-247.41869,195,16.546842,collision
-238.503887,172,16.82372,collision
-234.494593,172,17.097511,collision
-224.724627,168,17.525998,collision
-220.531741,186,17.821285,collision
-218.045044,179,18.101132,collision
-219.318403,185,18.558037,collision
-230.772086,170,18.825376,collision
-227.82111,199,19.132987,collision
-238.599674,205,19.619558,collision
-220.955963,172,19.891128,collision
-220.564248,181,20.18008,collision
-225.531705,202,20.799396,collision
-239.22723,209,21.146431,collision
-234.012979,182,21.599162,collision
-218.099906,160,21.849354,collision
-231.488563,182,22.136264,collision
-219.700806,185,22.604367,collision
-245.987904,201,22.93181,collision
-230.344684,161,23.221432,collision
-227.492682,192,23.747941,collision
-226.407064,199,24.067947,collision
-230.489134,187,24.386023,collision
-214.87585,167,24.947648,collision
-229.533555,174,25.263947,collision
-195.358336,160,25.547665,collision
-221.961851,164,25.992141,collision
-218.962203,162,26.286429,collision
-218.06023,168,26.573062,collision
-237.922899,176,27.037558,collision
-197.554864,170,27.356657,collision
-219.069627,154,27.628006,collision
-223.572724,167,28.099348,collision
-235.126369,171,28.37377,collision
-211.687603,168,28.649217,collision
-216.102486,186,29.153307,collision
-234.864357,187,29.473578,collision
-211.477807,217,30.004251,collision
-198.33886,183,30.323042,collision
-205.674191,159,30.589388,collision
-213.548423,168,31.074013,collision
-212.940761,172,31.355295,collision
-201.508766,160,31.643712,collision
-224.720831,189,32.18079,collision
-233.034285,181,32.564118,collision
-224.635614,183,32.874429,collision
-222.991395,178,33.339922,collision
-206.892083,202,33.72359,collision
-201.552057,171,34.151019,collision
-208.88528,178,34.658871,collision
-210.970663,182,35.048253,collision
-223.263733,188,35.402977,collision
-212.787733,185,35.98182,collision
-215.701862,164,36.250216,collision
-210.976216,187,36.683389,collision
-206.894519,201,37.178835,collision
-216.976271,194,37.544317,collision
-206.244237,186,38.098846,collision
-203.93,123,38.303049,collision
-230.960726,171,38.583541,collision
-184.477478,174,38.864416,collision
-222.863045,190,39.362457,collision
-190.779682,168,39.625441,collision
-208.389857,170,40.071164,collision
-242.151063,138,40.289337,collision
-235.46188,149,40.529121,collision
-255.531469,185,40.824799,collision
-237.038309,128,41.194884,collision
-244.82458,158,41.458599,collision
-232.882062,164,41.742925,collision
-238.097283,146,42.160995,collision
-244.52405,152,42.405388,collision
-235.223562,145,42.647175,collision
-243.361362,186,43.117988,collision
-241.520876,130,43.32008,collision
-241.570784,188,43.619497,collision
-231.967482,164,43.885509,collision
-235.295542,185,44.364259,collision
-231.42572,172,44.639951,collision
-251.570776,189,45.126523,collision
-224.816492,141,45.345126,collision
-238.425065,164,45.604534,collision
-249.377978,197,46.092659,collision
-209.910611,182,46.380407,collision
-212.08036,167,46.646049,collision
-230.873728,175,47.087634,collision
-204.61251,116,47.266487,collision
-226.935249,158,47.518731,collision
-212.04908,164,47.778174,collision
-219.981352,183,48.230294,collision
-200.589566,167,48.495308,collision
-205.877627,121,48.693073,collision
-199.368987,175,49.146027,collision
-193.071463,170,49.432228,collision
-203.988417,166,49.712217,collision
-226.144646,166,50.147991,collision
-225.492732,163,50.433981,collision
-216.703746,153,50.747308,collision
-208.531633,172,51.251406,collision
-213.478747,164,51.515019,collision
-186.173251,160,51.77298,collision
-197.257929,167,52.212381,collision
-200.802785,137,52.434033,collision
-183.784321,143,52.665003,collision
-205.220739,155,52.916687,collision
-186.917322,153,53.329464,collision
-194.565615,146,53.561307,collision
-191.648768,149,53.825283,collision
-187.670699,143,54.232338,collision
-185.770198,161,54.490049,collision
-207.681605,137,54.725365,collision
-185.294311,146,54.961148,collision
-196.945038,163,55.395735,collision
-201.90861,150,55.637516,collision
-182.597875,152,55.883504,collision
-194.213474,146,56.281741,collision
-188.389473,144,56.50968,collision
-194.800742,140,56.730469,collision
-197.539478,107,56.900833,collision
-174.713072,133,57.307014,collision
-185.410247,157,57.575931,collision
-181.924569,142,57.824689,collision
-185.770118,157,58.247248,collision
-180.313177,149,58.48789,collision
-182.44828,153,58.724982,collision
-181.535348,149,58.964347,collision
-180.964781,152,59.364539,collision
-187.702203,151,59.603511,collision
-186.822995,100,59.763085,collision
-178.630901,140,59.983027,collision
-185.754004,151,60.389913,collision
-180.270821,141,60.616534,collision
-181.689392,148,60.850789,collision
-175.276608,137,61.23509,collision
234.707681,139,61.452809,success
-175.104592,141,61.681413,collision
-180.354769,147,61.91652,collision
-181.225654,145,62.307618,collision
-175.600398,140,62.533072,collision
-171.256382,141,62.75863,collision
-173.582464,135,63.138404,collision
-174.37318,143,63.365113,collision
-180.142536,145,63.594798,collision
-173.509695,139,63.818994,collision
-175.107005,135,64.199797,collision
-169.441196,140,64.421106,collision
-170.266679,131,64.626351,collision
-175.274153,145,64.862247,collision
-173.060537,149,65.259575,collision
-174.068155,131,65.464305,collision
-174.015015,139,65.683793,collision
-171.208643,125,66.05427,collision
238.464291,124,66.250429,success
234.38156,137,66.463247,success
-162.96455,129,66.665994,collision
238.80465,135,67.056014,success
236.999026,132,67.267703,success
238.476918,127,67.467489,success
-160.491824,135,67.687625,collision
242.247311,121,68.057923,success
-167.987848,138,68.271902,collision
236.659167,134,68.493495,success
241.090955,126,68.70411,success
236.326721,131,69.106525,success
246.023453,120,69.367631,success
-166.989909,130,69.571988,collision
243.883437,117,69.757285,success
239.062159,121,70.118039,success
237.44144,123,70.309715,success
243.157557,124,70.499324,success
-205.259388,59,70.595086,collision
-198.973662,56,70.685766,collision
242.503529,124,70.87794,success
239.704309,126,71.243327,success
-191.355575,85,71.375714,collision
241.006222,123,71.563993,success
241.149226,120,71.751905,success
245.566492,120,72.129059,success
242.270593,121,72.337991,success
244.500953,121,72.532306,success
239.381921,125,72.751109,success
-160.993642,119,73.113107,collision
241.810187,124,73.320452,success
-161.523195,126,73.534768,collision
238.52228,121,73.728652,success
239.677636,120,74.098111,success
240.848876,117,74.289608,success
246.714073,114,74.471041,success
242.739717,111,74.65222,success
247.286095,113,74.836309,success
245.209836,116,75.194382,success
240.574335,122,75.389492,success
247.891367,110,75.564701,success
243.151548,111,75.740051,success
239.619612,112,76.078997,success
-196.542293,63,76.18124,collision
245.590781,113,76.361189,success
244.583741,116,76.547367,success
-187.071011,85,76.684199,collision
243.757572,118,76.874762,success
242.631846,119,77.23847,success
244.921275,115,77.429532,success
246.689302,107,77.612484,success
242.840292,120,77.814162,success
247.601617,106,78.150102,success
246.813999,114,78.332206,success
246.443321,113,78.539614,success
248.315582,112,78.723718,success
247.164422,108,78.903068,success
-160.514469,116,79.275698,collision
-199.354551,58,79.373311,collision
-159.670568,120,79.566885,collision
-160.569827,108,79.753662,collision
241.132406,115,79.941486,success
240.930324,119,80.310021,success
250.916136,106,80.539983,success
249.073469,106,80.718818,success
245.289006,111,80.898713,success
-157.184439,109,81.254763,collision
-159.163967,110,81.444515,collision
-163.588742,125,81.653997,collision
246.106908,107,81.824839,success
251.038703,105,82.000516,success
249.390997,108,82.348778,success
250.346882,101,82.507051,success
-178.878197,82,82.636417,collision
247.776531,110,82.812207,success
246.768218,110,82.995879,success
247.027207,105,83.34744,success
251.803568,103,83.51144,success
248.927642,108,83.68691,success
245.168375,107,83.860101,success
249.394798,109,84.037032,success
249.076398,106,84.420466,success
248.651447,100,84.577824,success
251.728017,105,84.752167,success
251.735522,103,84.946676,success
251.616315,101,85.113548,success
248.363723,104,85.445227,success
248.154607,105,85.61465,success
250.293909,100,85.78171,success
253.504172,99,85.940932,success
250.735684,103,86.110018,success
253.983456,96,86.437048,success
250.781398,98,86.598094,success
252.582868,97,86.757247,success
251.453949,99,86.914279,success
250.780952,102,87.077557,success
251.597711,96,87.397629,success
253.051649,100,87.557326,success
252.748326,101,87.725669,success
250.423637,100,87.886228,success
-189.325686,65,87.992119,collision
254.13779,99,88.315278,success
251.924735,93,88.458299,success
252.793755,93,88.605818,success
255.843743,95,88.759889,success
245.369349,97,88.936348,success
254.368821,93,89.107093,success
253.788479,93,89.443504,success
254.098457,95,89.592212,success
255.322637,95,89.740811,success
253.01803,96,89.909975,success
252.867009,97,90.08283,success
255.299092,93,90.401466,success
254.573669,91,90.547184,success
256.827908,91,90.692782,success
258.592969,95,90.844383,success
251.52803,98,91.003895,success
252.136477,94,91.153217,success
255.848927,89,91.460027,success
254.17642,90,91.604994,success
256.35108,91,91.751965,success
254.054912,88,91.890434,success
256.60185,90,92.03607,success
256.552883,86,92.365245,success
256.108592,92,92.526605,success
254.299609,89,92.682898,success
258.294468,91,92.828167,success
254.65417,91,92.970144,success
253.515505,92,93.115577,success
254.956475,94,93.44751,success
260.064899,86,93.577927,success
254.088031,91,93.719862,success
256.16867,87,93.86233,success
256.110208,86,93.99803,success
258.40849,87,94.135922,success
253.616992,89,94.446727,success
258.877803,89,94.609859,success
258.402546,87,94.746415,success
254.627894,91,94.898131,success
261.118644,91,95.060797,success
258.274975,88,95.199851,success
255.227656,89,95.50706,success
259.643082,89,95.652237,success
256.385831,89,95.792811,success
256.596492,85,95.926172,success
257.118783,88,96.068752,success
256.433714,91,96.393291,success
254.081918,89,96.53476,success
257.680233,90,96.677891,success
257.959268,90,96.821802,success
253.46295,96,96.979594,success
258.187518,90,97.124038,success
252.606631,87,97.429472,success
257.855093,89,97.57063,success
261.192766,86,97.708378,success
256.195002,84,97.844479,success
259.195996,83,97.980046,success
254.476929,84,98.11704,success
259.247349,85,98.416364,success
254.01319,83,98.548772,success
261.04377,84,98.685277,success
258.391805,86,98.83519,success
255.794022,86,98.975878,success
254.858128,88,99.118136,success
254.944551,89,99.438947,success
256.935657,84,99.573147,success
257.352852,85,99.73071,success
259.839592,85,99.870288,success
256.624285,85,100.006491,success
259.693354,82,100.142498,success
260.091896,84,100.451426,success
258.127035,83,100.585734,success
259.243705,85,100.725019,success
257.327231,83,100.858261,success
258.989716,85,101.001537,success
260.894441,83,101.132781,success
261.86076,79,101.430285,success
261.046426,82,101.562274,success
263.081571,78,101.688316,success
260.229437,79,101.813441,success
260.503377,84,101.949272,success
260.649903,82,102.080671,success
259.567642,82,102.221531,success
260.205137,82,102.525053,success
260.906706,79,102.650645,success
258.551943,81,102.778525,success
257.947535,82,102.90982,success
263.007966,81,103.036812,success
260.276741,80,103.1701,success
260.118554,81,103.464616,success
262.389001,78,103.590554,success
263.29606,79,103.719212,success
261.487354,80,103.844753,success
258.53064,83,103.977362,success
258.616103,80,104.104676,success
257.513458,82,104.400899,success
263.962907,80,104.526332,success
260.690019,78,104.6501,success
260.177445,78,104.771895,success
258.149228,79,104.900494,success
261.871841,81,105.032603,success
260.583849,82,105.165203,success
259.145753,81,105.456751,success
261.341743,77,105.576449,success
260.563228,80,105.70469,success
261.147769,81,105.836746,success
261.362247,78,105.957927,success
261.824555,80,106.086482,success
261.216689,81,106.377384,success
260.165877,80,106.502688,success
264.443402,78,106.6336,success
264.423325,78,106.757975,success
261.494841,80,106.888196,success
260.84462,77,107.013839,success
261.882164,80,107.138344,success
263.136953,76,107.423877,success
259.414043,78,107.54746,success
264.923603,77,107.670997,success
260.558194,79,107.79805,success
263.537259,76,107.917617,success
259.77353,77,108.041046,success
261.086888,76,108.324973,success
262.671318,77,108.447009,success
262.756109,76,108.567588,success
265.627963,76,108.68936,success
260.770928,78,108.832844,success
263.516718,76,108.954946,success
263.234225,75,109.071429,success
265.396953,78,109.3638,success
264.310373,76,109.482528,success
261.833859,76,109.602348,success
261.107496,76,109.723736,success
260.92338,79,109.848478,success
262.173253,76,109.96957,success
263.604623,77,110.091876,success
258.138681,80,110.382056,success
261.184873,74,110.559206,success
265.114042,74,110.683925,success
262.380608,74,110.804075,success
264.075422,75,110.92427,success
261.793045,77,111.049087,success
264.790071,75,111.336967,success
261.002498,78,111.464209,success
262.438771,76,111.586271,success
259.784204,77,111.71075,success
261.19871,76,111.832887,success
264.245533,73,111.947759,success
262.044338,79,112.074202,success
264.494122,72,112.359881,success
262.156679,76,112.478453,success
263.212296,73,112.596756,success
262.773175,74,112.714975,success
262.842902,75,112.834279,success
263.407123,74,112.950868,success
259.840374,75,113.071285,success
262.441722,75,113.357534,success
265.49578,73,113.472249,success
260.90799,74,113.592979,success
258.506057,77,113.716208,success
263.595615,74,113.833441,success
260.538305,76,113.955388,success
261.947942,73,114.070754,success
261.968634,76,114.358252,success
261.62378,74,114.477836,success
262.887964,75,114.594975,success
263.891289,74,114.71409,success
265.662906,72,114.829315,success
261.600118,73,114.946781,success
266.291837,74,115.064279,success
263.143925,75,115.345864,success
263.842512,73,115.459491,success
262.021317,73,115.572955,success
264.507121,71,115.688161,success
262.347567,72,115.803395,success
263.990606,72,115.917706,success
264.525723,73,116.033749,success
263.490326,72,116.319332,success
264.501243,71,116.432174,success
264.191051,73,116.552219,success
264.168401,73,116.66957,success
264.980496,72,116.786234,success
264.367339,74,116.900403,success
262.547498,71,117.010742,success
265.384492,73,117.301028,success
263.722231,73,117.42008,success
259.87671,72,117.535689,success
264.468467,71,117.647909,success
265.651474,72,117.762686,success
263.806516,71,117.878427,success
265.259804,71,117.992122,success
263.707363,72,118.271575,success
264.346788,71,118.383481,success
265.910263,73,118.498764,success
267.312529,70,118.604629,success
263.363201,70,118.717856,success
262.419556,71,118.834397,success
264.874954,72,118.949735,success
268.267331,73,119.236757,success
266.838362,70,119.349188,success
263.729907,69,119.459709,success
261.796622,70,119.570112,success
265.585888,71,119.687081,success
262.799595,71,119.801059,success
264.12192,70,119.911707,success
264.046969,71,120.027153,success
265.151758,70,120.310614,success
263.923933,72,120.42777,success
266.553613,70,120.543509,success
266.21902,71,120.658868,success
263.233999,70,120.768382,success
264.519824,70,120.879488,success
264.546766,71,120.988083,success
265.509228,69,121.26738,success
260.735134,71,121.379092,success
266.780509,69,121.492225,success
266.990793,69,121.604872,success
266.986926,68,121.716642,success
265.4459,69,121.827042,success
264.426922,70,121.935604,success
266.018572,70,122.221671,success
265.839713,67,122.328681,success
267.367752,68,122.438192,success
267.538809,68,122.545923,success
266.107625,67,122.655336,success
266.657703,69,122.763023,success
267.34669,69,122.871992,success
265.742197,68,122.981418,success
266.168255,69,123.258028,success
265.117999,69,123.366621,success
267.900223,66,123.473482,success
267.63884,67,123.582366,success
268.16997,67,123.68713,success
265.889311,69,123.798916,success
265.416893,68,123.90795,success
267.254729,68,124.185693,success
267.964602,66,124.290256,success
264.978027,68,124.396567,success
262.781983,67,124.503804,success
263.762787,67,124.613284,success
267.607466,67,124.721379,success
266.353534,68,124.829558,success
268.433181,68,124.941147,success
267.020196,67,125.214563,success
265.627523,67,125.324833,success
268.364568,65,125.431095,success
271.313461,66,125.535566,success
266.887005,67,125.644483,success
265.94574,67,125.751434,success
267.872792,66,125.861059,success
265.799585,67,125.967068,success
267.29373,66,126.241807,success
266.054898,68,126.352337,success
267.224077,66,126.464516,success
266.847688,66,126.571395,success
267.01669,65,126.678516,success
268.307562,68,126.78595,success
269.567977,67,126.891281,success
268.037242,65,127.164033,success
266.762595,67,127.269918,success
268.826085,65,127.375133,success
267.550373,66,127.482686,success
266.887423,65,127.587611,success
266.455401,65,127.686407,success
268.058768,66,127.795562,success
267.778424,67,127.90364,success
267.896948,65,128.173332,success
266.353187,65,128.27838,success
267.259831,65,128.383248,success
267.537918,65,128.489511,success
268.976747,64,128.592619,success
269.685931,63,128.693316,success
269.010618,64,128.792926,success
265.285683,64,128.894316,success
265.324483,64,129.160626,success
268.570964,64,129.260257,success
269.271343,64,129.360987,success
268.363129,66,129.467152,success
270.809943,65,129.568206,success
268.585361,64,129.670253,success
270.163561,66,129.776603,success
269.653254,64,129.87946,success
267.397656,65,130.150121,success
267.247916,63,130.249561,success
269.335828,63,130.351048,success
268.943639,63,130.450931,success
271.554307,65,130.557602,success
267.409488,63,130.659563,success
268.503626,63,130.761296,success
270.6894,66,130.867136,success
271.041002,64,131.134133,success
270.607009,64,131.23753,success
272.809781,64,131.341144,success
271.706503,63,131.443223,success
266.891579,64,131.548105,success
267.702597,63,131.654383,success
269.931967,64,131.755991,success
270.309965,65,131.863525,success
268.035707,65,132.138914,success
266.897239,63,132.238878,success
270.171583,63,132.340089,success
270.975152,63,132.441432,success
270.646904,63,132.540703,success
273.471851,63,132.636877,success
268.989241,64,132.736601,success
269.660753,63,132.842631,success
269.6146,63,133.107903,success
269.745918,63,133.210927,success
271.689602,63,133.310889,success
269.360751,62,133.407253,success
270.127684,62,133.506997,success
271.871127,63,133.608983,success
269.917319,62,133.705789,success
269.951216,62,133.802011,success
271.285869,62,134.065779,success
274.268426,62,134.164062,success
269.508438,62,134.265118,success
268.312329,63,134.366686,success
270.736538,62,134.463649,success
269.996017,62,134.562565,success
269.767137,63,134.666372,success
269.118517,62,134.765814,success
272.102819,61,135.026511,success
271.832267,62,135.129263,success
271.963018,61,135.226245,success
268.354832,63,135.327199,success
271.896843,63,135.429506,success
269.960702,62,135.54967,success
269.694271,62,135.649649,success
268.525677,61,135.747512,success
268.326945,62,135.846993,success
272.510917,62,136.1116,success
269.855307,62,136.209795,success
271.970686,61,136.304648,success
271.035883,62,136.402722,success
268.345936,62,136.500142,success
271.221528,59,136.590494,success
270.13763,61,136.687724,success
270.011495,61,136.789711,success
270.030799,62,137.058443,success
270.987517,63,137.158118,success
270.241467,60,137.256129,success
268.958534,61,137.355407,success
271.310411,61,137.454105,success
269.085641,60,137.551867,success
272.337778,61,137.653183,success
273.832272,61,137.751475,success
273.105416,60,138.009072,success
270.9248,61,138.106922,success
273.934599,60,138.199941,success
273.049039,61,138.297656,success
271.313734,61,138.396086,success
271.93014,61,138.492164,success
271.552111,59,138.584705,success
273.311766,60,138.679547,success
270.276357,59,138.775663,success
271.85588,61,139.041574,success
271.191869,61,139.141235,success
273.947141,60,139.239862,success
271.908652,60,139.334685,success
271.620998,61,139.434005,success
270.687441,61,139.531169,success
272.522059,59,139.63095,success
272.557645,61,139.725361,success
272.427829,61,139.988621,success
270.032931,60,140.081664,success
269.558192,60,140.176657,success
270.590884,61,140.276429,success
272.141953,59,140.371847,success
272.943745,60,140.523442,success
274.085366,59,140.632843,success
272.961797,61,140.731983,success
274.013494,60,140.829412,success
274.532055,61,141.096792,success
271.87224,60,141.197042,success
273.096146,59,141.290668,success
272.030793,59,141.386085,success
273.532724,59,141.485404,success
271.702601,60,141.582039,success
273.665332,60,141.680254,success
273.055672,60,141.777735,success
273.935935,60,141.874105,success
273.556227,60,142.130417,success
275.84543,60,142.229531,success
273.368332,59,142.325545,success
271.556524,60,142.421688,success
274.158325,59,142.518608,success
273.301941,59,142.614022,success
274.337719,58,142.706193,success
274.297612,60,142.806194,success
274.280431,59,143.068335,success
272.367228,58,143.159777,success
274.103953,59,143.259354,success
272.626265,58,143.353226,success
274.535802,59,143.448161,success
274.774297,58,143.542209,success
277.06671,59,143.636304,success
275.051,59,143.73132,success
273.961296,59,143.826845,success
274.321454,58,144.087797,success
276.669288,58,144.180269,success
276.753442,59,144.275306,success
276.892177,59,144.370045,success
276.471402,59,144.463768,success
274.62182,58,144.556507,success
274.580374,58,144.649375,success
275.561029,58,144.743158,success
276.334478,58,144.835714,success
276.021237,58,145.094454,success
278.548026,58,145.187265,success
276.65128,59,145.281217,success
276.600924,58,145.372613,success
277.010436,58,145.46553,success
277.158176,58,145.562725,success
277.447103,58,145.655659,success
279.017787,58,145.746561,success
275.083033,58,146.003131,success
278.10546,57,146.094734,success
275.928833,57,146.185221,success
276.08655,58,146.275123,success
276.97314,58,146.366712,success
275.534027,58,146.45426,success
277.025409,58,146.549206,success
277.314573,58,146.646792,success
275.649226,58,146.739791,success
276.26383,57,146.998944,success
278.771394,58,147.09297,success
278.542152,58,147.189358,success
276.29853,57,147.279967,success
278.158199,58,147.371963,success
275.396027,57,147.464706,success
277.037353,57,147.55266,success
280.055517,58,147.644793,success
277.127582,57,147.735169,success
275.15349,57,147.997316,success
278.801711,57,148.088859,success
280.324393,57,148.183759,success
277.97816,57,148.275967,success
277.908669,57,148.365763,success
277.634179,57,148.461905,success
278.507602,58,148.555087,success
275.608236,56,148.643568,success
277.60568,57,148.736891,success
276.442284,56,148.995523,success
278.826205,56,149.088367,success
280.743293,57,149.182503,success
279.11241,56,149.271548,success
278.401807,56,149.358898,success
277.592818,56,149.450359,success
277.895248,56,149.541333,success
279.342272,57,149.632308,success
278.345757,56,149.723516,success
279.369838,57,150.004166,success
280.574076,56,150.097783,success
280.277354,56,150.185562,success
278.762498,56,150.277354,success
277.109524,56,150.368105,success
278.026426,56,150.462307,success
279.583528,56,150.560513,success
280.716612,56,150.654686,success
279.399875,56,150.748837,success
280.100077,56,151.01065,success
277.399288,56,151.106925,success
280.228451,56,151.19711,success
279.586082,56,151.292855,success
279.194705,55,151.382806,success
279.653358,56,151.473177,success
280.346958,56,151.564225,success
281.943978,56,151.658871,success
281.420707,56,151.751188,success
279.453263,56,151.845731,success
279.536695,55,152.105852,success
281.293885,56,152.201066,success
279.007623,55,152.2882,success
280.41855,56,152.382136,success
280.971379,56,152.471556,success
280.189345,56,152.565798,success
280.555927,56,152.660236,success
279.567795,56,152.753957,success
279.740617,55,152.842104,success
281.111613,55,153.102717,success
281.635624,55,153.193554,success
281.54416,56,153.290687,success
279.701062,55,153.384161,success
279.115162,55,153.474719,success
279.365411,55,153.564213,success
281.933045,56,153.654098,success
279.867073,55,153.744795,success
280.105471,55,153.836267,success
280.10779,55,154.092426,success
281.507349,55,154.17965,success
282.350102,55,154.267629,success
280.310422,55,154.355418,success
281.418354,55,154.4429,success
281.868817,56,154.535658,success
281.734504,55,154.625096,success
280.63627,55,154.713938,success
280.796654,55,154.803631,success
279.141144,55,155.063411,success
279.602148,55,155.149041,success
282.109174,55,155.234412,success
280.798731,55,155.321631,success
280.486276,55,155.410845,success
281.02312,55,155.498713,success
280.247871,54,155.58372,success
280.367783,55,155.698705,success
281.431772,55,155.786741,success
279.977733,55,155.873337,success
283.64831,55,156.129658,success
282.312376,55,156.215678,success
280.036772,55,156.301387,success
278.819717,55,156.390434,success
281.600698,55,156.47865,success
281.35888,55,156.569883,success
281.955089,55,156.661626,success
280.347341,54,156.747784,success
281.047033,55,156.836827,success
280.671795,55,157.092062,success
282.108469,54,157.179412,success
281.905269,55,157.267896,success
281.801342,55,157.357065,success
283.01168,55,157.440942,success
279.895549,54,157.528552,success
280.324835,54,157.617005,success
282.512842,55,157.702407,success
281.699341,55,157.79108,success
279.701117,54,158.046747,success
281.759587,54,158.133698,success
280.902757,54,158.21809,success
282.558029,55,158.305686,success
280.937522,54,158.391349,success
282.159318,54,158.474242,success
280.991052,54,158.562289,success
281.973357,55,158.653643,success
281.150748,54,158.741023,success
281.750687,54,158.828313,success
280.724725,55,159.085158,success
280.447279,54,159.171371,success
282.953611,55,159.263187,success
280.83123,54,159.348181,success
282.490845,55,159.437457,success
281.044938,55,159.526246,success
283.049406,55,159.614504,success
280.882134,54,159.699483,success
282.091846,55,159.787729,success
280.752302,54,160.04468,success
282.129434,54,160.131686,success
281.090983,54,160.218979,success
280.231226,54,160.307537,success
279.920534,54,160.393008,success
282.058364,54,160.478936,success
282.491831,54,160.567345,success
281.615136,54,160.657634,success
281.377105,54,160.742261,success
281.54052,54,160.832971,success
282.407982,54,161.090116,success
280.567495,54,161.176533,success
281.471575,54,161.263445,success
283.625819,54,161.351476,success
282.163379,54,161.437868,success
281.541619,54,161.525284,success
281.803059,54,161.608937,success
282.346334,54,161.69279,success
283.487518,55,161.778099,success
281.514156,54,162.032656,success
282.671494,54,162.115992,success
281.211848,54,162.202896,success
282.70299,54,162.288431,success
282.121707,54,162.373525,success
283.19483,54,162.460348,success
282.816864,54,162.549273,success
283.791353,54,162.634296,success
282.915189,54,162.719145,success
282.554169,54,162.809599,success
283.969476,54,163.066426,success
280.78033,53,163.154021,success
282.524217,54,163.237051,success
283.396805,54,163.323252,success
279.952202,53,163.411442,success
283.081079,54,163.513397,success
282.651795,54,163.608997,success
282.69204,53,163.710193,success
283.052814,54,163.811755,success
280.895747,53,164.084553,success
281.319641,53,164.186236,success
281.958353,53,164.279625,success
280.885961,53,164.372357,success
281.771479,53,164.454906,success
283.8736,54,164.543484,success
283.614645,54,164.633386,success
283.182474,54,164.724506,success
282.376613,54,164.811589,success
283.764118,54,164.900207,success
283.316201,53,165.162857,success
283.151995,53,165.288285,success
282.484084,53,165.407854,success
282.932029,54,165.50024,success
282.114658,53,165.582863,success
283.062683,54,165.674383,success
280.017959,53,165.764547,success
280.061432,53,165.87254,success
282.468086,53,166.00095,success
281.593954,53,166.27126,success
282.484946,53,166.363181,success
282.402421,53,166.453554,success
282.389405,53,166.548934,success
282.845509,53,166.638636,success
282.013974,53,166.725382,success
282.214863,53,166.82398,success
281.854292,53,166.949838,success
283.249694,53,167.080629,success
282.705118,53,167.189415,success
281.57558,53,167.506053,success
