#{"t_start": 1772323696.7503476, "env_id": "None"}
r,l,t,termination_reason
262.561968,71,117.897861,success
263.428455,73,118.013014,success
265.037752,72,118.130586,success
263.412721,72,118.408729,success
265.159801,71,118.522233,success
265.888053,71,118.635624,success
262.229651,73,118.748022,success
263.816568,72,118.861322,success
263.043766,70,118.976002,success
262.083984,69,119.087165,success
265.280682,71,119.200851,success
264.374075,70,119.484117,success
263.802474,70,119.596165,success
264.194809,70,119.707198,success
266.27976,72,119.822723,success
264.097683,71,119.93809,success
261.832347,69,120.047859,success
265.117779,71,120.161461,success
266.547362,68,120.442478,success
268.585312,68,120.553676,success
265.118445,70,120.667314,success
266.5835,71,120.78593,success
266.173846,70,120.896813,success
266.028277,69,121.005209,success
264.844147,70,121.114542,success
264.439458,69,121.390539,success
266.795287,70,121.501148,success
260.704218,71,121.616545,success
265.412606,68,121.726733,success
264.63178,70,121.839422,success
263.218369,69,121.952766,success
264.297583,69,122.060829,success
265.697426,69,122.171601,success
265.513891,68,122.452891,success
266.899044,67,122.559658,success
266.874874,68,122.668962,success
266.548389,69,122.779252,success
264.881976,68,122.888697,success
267.443823,66,122.992418,success
268.884162,68,123.104733,success
266.380798,67,123.375509,success
265.879894,68,123.484365,success
264.318241,69,123.593903,success
263.800517,68,123.700254,success
269.227537,67,123.80879,success
265.481582,66,123.914536,success
264.710023,68,124.025538,success
266.790335,69,124.135063,success
267.901605,67,124.409801,success
265.20605,68,124.51721,success
268.127252,66,124.622558,success
266.070379,66,124.7275,success
265.490511,70,124.843778,success
266.444917,67,124.948764,success
266.01664,68,125.060373,success
266.593372,69,125.3384,success
266.586863,67,125.44622,success
268.282568,67,125.555763,success
267.918327,67,125.664537,success
268.395423,67,125.770798,success
268.13807,68,125.881746,success
270.571479,67,125.991266,success
267.942072,67,126.09709,success
268.930486,67,126.376177,success
270.696636,66,126.483289,success
266.686603,65,126.589508,success
266.799268,66,126.698342,success
268.109396,65,126.8039,success
266.567557,65,126.909164,success
268.910596,66,127.01196,success
265.328621,66,127.117805,success
267.366231,66,127.393149,success
267.288116,66,127.497334,success
266.824484,65,127.601198,success
265.759248,66,127.711048,success
266.718796,65,127.81276,success
265.436654,66,127.914136,success
265.819582,66,128.024375,success
266.30966,66,128.129784,success
268.048062,66,128.402702,success
269.287107,65,128.508652,success
267.256402,65,128.613258,success
-166.598744,48,128.690762,collision
269.674001,65,128.795871,success
266.792215,64,128.896801,success
266.498689,63,128.995622,success
265.877759,64,129.097369,success
268.761303,65,129.365448,success
265.311759,65,129.465624,success
270.535249,64,129.568094,success
271.073747,63,129.668625,success
269.919021,65,129.769986,success
270.078116,64,129.870683,success
266.918165,65,129.975735,success
267.377671,63,130.077211,success
269.058151,64,130.346409,success
270.309846,65,130.448601,success
267.960244,63,130.550197,success
269.557217,63,130.650625,success
268.239638,64,130.756266,success
267.902199,63,130.857752,success
270.423206,65,130.963304,success
270.468149,63,131.064343,success
269.598124,63,131.329315,success
270.080228,62,131.429687,success
270.708648,62,131.529631,success
267.714509,63,131.631325,success
269.50687,64,131.736587,success
268.941812,63,131.842962,success
266.593761,64,131.944213,success
268.671401,65,132.052388,success
269.868147,61,132.319116,success
268.140555,63,132.420811,success
268.341176,62,132.519567,success
269.813839,62,132.619207,success
271.227583,62,132.716295,success
267.515001,62,132.81208,success
268.085493,63,132.910746,success
269.660916,63,133.015975,success
268.83934,64,133.28401,success
270.667851,63,133.386218,success
268.559228,63,133.486507,success
269.839716,63,133.584892,success
269.296039,63,133.685574,success
272.35654,62,133.786211,success
269.71329,62,133.883039,success
270.367495,62,133.979726,success
268.419216,63,134.243918,success
271.103896,61,134.340445,success
268.376553,61,134.439825,success
270.492385,62,134.539774,success
269.473392,62,134.638135,success
272.250528,61,134.735233,success
270.18961,63,134.839048,success
271.349626,62,134.937285,success
269.324799,63,135.039842,success
270.465562,61,135.301459,success
269.947035,62,135.402146,success
268.621724,63,135.502342,success
269.106994,62,135.60328,success
268.654536,62,135.723842,success
269.478351,62,135.824018,success
268.326427,61,135.920462,success
270.720292,62,136.02207,success
270.361299,60,136.282351,success
272.044443,62,136.381531,success
269.95291,61,136.476276,success
271.277356,62,136.572785,success
272.003662,61,136.668188,success
272.721354,62,136.765194,success
270.6565,62,136.862943,success
270.164842,62,136.964812,success
270.151742,60,137.233136,success
268.742238,60,137.326936,success
270.892137,61,137.426661,success
271.038911,61,137.525167,success
272.744058,61,137.625262,success
273.000977,62,137.725071,success
270.122994,61,137.826191,success
271.413089,62,137.926919,success
270.97293,61,138.025864,success
269.277069,60,138.281178,success
272.343722,61,138.377913,success
267.842225,60,138.473793,success
273.169201,61,138.570151,success
271.549919,60,138.666454,success
274.283579,60,138.761233,success
270.961416,60,138.855858,success
269.656971,60,138.952858,success
270.478384,62,139.220729,success
270.164871,60,139.317804,success
270.916247,60,139.41736,success
274.707542,60,139.510659,success
270.215557,60,139.608161,success
271.851983,59,139.703541,success
269.958792,60,139.804933,success
273.280832,59,139.896983,success
273.255346,60,139.990504,success
273.627489,59,140.249913,success
270.697612,60,140.345517,success
271.710091,59,140.440673,success
272.074748,61,140.539706,success
272.964404,60,140.679734,success
272.968888,60,140.79967,success
273.492942,60,140.89959,success
271.92219,60,140.996704,success
271.696223,59,141.261158,success
274.147966,59,141.36058,success
271.78529,60,141.455715,success
271.552887,61,141.553769,success
269.961921,59,141.652496,success
271.061855,60,141.749991,success
274.308356,60,141.848712,success
274.738603,59,141.943143,success
273.921356,60,142.039769,success
273.397554,59,142.296249,success
273.379364,59,142.39289,success
270.594504,60,142.489854,success
274.223752,59,142.584566,success
274.486533,59,142.680724,success
274.983681,59,142.778019,success
275.478638,59,142.871085,success
271.084327,59,142.969799,success
276.013084,59,143.231428,success
274.532638,59,143.325247,success
274.351746,59,143.421612,success
277.485654,58,143.518321,success
273.792414,58,143.611782,success
275.890384,58,143.704368,success
273.371959,60,143.801115,success
275.947399,59,143.895382,success
277.675376,59,143.990462,success
275.843489,59,144.253872,success
275.406446,59,144.348631,success
275.767705,58,144.441759,success
275.298044,59,144.535948,success
272.648507,58,144.627646,success
275.395953,59,144.723283,success
277.022914,58,144.81487,success
275.696565,58,144.909761,success
275.765647,58,145.002645,success
274.67097,58,145.259861,success
277.765691,57,145.352165,success
277.468603,58,145.443575,success
274.996925,58,145.536505,success
276.716212,59,145.630637,success
276.021679,58,145.727731,success
275.929052,58,145.820427,success
279.870866,58,145.911489,success
275.981981,58,146.004084,success
276.638945,58,146.261473,success
276.593177,58,146.353938,success
276.304171,57,146.442185,success
279.358142,57,146.530809,success
277.175719,59,146.621422,success
278.658748,58,146.714858,success
277.319704,57,146.80773,success
279.758179,58,146.903507,success
277.551404,57,146.995495,success
276.804949,57,147.256697,success
277.850726,58,147.351236,success
277.658489,57,147.443056,success
276.763278,57,147.533736,success
277.641058,57,147.62559,success
278.009745,58,147.714814,success
278.361077,58,147.806243,success
276.726528,57,147.898141,success
278.374177,56,147.988806,success
279.408563,57,148.250214,success
279.168975,57,148.345144,success
277.454908,56,148.435341,success
279.011269,57,148.52507,success
278.873875,57,148.61862,success
277.685646,57,148.710802,success
278.187436,56,148.801529,success
280.059691,57,148.893564,success
278.2572,58,148.99117,success
280.108377,56,149.248607,success
279.826819,57,149.341566,success
280.973226,57,149.433664,success
277.714927,56,149.522984,success
280.329986,57,149.612442,success
278.344118,56,149.706345,success
280.466065,57,149.797854,success
278.619175,56,149.888879,success
281.467155,57,149.983091,success
278.963535,56,150.259938,success
278.415297,55,150.347596,success
279.966419,56,150.438501,success
279.036789,56,150.530705,success
278.64879,56,150.623904,success
278.050863,56,150.721926,success
280.8971,57,150.817098,success
280.566376,56,150.912737,success
277.619997,56,151.00804,success
282.209391,56,151.26686,success
278.640997,55,151.360271,success
279.874655,55,151.450869,success
279.924277,56,151.545274,success
280.900634,56,151.634595,success
280.543193,56,151.726752,success
279.194809,55,151.818649,success
280.79498,56,151.91193,success
279.429325,56,152.004906,success
279.252212,55,152.265504,success
280.61664,56,152.360541,success
281.694059,56,152.450528,success
278.910986,55,152.542475,success
280.773307,56,152.633212,success
279.847119,55,152.726216,success
281.411827,56,152.818167,success
277.781399,55,152.911369,success
281.23868,56,153.00276,success
280.148366,55,153.262734,success
279.955052,55,153.352985,success
279.663901,55,153.448143,success
280.096169,55,153.542094,success
281.476524,56,153.633474,success
279.524964,55,153.723508,success
281.698631,56,153.814108,success
278.421275,55,153.902412,success
278.681064,55,153.99284,success
281.133567,55,154.252652,success
281.797705,55,154.339345,success
279.316821,55,154.428045,success
280.147991,55,154.516272,success
279.807111,55,154.602162,success
280.940686,55,154.692471,success
280.269776,55,154.78246,success
281.212473,56,154.874031,success
279.848064,55,154.961756,success
281.642836,55,155.05193,success
281.717042,55,155.309432,success
282.403011,55,155.394943,success
279.863539,55,155.481333,success
281.010333,55,155.570408,success
278.80431,55,155.659113,success
279.456869,55,155.74569,success
281.293612,55,155.859868,success
281.588941,55,155.948354,success
280.352258,55,156.035747,success
282.712574,55,156.291562,success
280.684337,55,156.377796,success
279.095537,55,156.46355,success
282.950197,55,156.552919,success
281.290101,55,156.640646,success
279.033503,55,156.730382,success
280.172216,55,156.82093,success
281.125431,55,156.910935,success
281.970934,55,156.999947,success
278.264117,54,157.253429,success
280.798693,55,157.34144,success
281.979216,55,157.429132,success
280.082241,54,157.517043,success
283.242674,55,157.604331,success
282.391703,55,157.690625,success
283.133018,55,157.779202,success
282.625125,55,157.867211,success
281.388549,55,157.95459,success
282.346031,55,158.042256,success
279.378815,54,158.300246,success
280.791623,54,158.385199,success
283.305896,55,158.472702,success
282.626962,55,158.558224,success
282.138227,55,158.643461,success
281.800876,55,158.73317,success
282.831207,55,158.824247,success
280.881502,54,158.911984,success
283.219742,55,159.000027,success
282.871003,55,159.258078,success
280.598329,54,159.344267,success
283.142289,55,159.435913,success
280.295331,54,159.520867,success
281.896136,54,159.607717,success
283.225957,55,159.697808,success
281.60437,55,159.785947,success
282.775936,54,159.869258,success
281.961361,54,159.955377,success
281.312113,54,160.212651,success
282.870222,55,160.302727,success
281.520919,54,160.390512,success
280.494219,54,160.475623,success
281.102268,54,160.564123,success
281.096123,55,160.652047,success
281.62213,54,160.740129,success
280.628351,54,160.830506,success
281.695677,54,160.91499,success
281.398736,54,161.004349,success
281.33459,54,161.2628,success
282.67888,54,161.349732,success
281.564605,54,161.435794,success
281.409033,54,161.52377,success
281.438909,54,161.610285,success
282.563103,54,161.696416,success
281.095952,54,161.78148,success
281.054944,54,161.865946,success
281.131515,54,161.949153,success
281.599952,54,162.20222,success
282.950919,54,162.287264,success
282.604816,54,162.371786,success
284.30954,54,162.460056,success
282.340594,54,162.54462,success
282.787404,54,162.63169,success
283.112037,54,162.717009,success
283.160482,54,162.804184,success
281.865,54,162.890193,success
281.887962,54,162.979941,success
281.970566,54,163.236968,success
282.543075,54,163.326271,success
284.463222,54,163.410197,success
280.862684,53,163.494867,success
282.601701,54,163.582274,success
282.641809,54,163.685188,success
283.816813,54,163.780732,success
283.555913,54,163.880843,success
283.423643,54,163.985615,success
283.664432,54,164.260396,success
281.924835,53,164.350636,success
281.909945,53,164.455638,success
280.478388,53,164.547353,success
283.737837,54,164.632423,success
280.960351,53,164.719301,success
281.363929,53,164.806625,success
282.258555,53,164.897314,success
281.409158,53,164.983071,success
283.685582,54,165.071666,success
281.860713,53,165.333113,success
282.073839,53,165.445669,success
280.859012,53,165.576265,success
283.153505,53,165.668543,success
282.152088,53,165.750759,success
282.325569,53,165.838068,success
282.245471,53,165.931465,success
281.534115,53,166.028553,success
282.212599,53,166.16514,success
281.955829,53,166.259537,success
283.387413,53,166.53028,success
282.702814,53,166.619023,success
283.054065,53,166.716856,success
282.910231,53,166.806364,success
281.736746,53,166.892358,success
282.689827,53,166.983372,success
282.891129,53,167.107039,success
281.936592,53,167.241148,success
